613416777	20170102	201701	2017	2017.0055	CHN	ZHENGZHOU	CHN								USA	AMERICAN	USA								0	020	020	02	1	3.0	4	1	4	0.3411306042885	4	Zhengzhou, Henan, China	CH	CH09	34.7578	113.649	-1938815	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Zhengzhou, Henan, China	CH	CH09	34.7578	113.649	-1938815	20170102	http://www.afr.com/technology/how-china-lured-apple-to-make-its-iphone-in-zhengzhou-20161229-gtjn9n
613416778	20170102	201701	2017	2017.0055	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	0.3411306042885	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170102	http://www.afr.com/technology/how-china-lured-apple-to-make-its-iphone-in-zhengzhou-20161229-gtjn9n
613416782	20170102	201701	2017	2017.0055	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	0.3411306042885	4	Zhengzhou, Henan, China	CH	CH09	34.7578	113.649	-1938815	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	4	Zhengzhou, Henan, China	CH	CH09	34.7578	113.649	-1938815	20170102	http://www.afr.com/technology/how-china-lured-apple-to-make-its-iphone-in-zhengzhou-20161229-gtjn9n
613416934	20170102	201701	2017	2017.0055	CVL	NATIVES						CVL			EUR	EUROPEAN	EUR								1	042	042	04	1	1.9	2	1	2	0.21427040925648	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170102	https://www.pgurus.com/indian-civilization-through-western-lens/
613416935	20170102	201701	2017	2017.0055	CVL	NATIVES						CVL			EUR	EUROPEAN	EUR								1	042	042	04	1	1.9	6	1	6	0.21427040925648	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	China	CH	CH	35	105	CH	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170102	https://www.pgurus.com/indian-civilization-through-western-lens/
613416976	20170102	201701	2017	2017.0055	EDU	SCHOLAR						EDU			HIN	HINDUISM				HIN					1	010	010	01	1	0.0	1	1	1	0.21427040925648	3	Columbia University, New York, United States	US	USNY	40.809	-73.9613	947193	4	Chennai, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	20170102	https://www.pgurus.com/indian-civilization-through-western-lens/
613417014	20170102	201701	2017	2017.0055	EUR	EUROPEAN	EUR								CVL	NATIVES						CVL			1	043	043	04	1	2.8	2	1	2	0.21427040925648	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170102	https://www.pgurus.com/indian-civilization-through-western-lens/
613417015	20170102	201701	2017	2017.0055	EUR	EUROPEAN	EUR								CVL	NATIVES						CVL			1	043	043	04	1	2.8	6	1	6	0.21427040925648	1	China	CH	CH	35	105	CH	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170102	https://www.pgurus.com/indian-civilization-through-western-lens/
613417047	20170102	201701	2017	2017.0055	GBR	UNITED KINGDOM	GBR																		1	125	125	12	3	-5.0	4	1	4	2.34375	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	51.5	-0.133333	-2591190	0							2	Nebraska, United States	US	USNE	41.1289	-98.2883	NE	20170102	http://kneb.com/abc_health/queen-elizabeth-misses-new-years-day-church-services-due-to-heavy-cold-abcid35836617/
613417050	20170102	201701	2017	2017.0055	GBR	BRITISH	GBR								AFR	AFRICA	AFR								0	051	051	05	1	3.4	15	2	15	-0.0113147770988933	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	51.9167	-2.25	-2607068	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170102	https://www.modernghana.com/news/746376/i-am-ashanti-the-myanmar-monologue-to-the-vag-veterans.html
613417053	20170102	201701	2017	2017.0055	GBR	UNITED KINGDOM	GBR								CHN	CHINA	CHN								1	043	043	04	1	2.8	2	2	2	0.319967692582495	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170102	http://www.afr.com/technology/how-china-lured-apple-to-make-its-iphone-in-zhengzhou-20161229-gtjn9n
613417124	20170102	201701	2017	2017.0055	GOV	GOVERNMENT						GOV													0	043	043	04	1	2.8	4	1	4	0.3411306042885	4	Zhengzhou, Henan, China	CH	CH09	34.7578	113.649	-1938815	0							3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170102	http://www.afr.com/technology/how-china-lured-apple-to-make-its-iphone-in-zhengzhou-20161229-gtjn9n
613417513	20170102	201701	2017	2017.0055	MEX	ACAPULCO	MEX								CVL	NEIGHBORHOOD						CVL			1	193	193	19	4	-10.0	4	1	4	-0.99009900990099	4	Acapulco, Guerrero, Mexico	MX	MX12	16.85	-99.9167	-1649039	3	Honolulu, Hawaii, United States	US	USHI	21.3069	-157.858	366212	4	Acapulco, Guerrero, Mexico	MX	MX12	16.85	-99.9167	-1649039	20170102	http://santamariatimes.com/news/national/the-latest-obama-visits-center-on-us-asia-pacific-relations/article_c0f51834-475e-5544-aaef-74d1d0c57f96.html
613417903	20170102	201701	2017	2017.0055	USA	NEW YORK	USA								ARE	ABU DHABI	ARE								1	010	010	01	1	0.0	2	1	2	-3.1413612565445	3	Bronx, New York, United States	US	USNY	40.8501	-73.8662	971944	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170102	http://conservativefiringline.com/lindsay-lohan-cuts-finger-now-understands-plight-refugees/
613417911	20170102	201701	2017	2017.0055	USA	UNITED STATES	USA								BUSGOV	COMPANY						BUS	GOV		0	040	040	04	1	1.0	1	1	1	0.3411306042885	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170102	http://www.afr.com/technology/how-china-lured-apple-to-make-its-iphone-in-zhengzhou-20161229-gtjn9n
613417913	20170102	201701	2017	2017.0055	USA	UNITED STATES	USA								BUSGOV	COMPANY						BUS	GOV		0	186	186	18	4	-10.0	1	1	1	0.3411306042885	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170102	http://www.afr.com/technology/how-china-lured-apple-to-make-its-iphone-in-zhengzhou-20161229-gtjn9n
613417915	20170102	201701	2017	2017.0055	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	043	043	04	1	2.8	2	1	2	8.49056603773585	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170102	http://www.thetelegraphandargus.co.uk/news/14997113.Double_birthday_celebrations_on_New_Year_s_Day_for_Bradford_family/
613417916	20170102	201701	2017	2017.0055	USA	FLORIDA	USA								CAN	TORONTO	CAN								1	043	043	04	1	2.8	8	1	8	8.49056603773585	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170102	http://www.thetelegraphandargus.co.uk/news/14997113.Double_birthday_celebrations_on_New_Year_s_Day_for_Bradford_family/
613417919	20170102	201701	2017	2017.0055	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	036	036	03	1	4.0	2	1	2	0.3411306042885	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170102	http://www.afr.com/technology/how-china-lured-apple-to-make-its-iphone-in-zhengzhou-20161229-gtjn9n
613417921	20170102	201701	2017	2017.0055	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	042	042	04	1	1.9	1	1	1	0.3411306042885	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	4	Zhengzhou, Henan, China	CH	CH09	34.7578	113.649	-1938815	4	Zhengzhou, Henan, China	CH	CH09	34.7578	113.649	-1938815	20170102	http://www.afr.com/technology/how-china-lured-apple-to-make-its-iphone-in-zhengzhou-20161229-gtjn9n
613417924	20170102	201701	2017	2017.0055	USA	NEW YORK	USA								CHN	BEIJING	CHN								1	043	043	04	1	2.8	12	2	12	0.319967692582495	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170102	http://www.afr.com/technology/how-china-lured-apple-to-make-its-iphone-in-zhengzhou-20161229-gtjn9n
613417925	20170102	201701	2017	2017.0055	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	051	051	05	1	3.4	1	1	1	0.3411306042885	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	4	Zhengzhou, Henan, China	CH	CH09	34.7578	113.649	-1938815	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	20170102	http://www.afr.com/technology/how-china-lured-apple-to-make-its-iphone-in-zhengzhou-20161229-gtjn9n
613417951	20170102	201701	2017	2017.0055	USA	UNITED STATES	USA								EDU	RESEARCH INSTITUTION						EDU			1	042	042	04	1	1.9	2	1	2	-0.99009900990099	4	Acapulco, Guerrero, Mexico	MX	MX12	16.85	-99.9167	-1649039	3	Honolulu, Hawaii, United States	US	USHI	21.3069	-157.858	366212	4	Acapulco, Guerrero, Mexico	MX	MX12	16.85	-99.9167	-1649039	20170102	http://santamariatimes.com/news/national/the-latest-obama-visits-center-on-us-asia-pacific-relations/article_c0f51834-475e-5544-aaef-74d1d0c57f96.html
613417952	20170102	201701	2017	2017.0055	USA	UNITED STATES	USA								EDU	RESEARCH INSTITUTION						EDU			1	042	042	04	1	1.9	3	1	3	-0.99009900990099	4	Acapulco, Guerrero, Mexico	MX	MX12	16.85	-99.9167	-1649039	3	Honolulu, Hawaii, United States	US	USHI	21.3069	-157.858	366212	3	Honolulu, Hawaii, United States	US	USHI	21.3069	-157.858	366212	20170102	http://santamariatimes.com/news/national/the-latest-obama-visits-center-on-us-asia-pacific-relations/article_c0f51834-475e-5544-aaef-74d1d0c57f96.html
613418056	20170102	201701	2017	2017.0055	USAGOV	BARACK OBAMA	USA					GOV			EDU	RESEARCH INSTITUTION						EDU			1	042	042	04	1	1.9	2	1	2	-0.99009900990099	4	Acapulco, Guerrero, Mexico	MX	MX12	16.85	-99.9167	-1649039	3	Honolulu, Hawaii, United States	US	USHI	21.3069	-157.858	366212	4	Acapulco, Guerrero, Mexico	MX	MX12	16.85	-99.9167	-1649039	20170102	http://santamariatimes.com/news/national/the-latest-obama-visits-center-on-us-asia-pacific-relations/article_c0f51834-475e-5544-aaef-74d1d0c57f96.html
613418057	20170102	201701	2017	2017.0055	USAGOV	BARACK OBAMA	USA					GOV			EDU	RESEARCH INSTITUTION						EDU			1	042	042	04	1	1.9	1	1	1	-0.99009900990099	4	Acapulco, Guerrero, Mexico	MX	MX12	16.85	-99.9167	-1649039	3	Honolulu, Hawaii, United States	US	USHI	21.3069	-157.858	366212	3	Honolulu, Hawaii, United States	US	USHI	21.3069	-157.858	366212	20170102	http://santamariatimes.com/news/national/the-latest-obama-visits-center-on-us-asia-pacific-relations/article_c0f51834-475e-5544-aaef-74d1d0c57f96.html
613418106	20170102	201701	2017	2017.0055	USAMIL	UNITED STATES	USA					MIL			AFR	AFRICA	AFR								0	051	051	05	1	3.4	3	2	3	-0.0113147770988933	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	51.9167	-2.25	-2607068	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170102	https://www.modernghana.com/news/746376/i-am-ashanti-the-myanmar-monologue-to-the-vag-veterans.html
613419694	20170102	201701	2017	2017.0055											USA	WASHINGTON	USA								1	040	040	04	1	1.0	2	1	2	1.14107883817427	0							2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	1	China	CH	CH	35	105	CH	20170102	http://www.npr.org/templates/transcript/transcript.php?storyId=507663553
613420013	20170102	201701	2017	2017.0055	GBR	UNITED KINGDOM	GBR								DNKGRL	GREENLAND	DNK								0	042	042	04	1	1.9	459	149	459	-2.74278938107659	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	51.45	-2.58333	-2590919	2	Alaska, United States	US	USAK	61.385	-152.268	AK	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170102	http://www.wimbledonguardian.co.uk/news/national/14997288.Adventurer_urges_action_on_climate_change_after_Arctic_reaches__tipping_point_/
613420023	20170102	201701	2017	2017.0055	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	042	042	04	1	1.9	765	149	765	-2.74278938107659	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	51.45	-2.58333	-2590919	2	Alaska, United States	US	USAK	61.385	-152.268	AK	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170102	http://www.wimbledonguardian.co.uk/news/national/14997288.Adventurer_urges_action_on_climate_change_after_Arctic_reaches__tipping_point_/
613420301	20170102	201701	2017	2017.0055	JUD	APPEALS COURT						JUD			USA	TEXAS	USA								0	190	190	19	4	-10.0	8	1	8	-6.30081300813008	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170102	http://www.foxnews.com/politics/2015/06/30/report-calls-for-more-transparency-and-investigations-into-border-patrol.html
613420767	20170102	201701	2017	2017.0055	USA	AMERICAN	USA								CAN	TORONTO	CAN								1	013	013	01	1	0.4	10	1	10	-0.97777777777778	1	United States	US	US	38	-97	US	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170102	http://www.theglobeandmail.com/news/national/jean-portugal-chronicled-stories-of-canadian-veterans/article33465707/
613422337	20170102	201701	2017	2017.0055	CAN	CANADA	CAN								USA	AMERICAN	USA								1	042	042	04	1	1.9	8	1	8	1.37651821862348	4	Cape Breton, Nova Scotia, Canada	CA	CA07	45.95	-59.7833	-561613	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170102	http://maritime-executive.com/editorials/emerging-competition-in-regulated-north-america
613422338	20170102	201701	2017	2017.0055	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	8	1	8	1.37651821862348	4	Cape Breton, Nova Scotia, Canada	CA	CA07	45.95	-59.7833	-561613	1	United States	US	US	38	-97	US	4	Cape Breton, Nova Scotia, Canada	CA	CA07	45.95	-59.7833	-561613	20170102	http://maritime-executive.com/editorials/emerging-competition-in-regulated-north-america
613422339	20170102	201701	2017	2017.0055	CAN	MONTREAL	CAN								USA	AMERICAN	USA								1	043	043	04	1	2.8	4	1	4	1.37651821862348	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170102	http://maritime-executive.com/editorials/emerging-competition-in-regulated-north-america
613422375	20170102	201701	2017	2017.0055	CHN	CHINA	CHN								USABUS	HAWAIIAN AIRLINES	USA					BUS			1	057	057	05	1	8.0	6	1	6	2.7972027972028	1	China	CH	CH	35	105	CH	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170102	http://www.traveldailynews.asia/news/article/63793/calc-to-lease-one-airbus
613422379	20170102	201701	2017	2017.0055	CHN	CHINA	CHN								haw	HAWAIIAN			haw						1	057	057	05	1	8.0	4	1	4	2.7972027972028	1	China	CH	CH	35	105	CH	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170102	http://www.traveldailynews.asia/news/article/63793/calc-to-lease-one-airbus
613422986	20170102	201701	2017	2017.0055	MNCJPN	HONDA	JPN					MNC			GBR	BRITAIN	GBR								0	173	173	17	4	-5.0	6	1	6	1.76017601760176	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170102	http://www.nbcnews.com/news/asian-america/new-rep-ro-khanna-wants-bring-silicon-valley-innovation-middle-n698861?cid=public-rss_20170102
613423267	20170102	201701	2017	2017.0055	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	1	1	1	-2.66240681576145	2	California, United States	US	USCA	36.17	-119.746	CA	0							1	Mexico	MX	MX	23	-102	MX	20170102	https://grist.org/article/mexicos-climate-migrants-are-already-coming-to-the-united-states/
613423283	20170102	201701	2017	2017.0055	USA	UNITED STATES	USA																		1	033	033	03	1	5.2	2	1	2	-1.6602809706258	1	China	CH	CH	35	105	CH	0							2	Missouri, United States	US	USMO	38.4623	-92.302	MO	20170102	http://www.nbcnews.com/storyline/2016-year-in-review/10-tech-talkers-made-us-laugh-think-2016-n695136?cid=public-rss_20170102
613423343	20170102	201701	2017	2017.0055	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	042	042	04	1	1.9	8	1	8	1.37651821862348	1	United States	US	US	38	-97	US	4	Cape Breton, Nova Scotia, Canada	CA	CA07	45.95	-59.7833	-561613	4	Cape Breton, Nova Scotia, Canada	CA	CA07	45.95	-59.7833	-561613	20170102	http://maritime-executive.com/editorials/emerging-competition-in-regulated-north-america
613423344	20170102	201701	2017	2017.0055	USA	AMERICAN	USA								CAN	MONTREAL	CAN								1	042	042	04	1	1.9	4	1	4	1.37651821862348	1	United States	US	US	38	-97	US	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	1	United States	US	US	38	-97	US	20170102	http://maritime-executive.com/editorials/emerging-competition-in-regulated-north-america
613423345	20170102	201701	2017	2017.0055	USA	AMERICAN	USA								CAN	CANADA	CAN								1	043	043	04	1	2.8	8	1	8	1.37651821862348	1	United States	US	US	38	-97	US	4	Cape Breton, Nova Scotia, Canada	CA	CA07	45.95	-59.7833	-561613	1	United States	US	US	38	-97	US	20170102	http://maritime-executive.com/editorials/emerging-competition-in-regulated-north-america
613423348	20170102	201701	2017	2017.0055	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	075	075	07	2	7.0	5	5	5	3.58183388837772	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	1	United States	US	US	38	-97	US	20170102	http://www.financialexpress.com/world-news/legendary-us-cartoon-artist-tyrus-wong-dies-aged-106/493521/
613423350	20170102	201701	2017	2017.0055	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	120	120	12	3	-4.0	4	1	4	-2.11081794195251	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170102	http://perspectivabetica.com/2017/01/02/trump-says-he-has-new-information-about-alleged-russian/
613423388	20170102	201701	2017	2017.0055	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	173	173	17	4	-5.0	2	1	2	1.76017601760176	2	California, United States	US	USCA	36.17	-119.746	CA	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170102	http://www.nbcnews.com/news/asian-america/new-rep-ro-khanna-wants-bring-silicon-valley-innovation-middle-n698861?cid=public-rss_20170102
613423462	20170102	201701	2017	2017.0055	USA	AMERICAN	USA								bre	BRETON			bre						1	042	042	04	1	1.9	4	1	4	1.37651821862348	1	United States	US	US	38	-97	US	4	Cape Breton, Nova Scotia, Canada	CA	CA07	45.95	-59.7833	-561613	4	Cape Breton, Nova Scotia, Canada	CA	CA07	45.95	-59.7833	-561613	20170102	http://maritime-executive.com/editorials/emerging-competition-in-regulated-north-america
613423463	20170102	201701	2017	2017.0055	USABUS	HAWAIIAN AIRLINES	USA					BUS			CHN	CHINA	CHN								1	057	057	05	1	8.0	6	1	6	2.7972027972028	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	1	China	CH	CH	35	105	CH	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170102	http://www.traveldailynews.asia/news/article/63793/calc-to-lease-one-airbus
613423535	20170102	201701	2017	2017.0055	bre	BRETON			bre						USA	AMERICAN	USA								1	043	043	04	1	2.8	4	1	4	1.37651821862348	4	Cape Breton, Nova Scotia, Canada	CA	CA07	45.95	-59.7833	-561613	1	United States	US	US	38	-97	US	4	Cape Breton, Nova Scotia, Canada	CA	CA07	45.95	-59.7833	-561613	20170102	http://maritime-executive.com/editorials/emerging-competition-in-regulated-north-america
613423537	20170102	201701	2017	2017.0055	haw	HAWAIIAN			haw						CHN	CHINA	CHN								1	057	057	05	1	8.0	4	1	4	2.7972027972028	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	1	China	CH	CH	35	105	CH	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170102	http://www.traveldailynews.asia/news/article/63793/calc-to-lease-one-airbus
613424661	20170102	201701	2017	2017.0055	BUS	BUSINESS						BUS													1	010	010	01	1	0.0	2	1	2	-0.333889816360601	1	United States	US	US	38	-97	US	0							1	Canada	CA	CA	60	-95	CA	20170102	http://dailyquint.com/2017-01-01-short-interest-in-united-states-steel-corp-x-drops-by-8-1/
613424733	20170102	201701	2017	2017.0055	COP	POLICE						COP													0	010	010	01	1	0.0	2	1	2	-8.82352941176471	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	0							2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	20170102	http://www.providencejournal.com/news/20170101/prisoner-flees-trail-goes-cold-in-attleboro
