623625935	20170203	201702	2017	2017.0904	GBR	UNITED KINGDOM	GBR								MOSCVL	MUSLIM				MOS		CVL			0	036	036	03	1	4.0	1	1	1	-2.68741159830268	1	United States	US	US	38	-97	US	4	Bethnal Green, Tower Hamlets, United Kingdom	UK	UKO5	51.5167	-0.05	-2589789	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170203	http://www.eastlondonadvertiser.co.uk:80/news/politics/tower_hamlets_mayor_joins_row_in_bid_to_stop_president_trump_state_visit_1_4874870
623625946	20170203	201702	2017	2017.0904	GBR	BRITAIN	GBR								USA	UNITED STATES	USA								0	036	036	03	1	4.0	1	1	1	-2.68741159830268	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170203	http://www.eastlondonadvertiser.co.uk:80/news/politics/tower_hamlets_mayor_joins_row_in_bid_to_stop_president_trump_state_visit_1_4874870
623625947	20170203	201702	2017	2017.0904	GBR	UNITED KINGDOM	GBR								USA	ATLANTA	USA								1	051	051	05	1	3.4	4	1	4	5.99571734475375	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Atlanta, Georgia, United States	US	USGA	33.749	-84.388	351615	20170203	https://paymentweek.com/2017-2-2-londonatlanta-partnership-launches-the-p20-for-the-global-payments-industry/
623625962	20170203	201702	2017	2017.0904	GBRGOV	UNITED KINGDOM	GBR					GOV			USA	UNITED STATES	USA								0	040	040	04	1	1.0	90	73	90	-2.00719213003052	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170203	http://thesouthern.com/news/national/trump-rattles-world-leaders-as-cabinet-tries-to-soften-tone/article_10289721-af6b-5bb3-9791-3e35cfa57d93.html
623626818	20170203	201702	2017	2017.0904	IRN	TEHRAN	IRN								USA	UNITED STATES	USA								0	042	042	04	1	1.9	48	21	48	-1.90950330457495	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	20170203	http://www.richmond.com/news/national-world/government-politics/ap/article_484bb733-fa93-58f5-b623-5aab5ffd7ed0.html
623626830	20170203	201702	2017	2017.0904	IRN	TEHRAN	IRN								USA	UNITED STATES	USA								0	130	130	13	3	-4.4	92	42	92	-2.00951970690975	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	20170203	http://thesouthern.com/news/national/trump-rattles-world-leaders-as-cabinet-tries-to-soften-tone/article_10289721-af6b-5bb3-9791-3e35cfa57d93.html
623627025	20170203	201702	2017	2017.0904	JEW	RABBI				JEW					GBR	UNITED KINGDOM	GBR								0	051	051	05	1	3.4	2	1	2	-7.3485600794439	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170203	http://blogs.timesofisrael.com/totally-unacceptable/
623627026	20170203	201702	2017	2017.0904	JEW	RABBI				JEW					GBR	UNITED KINGDOM	GBR								0	051	051	05	1	3.4	2	1	2	-7.3485600794439	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170203	http://blogs.timesofisrael.com/totally-unacceptable/
623627689	20170203	201702	2017	2017.0904	MED	MEDIA						MED			AUS	AUSTRALIA	AUS								0	046	046	04	1	7.0	2	1	2	-1.11731843575419	1	China	CH	CH	35	105	CH	1	Australia	AS	AS	-27	133	AS	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170203	http://www.washingtonexaminer.com/white-house-acknowledges-trump-disagreement-with-australian-pm/article/2613785
623627702	20170203	201702	2017	2017.0904	MED	MEDIA						MED			GBRVGB	BRITISH VIRGIN ISLANDS	GBR								1	0841	084	08	2	7.0	2	1	2	0.84745762711864	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170203	http://www.dailymail.co.uk/femail/article-4185658/Barack-Obama-sheds-presidential-attire-backwards-cap.html
623627799	20170203	201702	2017	2017.0904	MEX	MEXICO	MEX								USA	THE US	USA								0	010	010	01	1	0.0	6	2	6	-2.25104095172729	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170203	http://www.businessinsider.com.au/trump-executive-orders-memorandum-proclamations-presidential-action-guide-2017-2
623627800	20170203	201702	2017	2017.0904	MEX	MEXICO	MEX								USA	THE US	USA								0	010	010	01	1	0.0	2	1	2	-1.23541523678792	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170203	http://www.businessinsider.com.au/trump-executive-orders-memorandum-proclamations-presidential-action-guide-2017-2
623627801	20170203	201702	2017	2017.0904	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	036	036	03	1	4.0	14	3	14	-3.65018854900201	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170203	http://www.huffingtonpost.com/entry/donald-trump-chaos_us_5893ad79e4b0c1284f25105c
623627807	20170203	201702	2017	2017.0904	MEX	MEXICO	MEX								USAGOV	THE WHITE HOUSE	USA					GOV			0	036	036	03	1	4.0	6	2	6	-4.07702864985418	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170203	http://www.huffingtonpost.com/entry/donald-trump-chaos_us_5893ad79e4b0c1284f25105c
623627808	20170203	201702	2017	2017.0904	MEXGOV	MEXICO	MEX					GOV			GOV	PRESIDENT						GOV			1	031	031	03	1	5.2	2	1	2	-4.6801872074883	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170203	http://thenews.org/2017/02/02/100-days-of-trump-week-2/
623627810	20170203	201702	2017	2017.0904	MEXGOV	MEXICO	MEX					GOV			GOV	PRESIDENT						GOV			1	110	110	11	3	-2.0	2	1	2	-4.6801872074883	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	1	Mexico	MX	MX	23	-102	MX	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	20170203	http://thenews.org/2017/02/02/100-days-of-trump-week-2/
623628001	20170203	201702	2017	2017.0904	MOSCVL	MUSLIM				MOS		CVL			GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	1	1	1	-2.68741159830268	4	Bethnal Green, Tower Hamlets, United Kingdom	UK	UKO5	51.5167	-0.05	-2589789	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170203	http://www.eastlondonadvertiser.co.uk:80/news/politics/tower_hamlets_mayor_joins_row_in_bid_to_stop_president_trump_state_visit_1_4874870
623628129	20170203	201702	2017	2017.0904	OPP	DEMONSTRATOR						OPP			MEX	MEXICO	MEX								0	031	031	03	1	5.2	8	1	8	-1.23541523678792	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170203	http://www.businessinsider.com.au/trump-executive-orders-memorandum-proclamations-presidential-action-guide-2017-2
623628131	20170203	201702	2017	2017.0904	OPP	DEMONSTRATOR						OPP			MEX	MEXICO	MEX								0	141	141	14	3	-6.5	8	1	8	-1.23541523678792	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170203	http://www.businessinsider.com.au/trump-executive-orders-memorandum-proclamations-presidential-action-guide-2017-2
623628135	20170203	201702	2017	2017.0904	OPP	DEMONSTRATOR						OPP			USA	UNITED STATES	USA								0	031	031	03	1	5.2	2	1	2	-1.23541523678792	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170203	http://www.businessinsider.com.au/trump-executive-orders-memorandum-proclamations-presidential-action-guide-2017-2
623628144	20170203	201702	2017	2017.0904	OPP	DEMONSTRATOR						OPP			USA	UNITED STATES	USA								0	141	141	14	3	-6.5	2	1	2	-1.23541523678792	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170203	http://www.businessinsider.com.au/trump-executive-orders-memorandum-proclamations-presidential-action-guide-2017-2
623628375	20170203	201702	2017	2017.0904	REL	WORSHIPPER									CAN	CANADA	CAN								1	190	190	19	4	-10.0	1	1	1	-4.51807228915663	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170203	http://citizen.on.ca/?p=8101
623628376	20170203	201702	2017	2017.0904	REL	WORSHIPPER									CAN	CANADA	CAN								1	190	190	19	4	-10.0	1	1	1	-4.51807228915663	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170203	http://citizen.on.ca/?p=8101
623628870	20170203	201702	2017	2017.0904	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	4	4	4	-0.43290043290044	1	Mexico	MX	MX	23	-102	MX	0							2	Nebraska, United States	US	USNE	41.1289	-98.2883	NE	20170203	http://1049maxcountry.com/abc_politics/secretary-of-state-tillerson-urges-unity-within-department-speaks-with-canada-and-mexico-on-day-one-abcid35856429/
623629184	20170203	201702	2017	2017.0904	USA	UNITED STATES	USA																		0	071	071	07	2	7.4	6	6	6	-0.520740612742647	1	China	CH	CH	35	105	CH	0							2	Iowa, United States	US	USIA	42.0046	-93.214	IA	20170203	http://wcfcourier.com/news/national/gop-led-iowa-senate-oks-bill-to-defund-planned-parenthood/article_98e77878-e41f-504f-9bc4-b89f1922e256.html
623629451	20170203	201702	2017	2017.0904	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	040	040	04	1	1.0	1	1	1	1.04384133611691	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	1	South Korea	KS	KS	37	127.5	KS	20170203	http://www.scmp.com/news/china/diplomacy-defence/article/2067599/why-donald-trump-giving-chinese-leader-xi-jinping
623629452	20170203	201702	2017	2017.0904	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	046	046	04	1	7.0	4	1	4	-1.29310344827587	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	1	Canada	CA	CA	60	-95	CA	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	20170203	http://www.wrestlinginc.com/wi/news/2017/0202/622867/brian-pillman-son-reaches-out-to-former-wwe-superstar-about/
623629457	20170203	201702	2017	2017.0904	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	112	112	11	3	-2.0	345	73	345	-1.09293728500345	2	Texas, United States	US	USTX	31.106	-97.6475	TX	4	Cranbrook, British Columbia, Canada	CA	CA02	49.5167	-115.767	-563126	4	Cranbrook, British Columbia, Canada	CA	CA02	49.5167	-115.767	-563126	20170203	http://www.brandonsun.com/national/breaking-news/judge-to-rule-in-bc-child-bride-case-centred-on-sects-polygamous-beliefs-412616053.html
623629458	20170203	201702	2017	2017.0904	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	120	120	12	3	-4.0	8	2	8	2.07441384609988	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170203	http://medicinehatnews.com/business/2017/02/02/nafta-negotiations-as-early-as-may-trump-signals-hope-of-quick-start/
623629465	20170203	201702	2017	2017.0904	USA	AMERICAN	USA								CHN	CHINESE	CHN								1	043	043	04	1	2.8	3	1	3	2.16216216216216	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170203	http://www.iexaminer.org/2017/02/cathay-post-186-a-legacy-of-camaraderie-community-and-patriotism/
623629466	20170203	201702	2017	2017.0904	USA	NEW YORK	USA								CHN	BEIJING	CHN								1	182	182	18	4	-9.5	2	1	2	-3.39578454332553	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170203	http://www.thestar.com.my/business/business-news/2017/02/03/tumultuous-times-for-chinas-tycoons-xiao-jianhua-the-latest-target/
623629467	20170203	201702	2017	2017.0904	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	182	182	18	4	-9.5	1	1	1	-3.39578454332553	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170203	http://www.thestar.com.my/business/business-news/2017/02/03/tumultuous-times-for-chinas-tycoons-xiao-jianhua-the-latest-target/
623629610	20170203	201702	2017	2017.0904	USA	UNITED STATES	USA								EUR	EUROPE	EUR								0	040	040	04	1	1.0	12	6	12	-2.15686274509804	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	China	CH	CH	35	105	CH	20170203	http://turnto10.com/news/nation-world/white-house-announcement-putting-iran-on-notice-should-be-taken-seriously
623629614	20170203	201702	2017	2017.0904	USA	UNITED STATES	USA								GBR	BRITAIN	GBR								0	036	036	03	1	4.0	1	1	1	-2.68741159830268	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170203	http://www.eastlondonadvertiser.co.uk:80/news/politics/tower_hamlets_mayor_joins_row_in_bid_to_stop_president_trump_state_visit_1_4874870
623629616	20170203	201702	2017	2017.0904	USA	UNITED STATES	USA								GBR	LONDON	GBR								0	163	163	16	4	-8.0	1	1	1	-2.68741159830268	1	United States	US	US	38	-97	US	4	Shoreditch, Hackney, United Kingdom	UK	UKE8	51.5333	-0.083333	-2607732	4	Shoreditch, Hackney, United Kingdom	UK	UKE8	51.5333	-0.083333	-2607732	20170203	http://www.eastlondonadvertiser.co.uk:80/news/politics/tower_hamlets_mayor_joins_row_in_bid_to_stop_president_trump_state_visit_1_4874870
623629618	20170203	201702	2017	2017.0904	USA	UNITED STATES	USA								GBRGOV	UNITED KINGDOM	GBR					GOV			0	040	040	04	1	1.0	90	73	90	-2.00719213003052	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170203	http://thesouthern.com/news/national/trump-rattles-world-leaders-as-cabinet-tries-to-soften-tone/article_10289721-af6b-5bb3-9791-3e35cfa57d93.html
623629754	20170203	201702	2017	2017.0904	USA	UNITED STATES	USA								IRN	TEHRAN	IRN								0	043	043	04	1	2.8	48	21	48	-1.90950330457495	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	20170203	http://www.richmond.com/news/national-world/government-politics/ap/article_484bb733-fa93-58f5-b623-5aab5ffd7ed0.html
623629861	20170203	201702	2017	2017.0904	USA	UNITED STATES	USA								LEG	SENATE						LEG			0	013	013	01	1	0.4	3	3	3	2.01485409645205	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170203	http://medicinehatnews.com/business/2017/02/02/nafta-negotiations-as-early-as-may-trump-signals-hope-of-quick-start/
623629917	20170203	201702	2017	2017.0904	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								1	043	043	04	1	2.8	100	77	100	-1.90262934705596	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170203	http://thesouthern.com/news/national/trump-rattles-world-leaders-as-cabinet-tries-to-soften-tone/article_10289721-af6b-5bb3-9791-3e35cfa57d93.html
623629918	20170203	201702	2017	2017.0904	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								1	043	043	04	1	2.8	7	5	7	-1.9222852907372	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170203	http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2017-02-02-US--United%20States-Diplomacy/id-f09dd973ae264611ae1347e9dcddd4a5
623629921	20170203	201702	2017	2017.0904	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	080	080	08	2	5.0	21	11	21	-0.720594080837003	3	Studio City, California, United States	US	USCA	34.1486	-118.396	1661516	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170203	http://variety.com/2017/biz/news/andre-bauth-emmy-tv-producer-tenant-stabbing-1201976884/
623630044	20170203	201702	2017	2017.0904	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								0	020	020	02	1	3.0	1	1	1	-5.82010582010582	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170203	http://www.maysville-online.com/news/opinion/columnists/taking-trump-literally/article_e2b42677-da7c-5dae-89df-0031b7503374.html
