645918036	20170412	201704	2017	2017.2795	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	020	020	02	1	3.0	1	1	1	-3.95042602633617	1	China	CH	CH	35	105	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170412	http://www.malaysia-chronicle.com/just-kill-me-pleads-chinese-doctor-brutally-bashed-up-by-americas-bully-racist-united-airlines-taking-a-leaf-from-trumps-brawler-tone/
645918038	20170412	201704	2017	2017.2795	CHN	CHINESE	CHN								USA	UNITED STATES	USA								0	100	100	10	3	-5.0	2	1	2	-3.95042602633617	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	China	CH	CH	35	105	CH	20170412	http://www.malaysia-chronicle.com/just-kill-me-pleads-chinese-doctor-brutally-bashed-up-by-americas-bully-racist-united-airlines-taking-a-leaf-from-trumps-brawler-tone/
645918039	20170412	201704	2017	2017.2795	CHN	CHINESE	CHN								USA	UNITED STATES	USA								0	100	100	10	3	-5.0	2	1	2	-3.95042602633617	1	China	CH	CH	35	105	CH	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170412	http://www.malaysia-chronicle.com/just-kill-me-pleads-chinese-doctor-brutally-bashed-up-by-americas-bully-racist-united-airlines-taking-a-leaf-from-trumps-brawler-tone/
645918042	20170412	201704	2017	2017.2795	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	111	111	11	3	-2.0	8	1	8	-3.28227571115974	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170412	https://www.fairobserver.com/region/central_south_asia/three-way-illusions-south-china-sea-12/
645918043	20170412	201704	2017	2017.2795	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	1312	131	13	3	-5.8	2	1	2	-2.69541778975741	1	China	CH	CH	35	105	CH	3	Louisville, Kentucky, United States	US	USKY	38.2542	-85.7594	509453	3	Louisville, Kentucky, United States	US	USKY	38.2542	-85.7594	509453	20170412	http://learningenglish.voanews.com/a/united-airlines-drags-passenger/3806009.html
645918045	20170412	201704	2017	2017.2795	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	1312	131	13	3	-5.8	2	1	2	-2.69541778975741	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170412	http://learningenglish.voanews.com/a/united-airlines-drags-passenger/3806009.html
645918046	20170412	201704	2017	2017.2795	CHN	CHINESE	CHN								USA	AMERICAN	USA								0	1312	131	13	3	-5.8	4	1	4	-2.69541778975741	1	China	CH	CH	35	105	CH	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170412	http://learningenglish.voanews.com/a/united-airlines-drags-passenger/3806009.html
645918106	20170412	201704	2017	2017.2795	COP	BORDER PATROL AGENT						COP													1	073	073	07	2	7.4	6	2	6	1.1049723756906	1	Mexico	MX	MX	23	-102	MX	0							3	South Padre Island, Texas, United States	US	USTX	26.1037	-97.1647	1376223	20170412	http://www.chron.com/news/houston-texas/texas/article/Border-patrol-agents-make-unusual-rescue-11066599.php
645918353	20170412	201704	2017	2017.2795	CVL	ENGINEER						CVL			USA	LOUISVILLE	USA								0	020	020	02	1	3.0	40	5	40	-3.91578493430075	3	Louisville, Kentucky, United States	US	USKY	38.2542	-85.7594	509453	3	Louisville, Kentucky, United States	US	USKY	38.2542	-85.7594	509453	4	Hangzhou, Zhejiang, China	CH	CH02	30.2553	120.169	-1908366	20170412	https://www.aol.com/article/news/2017/04/11/united-ceo-issues-apology-for-dragged-passenger/22035918/
645918497	20170412	201704	2017	2017.2795	EDU	SCHOOL						EDU			GBRGOVBUS	PHILIP HAMMOND	GBR					GOV	BUS		0	043	043	04	1	2.8	1	1	1	2.13299874529486	3	Brookfield, Washington, United States	US	USWA	46.2648	-123.561	1510839	4	Weybridge, Surrey, United Kingdom	UK	UKN7	51.3667	-0.466667	-2611465	3	Brookfield, Washington, United States	US	USWA	46.2648	-123.561	1510839	20170412	https://article.wn.com/view/2017/04/12/Philip_Hammond_to_champion_skilled_immigration_at_FinTech_co/
645918517	20170412	201704	2017	2017.2795	EDU	STUDENT						EDU			USA	UNITED STATES	USA								0	020	020	02	1	3.0	4	1	4	-3.95042602633617	1	China	CH	CH	35	105	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170412	http://www.malaysia-chronicle.com/just-kill-me-pleads-chinese-doctor-brutally-bashed-up-by-americas-bully-racist-united-airlines-taking-a-leaf-from-trumps-brawler-tone/
645918553	20170412	201704	2017	2017.2795	EDU	STUDENT						EDU			USAGOVMED	THE WHITE HOUSE	USA					GOV	MED		0	020	020	02	1	3.0	2	1	2	-3.95042602633617	1	China	CH	CH	35	105	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170412	http://www.malaysia-chronicle.com/just-kill-me-pleads-chinese-doctor-brutally-bashed-up-by-americas-bully-racist-united-airlines-taking-a-leaf-from-trumps-brawler-tone/
645918673	20170412	201704	2017	2017.2795	GBR	UNITED KINGDOM	GBR								GBRGOVBUS	PHILIP HAMMOND	GBR					GOV	BUS		0	043	043	04	1	2.8	1	1	1	2.13299874529486	4	Shenfield, Essex, United Kingdom	UK	UKE4	51.6167	0.316667	-2607597	4	Weybridge, Surrey, United Kingdom	UK	UKN7	51.3667	-0.466667	-2611465	3	Brookfield, Washington, United States	US	USWA	46.2648	-123.561	1510839	20170412	https://article.wn.com/view/2017/04/12/Philip_Hammond_to_champion_skilled_immigration_at_FinTech_co/
645918700	20170412	201704	2017	2017.2795	GBR	BRITAIN	GBR								USA	NEW YORK	USA								0	190	190	19	4	-10.0	8	1	8	-5.22041763341067	1	United Kingdom	UK	UK	54	-2	UK	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	United Kingdom	UK	UK	54	-2	UK	20170412	http://www.mirfieldreporter.co.uk/news/national/us-drew-the-line-over-assad-s-use-of-chemical-weapons-1-8482712
645918715	20170412	201704	2017	2017.2795	GBRGOVBUS	PHILIP HAMMOND	GBR					GOV	BUS		EDU	SCHOOL						EDU			0	042	042	04	1	1.9	1	1	1	2.13299874529486	4	Weybridge, Surrey, United Kingdom	UK	UKN7	51.3667	-0.466667	-2611465	3	Brookfield, Washington, United States	US	USWA	46.2648	-123.561	1510839	3	Brookfield, Washington, United States	US	USWA	46.2648	-123.561	1510839	20170412	https://article.wn.com/view/2017/04/12/Philip_Hammond_to_champion_skilled_immigration_at_FinTech_co/
645918717	20170412	201704	2017	2017.2795	GBRGOVBUS	PHILIP HAMMOND	GBR					GOV	BUS		GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	1	1	1	2.13299874529486	4	Weybridge, Surrey, United Kingdom	UK	UKN7	51.3667	-0.466667	-2611465	4	Shenfield, Essex, United Kingdom	UK	UKE4	51.6167	0.316667	-2607597	3	Brookfield, Washington, United States	US	USWA	46.2648	-123.561	1510839	20170412	https://article.wn.com/view/2017/04/12/Philip_Hammond_to_champion_skilled_immigration_at_FinTech_co/
645918718	20170412	201704	2017	2017.2795	GBRGOVBUS	PHILIP HAMMOND	GBR					GOV	BUS		USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	2.13299874529486	4	Weybridge, Surrey, United Kingdom	UK	UKN7	51.3667	-0.466667	-2611465	3	Brookfield, Washington, United States	US	USWA	46.2648	-123.561	1510839	5	Essex, Essex, United Kingdom	UK	UKE4	51.8333	0.583333	-2595724	20170412	https://article.wn.com/view/2017/04/12/Philip_Hammond_to_champion_skilled_immigration_at_FinTech_co/
645918719	20170412	201704	2017	2017.2795	GBRGOVBUS	PHILIP HAMMOND	GBR					GOV	BUS		USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	2.13299874529486	4	Weybridge, Surrey, United Kingdom	UK	UKN7	51.3667	-0.466667	-2611465	3	Brookfield, Washington, United States	US	USWA	46.2648	-123.561	1510839	3	Brookfield, Washington, United States	US	USWA	46.2648	-123.561	1510839	20170412	https://article.wn.com/view/2017/04/12/Philip_Hammond_to_champion_skilled_immigration_at_FinTech_co/
645919153	20170412	201704	2017	2017.2795	HLH	DOCTOR						HLH			CVL	ENGINEER						CVL			0	020	020	02	1	3.0	40	5	40	-3.91578493430075	4	Hangzhou, Zhejiang, China	CH	CH02	30.2553	120.169	-1908366	3	Louisville, Kentucky, United States	US	USKY	38.2542	-85.7594	509453	4	Hangzhou, Zhejiang, China	CH	CH02	30.2553	120.169	-1908366	20170412	https://www.aol.com/article/news/2017/04/11/united-ceo-issues-apology-for-dragged-passenger/22035918/
645919486	20170412	201704	2017	2017.2795	JUD	JUDGE						JUD			CVL	MIGRANT						CVL			1	020	020	02	1	3.0	42	16	42	-4.71250655446012	1	Mexico	MX	MX	23	-102	MX	3	Karnes County, Texas, United States	US	USTX	28.8836	-97.8503	1383913	3	Karnes County, Texas, United States	US	USTX	28.8836	-97.8503	1383913	20170412	http://wtaq.com/news/articles/2017/apr/11/us-judges-pulled-from-mexico-border-as-crossings-by-women-children-fall/
645919870	20170412	201704	2017	2017.2795	MEX	MEXICO	MEX																		1	043	043	04	1	2.8	2	1	2	-3.52941176470588	1	Mexico	MX	MX	23	-102	MX	0							2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170412	http://www.elpasoproud.com/news/woman-charged-with-attempt-to-smuggle-ammunition-into-mexico/690556726
645919877	20170412	201704	2017	2017.2795	MEX	DURANGO	MEX								USA	AMERICAN	USA								1	042	042	04	1	1.9	8	1	8	-3.52941176470588	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	20170412	http://www.elpasoproud.com/news/woman-charged-with-attempt-to-smuggle-ammunition-into-mexico/690556726
645919978	20170412	201704	2017	2017.2795	MNCUSA	BOEING	USA					MNC			MEX	MEXICO	MEX								1	051	051	05	1	3.4	15	7	15	3.08962541410096	1	United States	US	US	38	-97	US	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	20170412	http://news.xinhuanet.com/english/2017-04/12/c_136200976.htm
645920095	20170412	201704	2017	2017.2795	NPL	NEPAL	NPL								EDU	STUDENT						EDU			1	015	015	01	1	0.0	2	1	2	-2.04402515723271	1	Nepal	NP	NP	28	84	NP	2	California, United States	US	USCA	36.17	-119.746	CA	4	Zhengzhou, Henan, China	CH	CH09	34.7578	113.649	-1938815	20170412	https://thebottomline.as.ucsb.edu/2017/04/while-uc-international-applications-drop-ucsbs-acceptances-increase
645920375	20170412	201704	2017	2017.2795	RUS	RUSSIA	RUS								GBR	BRITAIN	GBR								0	112	112	11	3	-2.0	2	1	2	-5.22041763341067	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170412	http://www.mirfieldreporter.co.uk/news/national/us-drew-the-line-over-assad-s-use-of-chemical-weapons-1-8482712
645920961	20170412	201704	2017	2017.2795	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	12	6	12	1.38366106372669	2	Puerto Rico, United States	US	USPR	18.2766	-66.335	PR	0							1	Mexico	MX	MX	23	-102	MX	20170412	http://bobatthebeach.com/john-leguizamo-explains-his-humble-beginnings-in-theater-and-inspiring-lin-manuel-miranda/
645921395	20170412	201704	2017	2017.2795	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			1	040	040	04	1	1.0	2	1	2	2.99539170506913	3	Great Falls, Montana, United States	US	USMT	47.5002	-111.301	802113	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170412	http://www.ktvh.com/2017/04/quist-stops-in-great-falls-talks-with-small-business-owners-about-trade-issues
645921418	20170412	201704	2017	2017.2795	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	042	042	04	1	1.9	6	1	6	0.69767441860465	1	United States	US	US	38	-97	US	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170412	http://www.thestar.com.my/news/nation/2017/04/12/hello-is-it-me-youre-looking-for-social-media-samaritan-helps-frenchman-get-his-phone-back/
645921419	20170412	201704	2017	2017.2795	USA	AMERICAN	USA								CAN	CANADA	CAN								1	190	190	19	4	-10.0	10	5	10	-8.23319667532288	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170412	http://www.winonadailynews.com/news/world/american-woman-enters-guilty-plea-in-canada-mall-murder-plot/article_b187ee11-86d6-5f59-8338-61904be5861c.html
645921425	20170412	201704	2017	2017.2795	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	111	111	11	3	-2.0	8	1	8	-3.28227571115974	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170412	https://www.fairobserver.com/region/central_south_asia/three-way-illusions-south-china-sea-12/
645921554	20170412	201704	2017	2017.2795	USA	NEW YORK	USA								GBR	BRITAIN	GBR								0	190	190	19	4	-10.0	8	1	8	-5.22041763341067	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170412	http://www.mirfieldreporter.co.uk/news/national/us-drew-the-line-over-assad-s-use-of-chemical-weapons-1-8482712
645921555	20170412	201704	2017	2017.2795	USA	UNITED STATES	USA								GBRGOVBUS	PHILIP HAMMOND	GBR					GOV	BUS		0	043	043	04	1	2.8	1	1	1	2.13299874529486	3	Brookfield, Washington, United States	US	USWA	46.2648	-123.561	1510839	4	Weybridge, Surrey, United Kingdom	UK	UKN7	51.3667	-0.466667	-2611465	5	Essex, Essex, United Kingdom	UK	UKE4	51.8333	0.583333	-2595724	20170412	https://article.wn.com/view/2017/04/12/Philip_Hammond_to_champion_skilled_immigration_at_FinTech_co/
645921556	20170412	201704	2017	2017.2795	USA	UNITED STATES	USA								GBRGOVBUS	PHILIP HAMMOND	GBR					GOV	BUS		0	043	043	04	1	2.8	3	1	3	2.13299874529486	3	Brookfield, Washington, United States	US	USWA	46.2648	-123.561	1510839	4	Weybridge, Surrey, United Kingdom	UK	UKN7	51.3667	-0.466667	-2611465	3	Brookfield, Washington, United States	US	USWA	46.2648	-123.561	1510839	20170412	https://article.wn.com/view/2017/04/12/Philip_Hammond_to_champion_skilled_immigration_at_FinTech_co/
645921723	20170412	201704	2017	2017.2795	USA	AMERICAN	USA								MEX	DURANGO	MEX								1	043	043	04	1	2.8	20	2	20	-4.18817527010804	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170412	http://www.elpasoproud.com/news/woman-charged-with-attempt-to-smuggle-ammunition-into-mexico/690556726
645922088	20170412	201704	2017	2017.2795	USAHLH	UNITED STATES	USA					HLH													0	080	080	08	2	5.0	2	1	2	-3.95042602633617	1	China	CH	CH	35	105	CH	0							3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170412	http://www.malaysia-chronicle.com/just-kill-me-pleads-chinese-doctor-brutally-bashed-up-by-americas-bully-racist-united-airlines-taking-a-leaf-from-trumps-brawler-tone/
645922090	20170412	201704	2017	2017.2795	USAHLH	AMERICAN	USA					HLH			CHN	CHINESE	CHN								0	100	100	10	3	-5.0	4	1	4	-3.95042602633617	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	China	CH	CH	35	105	CH	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170412	http://www.malaysia-chronicle.com/just-kill-me-pleads-chinese-doctor-brutally-bashed-up-by-americas-bully-racist-united-airlines-taking-a-leaf-from-trumps-brawler-tone/
645922091	20170412	201704	2017	2017.2795	USAHLH	UNITED STATES	USA					HLH			CHN	CHINA	CHN								0	100	100	10	3	-5.0	2	1	2	-3.95042602633617	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170412	http://www.malaysia-chronicle.com/just-kill-me-pleads-chinese-doctor-brutally-bashed-up-by-americas-bully-racist-united-airlines-taking-a-leaf-from-trumps-brawler-tone/
645924661	20170313	201703	2017	2017.2000	DEU	HANOVER	DEU								USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-3.63636363636364	1	Mexico	MX	MX	23	-102	MX	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170412	http://www.cbs58.com/story/35126524/feds-arrest-19-in-chicago-drug-investigation
645924664	20170313	201703	2017	2017.2000	GBR	UNITED KINGDOM	GBR								CAN	CANADIAN	CAN								1	114	114	11	3	-2.0	4	2	4	-5.79150579150579	4	Kamloops, British Columbia, Canada	CA	CA02	50.6667	-120.333	-566975	1	United States	US	US	38	-97	US	4	Kamloops, British Columbia, Canada	CA	CA02	50.6667	-120.333	-566975	20170412	http://www.trurodaily.com/news/regional/2017/4/11/prof-apologizes-for-complaint-against-b-c-judge-hearing-sexual-assault-case.html
