627156655	20170214	201702	2017	2017.1205											GBR	MANCHESTER	GBR								1	036	036	03	1	4.0	1	1	1	0.13937282229965	0							4	Manchester, Manchester, United Kingdom	UK	UKI2	53.5	-2.21667	-2602512	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	20170214	http://www.themarshalltown.com/bat-out-of-hells-40th-anniversary-next-year-to-be-celebrated-with-stage-version/21170
627156854	20170214	201702	2017	2017.1205											RUS	RUSSIAN	RUS								0	040	040	04	1	1.0	1	1	1	-0.92449922958398	0							4	Ladbroke, Warwickshire, United Kingdom	UK	UKP3	52.2167	-1.38333	-2600558	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170214	http://www.dailymail.co.uk/news/article-4221264/Bookies-say-Trump-impeached-term.html
627156886	20170214	201702	2017	2017.1205											USA	UNITED STATES	USA								1	020	020	02	1	3.0	46	6	46	-7.5194753069117	0							3	Farmington, New Mexico, United States	US	USNM	36.7281	-108.219	902246	1	Mexico	MX	MX	23	-102	MX	20170214	http://www.miamiherald.com/news/business/technology/article132518609.html
627156912	20170214	201702	2017	2017.1205											USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	0.63626723223754	0							4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170214	http://wnyt.com/politics/new-canadian-leader-justin-trudeau-arrives-in-washington/4070258/?cat=10114
627156921	20170214	201702	2017	2017.1205											USA	UNITED STATES	USA								0	040	040	04	1	1.0	1	1	1	0.1531393568147	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170214	http://lompocrecord.com/news/world/canada-s-trudeau-talks-trade-with-trump-at-white-house/article_1195e42c-deaa-5022-a826-95e89105e694.html
627156967	20170214	201702	2017	2017.1205											USA	UNITED STATES	USA								0	043	043	04	1	2.8	26	13	26	-1.56551250818376	0							2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	4	Essex County, Ontario, Canada	CA	CA08	42.1667	-82.75	-564337	20170214	http://www.meadvilletribune.com/cnhi_network/increasing-numbers-of-muslim-migrants-trek-north-to-canada/article_dee93961-345e-59d3-a4a8-0b5027d0d730.html
627156968	20170214	201702	2017	2017.1205											USA	UNITED STATES	USA								0	043	043	04	1	2.8	13	13	13	-1.56551250818376	0							2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170214	http://www.meadvilletribune.com/cnhi_network/increasing-numbers-of-muslim-migrants-trek-north-to-canada/article_dee93961-345e-59d3-a4a8-0b5027d0d730.html
627156971	20170214	201702	2017	2017.1205											USA	UNITED STATES	USA								1	046	046	04	1	7.0	1	1	1	0.96993210475267	0							3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	1	Canada	CA	CA	60	-95	CA	20170214	http://www.salon.com/2017/02/13/a-political-odd-couple-canadas-trudeau-talks-trade-with-trump-at-white-house/
627157039	20170214	201702	2017	2017.1205											USAGOV	THE WHITE HOUSE	USA					GOV			1	010	010	01	1	0.0	2	1	2	0.84865629420085	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170214	http://macedoniaonline.eu/content/view/31274/61/
627157333	20170214	201702	2017	2017.1205	BUS	CEOS						BUS			GOV	CABINET						GOV			1	046	046	04	1	7.0	10	9	10	1.16282991961865	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170214	http://www.dnaindia.com/world/report-ivanka-trump-present-at-white-house-women-s-business-initiative-with-trudeau-2322144
627157373	20170214	201702	2017	2017.1205	BUS	PRODUCER						BUS			USA	UNITED STATES	USA								0	110	110	11	3	-2.0	2	1	2	0.13937282229965	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170214	http://www.themarshalltown.com/bat-out-of-hells-40th-anniversary-next-year-to-be-celebrated-with-stage-version/21170
627157406	20170214	201702	2017	2017.1205	CAN	CANADA	CAN																		0	042	042	04	1	1.9	14	7	14	0.244192460695933	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170214	http://www.petoskeynews.com/news/nation/canada-s-trudeau-talks-trade-with-trump-at-white-house/article_714cc10c-f226-11e6-b321-3bf12edd8acb.html
627157414	20170214	201702	2017	2017.1205	CAN	CANADA	CAN																		1	046	046	04	1	7.0	7	7	7	1.07329312125274	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170214	http://www.kristv.com/story/34486677/canadas-trudeau-talks-trade-with-trump-at-white-house
627157415	20170214	201702	2017	2017.1205	CAN	CANADA	CAN																		1	046	046	04	1	7.0	11	8	11	0.190323765968659	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170214	http://www.petoskeynews.com/news/nation/canada-s-trudeau-talks-trade-with-trump-at-white-house/article_714cc10c-f226-11e6-b321-3bf12edd8acb.html
627157416	20170214	201702	2017	2017.1205	CAN	CANADA	CAN																		1	046	046	04	1	7.0	49	32	42	0.936742073560162	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	Canada	CA	CA	60	-95	CA	20170214	http://www.salon.com/2017/02/13/a-political-odd-couple-canadas-trudeau-talks-trade-with-trump-at-white-house/
627157440	20170214	201702	2017	2017.1205	CAN	CANADA	CAN																		0	180	180	18	4	-9.0	12	12	12	-13.215859030837	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	0							3	Clark County, Washington, United States	US	USWA	45.7998	-122.485	1531820	20170214	http://khqa.com/news/nation-world/sheriff-suspect-in-triple-murder-tries-to-break-out-jail
627157459	20170214	201702	2017	2017.1205	CAN	CANADIAN	CAN								CANGOV	CANADA	CAN					GOV			1	040	040	04	1	1.0	8	8	8	1.07225182188422	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170214	http://www.abc40.com/story/34486677/canadas-trudeau-talks-trade-with-trump-at-white-house
627157475	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								EDU	PROFESSOR						EDU			0	020	020	02	1	3.0	4	1	4	0.63626723223754	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170214	http://wnyt.com/politics/new-canadian-leader-justin-trudeau-arrives-in-washington/4070258/?cat=10114
627157481	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	1	1	1	3.22061191626409	4	Penticton, British Columbia, Canada	CA	CA02	49.5	-119.583	-571145	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Penticton, British Columbia, Canada	CA	CA02	49.5	-119.583	-571145	20170214	http://www.pentictonherald.ca/news/national_news/article_0a8193e0-cf63-5e91-89f0-f2e580cada3b.html
627157482	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	13	8	13	1.57587727337454	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170214	http://www.kelownadailycourier.ca/news/national_news/article_0cc9cd7e-ae77-5d1b-bf4a-2499baf8ea8e.html
627157488	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								GOV	PRESIDENT						GOV			0	046	046	04	1	7.0	2	1	2	-2.79569892473119	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170214	http://www.skynews.com.au/news/top-stories/2017/02/14/trump--trudeau-share--fruitful--discussion.html
627157489	20170214	201702	2017	2017.1205	CAN	CANADIAN	CAN								GOV	PRESIDENT						GOV			1	110	110	11	3	-2.0	24	8	24	1.07225182188422	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170214	http://www.abc40.com/story/34486677/canadas-trudeau-talks-trade-with-trump-at-white-house
627157495	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								LEG	LAWMAKER						LEG			0	040	040	04	1	1.0	16	8	16	1.07225182188422	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	20170214	http://www.abc40.com/story/34486677/canadas-trudeau-talks-trade-with-trump-at-white-house
627157496	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								LEG	LAWMAKER						LEG			0	040	040	04	1	1.0	70	31	70	1.12288365506523	1	Canada	CA	CA	60	-95	CA	3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	20170214	http://www.salon.com/2017/02/13/a-political-odd-couple-canadas-trudeau-talks-trade-with-trump-at-white-house/
627157500	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								MED	WEBSITE						MED			1	046	046	04	1	7.0	2	1	2	-3.06748466257668	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Burlington, Newfoundland, Canada	CA	CA05	49.75	-56.0333	-561858	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170214	https://www.theguardian.com/us-news/2017/feb/13/ivanka-trump-white-house-women-business-roundtable
627157503	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								MEX	MEXICO	MEX								1	036	036	03	1	4.0	2	1	2	2.22634508348794	4	Calgary, Alberta, Canada	CA	CA01	51.0833	-114.083	-561990	1	United States	US	US	38	-97	US	4	Calgary, Alberta, Canada	CA	CA01	51.0833	-114.083	-561990	20170214	http://www.thegauntlet.ca/banff-international-research-centre-receives-12-8-million-in-funding/
627157507	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								MEX	MEXICO	MEX								1	071	071	07	2	7.4	2	1	2	2.22634508348794	4	Calgary, Alberta, Canada	CA	CA01	51.0833	-114.083	-561990	1	United States	US	US	38	-97	US	4	Calgary, Alberta, Canada	CA	CA01	51.0833	-114.083	-561990	20170214	http://www.thegauntlet.ca/banff-international-research-centre-receives-12-8-million-in-funding/
627157520	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								NMR	NORTH AMERICA	NMR								0	036	036	03	1	4.0	16	8	16	1.07225182188422	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170214	http://www.abc40.com/story/34486677/canadas-trudeau-talks-trade-with-trump-at-white-house
627157521	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								NMR	NORTH AMERICA	NMR								1	036	036	03	1	4.0	80	37	80	0.948279771624901	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170214	http://www.salon.com/2017/02/13/a-political-odd-couple-canadas-trudeau-talks-trade-with-trump-at-white-house/
627157523	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								NMR	NORTH AMERICA	NMR								0	042	042	04	1	1.9	8	8	8	1.07225182188422	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170214	http://www.abc40.com/story/34486677/canadas-trudeau-talks-trade-with-trump-at-white-house
627157524	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								NMR	NORTH AMERICA	NMR								1	042	042	04	1	1.9	44	40	44	0.965676081368891	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170214	http://www.salon.com/2017/02/13/a-political-odd-couple-canadas-trudeau-talks-trade-with-trump-at-white-house/
627157543	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-0.18518518518519	4	Appalachian Mountains, Canada (general), Canada	CA	CA00	40	-78	374280	2	West Virginia, United States	US	USWV	38.468	-80.9696	WV	4	Appalachian Mountains, Canada (general), Canada	CA	CA00	40	-78	374280	20170214	https://cdanews.com/2017/02/canadian-prime-minister-justin-trudeau-meets-the-donald-monday/
627157546	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	012	012	01	1	-0.4	2	1	2	-0.18518518518519	4	Appalachian Mountains, Canada (general), Canada	CA	CA00	40	-78	374280	2	West Virginia, United States	US	USWV	38.468	-80.9696	WV	2	West Virginia, United States	US	USWV	38.468	-80.9696	WV	20170214	https://cdanews.com/2017/02/canadian-prime-minister-justin-trudeau-meets-the-donald-monday/
627157547	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	012	012	01	1	-0.4	2	1	2	-0.18518518518519	2	West Virginia, United States	US	USWV	38.468	-80.9696	WV	2	West Virginia, United States	US	USWV	38.468	-80.9696	WV	4	Appalachian Mountains, Canada (general), Canada	CA	CA00	40	-78	374280	20170214	https://cdanews.com/2017/02/canadian-prime-minister-justin-trudeau-meets-the-donald-monday/
627157549	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	022	022	02	1	3.2	10	2	10	4.07061020843997	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170214	http://uspolitics.einnews.com/pr_news/366361790/remarks-by-president-trump-and-prime-minister-trudeau-of-canada-in-roundtable-with-women-entrepreneurs
627157550	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	022	022	02	1	3.2	1	1	1	2.34741784037559	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170214	http://www.kgw.com/news/portland-ceo-meets-wiith-trump-during-womens-business-event/408043144
627157551	20170214	201702	2017	2017.1205	CAN	CANADIAN	CAN								USA	UNITED STATES	USA								1	022	022	02	1	3.2	1	1	1	2.34741784037559	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170214	http://www.kgw.com/news/portland-ceo-meets-wiith-trump-during-womens-business-event/408043144
627157552	20170214	201702	2017	2017.1205	CAN	CANADIAN	CAN								USA	UNITED STATES	USA								1	022	022	02	1	3.2	33	5	33	1.91973682795596	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170214	http://www.kgw.com/news/portland-ceo-meets-wiith-trump-during-womens-business-event/408043144
627157557	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	2.22634508348794	4	Calgary, Alberta, Canada	CA	CA01	51.0833	-114.083	-561990	1	United States	US	US	38	-97	US	4	Calgary, Alberta, Canada	CA	CA01	51.0833	-114.083	-561990	20170214	http://www.thegauntlet.ca/banff-international-research-centre-receives-12-8-million-in-funding/
627157559	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	036	036	03	1	4.0	10	4	10	0.910237549619028	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170214	http://www.news1130.com/2017/02/13/trudeau-trump-pledge-support-women-workforce/
627157560	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	036	036	03	1	4.0	1	1	1	1.11111111111111	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170214	http://www.news1130.com/2017/02/13/trudeau-trump-pledge-support-women-workforce/
627157563	20170214	201702	2017	2017.1205	CAN	CANADIAN	CAN								USA	UNITED STATES	USA								1	040	040	04	1	1.0	545	160	545	-0.371300276617358	1	Canada	CA	CA	60	-95	CA	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Canada	CA	CA	60	-95	CA	20170214	https://www.boston.com/news/politics/2017/02/13/news-conferences-raise-issue-of-trump-seeking-softballs
627157565	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	042	042	04	1	1.9	32	8	32	1.07225182188422	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170214	http://www.abc40.com/story/34486677/canadas-trudeau-talks-trade-with-trump-at-white-house
627157568	20170214	201702	2017	2017.1205	CAN	CANADIAN	CAN								USA	WASHINGTON	USA								1	042	042	04	1	1.9	45	11	45	0.0016154832174919	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170214	http://www.dailydot.com/unclick/justin-trudeau-handshake-donald-trump/
627157569	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	223	53	223	0.819826771197966	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170214	http://www.salon.com/2017/02/13/a-political-odd-couple-canadas-trudeau-talks-trade-with-trump-at-white-house/
627157572	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								USA	WASHINGTON	USA								0	043	043	04	1	2.8	48	8	48	1.07225182188422	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170214	http://www.abc40.com/story/34486677/canadas-trudeau-talks-trade-with-trump-at-white-house
627157574	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								USA	WASHINGTON	USA								1	043	043	04	1	2.8	311	48	311	0.921850521396039	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170214	http://www.salon.com/2017/02/13/a-political-odd-couple-canadas-trudeau-talks-trade-with-trump-at-white-house/
627157576	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	046	046	04	1	7.0	9	8	9	1.07225182188422	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170214	http://www.abc40.com/story/34486677/canadas-trudeau-talks-trade-with-trump-at-white-house
627157578	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	046	046	04	1	7.0	24	13	24	0.211301233123872	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170214	http://www.petoskeynews.com/news/nation/canada-s-trudeau-talks-trade-with-trump-at-white-house/article_714cc10c-f226-11e6-b321-3bf12edd8acb.html
627157579	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	046	046	04	1	7.0	8	1	8	0.63626723223754	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170214	http://wnyt.com/politics/new-canadian-leader-justin-trudeau-arrives-in-washington/4070258/?cat=10114
627157584	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	046	046	04	1	7.0	9	8	9	1.07225182188422	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170214	http://www.abc40.com/story/34486677/canadas-trudeau-talks-trade-with-trump-at-white-house
627157585	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	046	046	04	1	7.0	23	13	23	0.260550295061481	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170214	http://www.petoskeynews.com/news/nation/canada-s-trudeau-talks-trade-with-trump-at-white-house/article_714cc10c-f226-11e6-b321-3bf12edd8acb.html
627157587	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	046	046	04	1	7.0	70	36	66	0.68016367937949	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170214	http://www.salon.com/2017/02/13/a-political-odd-couple-canadas-trudeau-talks-trade-with-trump-at-white-house/
627157588	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	046	046	04	1	7.0	1	1	1	0.96993210475267	1	Canada	CA	CA	60	-95	CA	3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	20170214	http://www.salon.com/2017/02/13/a-political-odd-couple-canadas-trudeau-talks-trade-with-trump-at-white-house/
627157589	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	046	046	04	1	7.0	26	8	26	1.07885870621846	1	Canada	CA	CA	60	-95	CA	3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	1	Canada	CA	CA	60	-95	CA	20170214	http://www.salon.com/2017/02/13/a-political-odd-couple-canadas-trudeau-talks-trade-with-trump-at-white-house/
627157590	20170214	201702	2017	2017.1205	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	046	046	04	1	7.0	103	43	93	0.729496648926879	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170214	http://www.salon.com/2017/02/13/a-political-odd-couple-canadas-trudeau-talks-trade-with-trump-at-white-house/
