619202357	20170121	201701	2017	2017.0575	BUS	BOSS						BUS			USAGOV	US GOVERNMENT	USA					GOV			0	042	042	04	1	1.9	32	16	32	-6.43644901263611	2	New Hampshire, United States	US	USNH	43.4108	-71.5653	NH	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	2	New Hampshire, United States	US	USNH	43.4108	-71.5653	NH	20170121	http://www.1045thefox.com/news/national/el-chapo-pleads-not-guilty-to-murder-firearm-and-drug-charges
619202374	20170121	201701	2017	2017.0575	CAN	CANADA	CAN																		1	010	010	01	1	0.0	14	6	14	-0.336474392747442	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Calgary, Alberta, Canada	CA	CA01	51.0833	-114.083	-561990	20170121	http://www.theprovince.com/business/trumps+america+first+tone+worries+head+canadian+industry+group/12747484/story.html
619202414	20170121	201701	2017	2017.0575	CAN	CANADA	CAN								CVL	COMMUNITY						CVL			1	010	010	01	1	0.0	2	1	2	-3.95833333333333	4	Abbotsford, British Columbia, Canada	CA	CA02	49.05	-122.3	-559845	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Abbotsford, British Columbia, Canada	CA	CA02	49.05	-122.3	-559845	20170121	http://dailyhive.com/vancouver/abbotsford-residents-rally-against-recent-distribution-of-racist-kkk-literature
619202424	20170121	201701	2017	2017.0575	CAN	MONTREAL	CAN								GOV	PRESIDENT						GOV			1	133	133	13	3	-5.8	247	31	247	-4.34662211578908	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170121	http://www.thefreepress.ca/national/411363415.html
619202425	20170121	201701	2017	2017.0575	CAN	MONTREAL	CAN								GOV	PRESIDENT						GOV			1	141	141	14	3	-6.5	247	31	247	-4.34662211578908	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170121	http://www.thefreepress.ca/national/411363415.html
619202429	20170121	201701	2017	2017.0575	CAN	CANADA	CAN								REL	ABBOT									1	040	040	04	1	1.0	1	1	1	-3.95833333333333	4	Abbotsford, British Columbia, Canada	CA	CA02	49.05	-122.3	-559845	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Abbotsford, British Columbia, Canada	CA	CA02	49.05	-122.3	-559845	20170121	http://dailyhive.com/vancouver/abbotsford-residents-rally-against-recent-distribution-of-racist-kkk-literature
619202432	20170121	201701	2017	2017.0575	CAN	TORONTO	CAN								USA	WASHINGTON	USA								1	042	042	04	1	1.9	125	61	125	-0.530768709727336	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170121	http://www.cp24.com/news/toronto-residents-heading-to-d-c-for-woman-s-march-on-washington-1.3249484
619202435	20170121	201701	2017	2017.0575	CAN	TORONTO	CAN								USA	UNITED STATES	USA								1	141	141	14	3	-6.5	4	1	4	-1.0989010989011	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170121	http://www.cp24.com/news/toronto-residents-heading-to-d-c-for-woman-s-march-on-washington-1.3249484
619202436	20170121	201701	2017	2017.0575	CAN	VANCOUVER	CAN								USA	THE US	USA								0	141	141	14	3	-6.5	1	1	1	-3.95833333333333	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Abbotsford, British Columbia, Canada	CA	CA02	49.05	-122.3	-559845	20170121	http://dailyhive.com/vancouver/abbotsford-residents-rally-against-recent-distribution-of-racist-kkk-literature
619202443	20170121	201701	2017	2017.0575	CANCVL	CANADA	CAN					CVL			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-1.0989010989011	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170121	http://www.cp24.com/news/toronto-residents-heading-to-d-c-for-woman-s-march-on-washington-1.3249484
619202444	20170121	201701	2017	2017.0575	CANCVL	TORONTO	CAN					CVL			USA	WASHINGTON	USA								1	042	042	04	1	1.9	4	1	4	-1.0989010989011	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170121	http://www.cp24.com/news/toronto-residents-heading-to-d-c-for-woman-s-march-on-washington-1.3249484
619202446	20170121	201701	2017	2017.0575	CANCVL	TORONTO	CAN					CVL			USA	WASHINGTON	USA								1	141	141	14	3	-6.5	6	1	6	-1.0989010989011	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170121	http://www.cp24.com/news/toronto-residents-heading-to-d-c-for-woman-s-march-on-washington-1.3249484
619202484	20170121	201701	2017	2017.0575	CHN	CHINESE	CHN								BUS	INDUSTRY						BUS			1	032	032	03	1	4.5	2	1	2	-1.45348837209303	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170121	http://www.brecorder.com/top-stories/0:/131209:chinas-largest-chip-company-to-build-30-billion-semiconductor-factory/
619202485	20170121	201701	2017	2017.0575	CHN	CHINESE	CHN								BUS	INDUSTRY						BUS			1	032	032	03	1	4.5	3	2	3	-1.16792065663475	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170121	http://www.brecorder.com/top-stories/0:/131209:chinas-largest-chip-company-to-build-30-billion-semiconductor-factory/
619202495	20170121	201701	2017	2017.0575	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			1	012	012	01	1	-0.4	548	119	548	-2.26544786777995	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170121	http://www.dailyprogress.com/news/politics/wire/the-latest-senate-confirms-kelly-to-lead-homeland-security/article_e3959ffe-d13b-5dab-8acf-40334583babc.html
619202497	20170121	201701	2017	2017.0575	CHN	CHINA	CHN								GOV	GOVERNMENT						GOV			0	013	013	01	1	0.4	11	11	11	-5.68184576712838	1	China	CH	CH	35	105	CH	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	China	CH	CH	35	105	CH	20170121	http://wsau.com/news/articles/2017/jan/20/fbi-employee-gets-two-years-in-prison-for-acting-as-chinese-agent/
619202499	20170121	201701	2017	2017.0575	CHN	CHINA	CHN								GOV	GOVERNMENT						GOV			1	100	100	10	3	-5.0	20	10	20	-5.65761328222985	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170121	http://wsau.com/news/articles/2017/jan/20/fbi-employee-gets-two-years-in-prison-for-acting-as-chinese-agent/
619202517	20170121	201701	2017	2017.0575	CHN	CHINA	CHN								TWN	TAIWAN	TWN								1	043	043	04	1	2.8	97	44	97	-2.2967183022395	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170121	http://www.westernmassnews.com/story/34305896/the-latest-217-arrested-6-officers-hurt-in-dc-protests
619202520	20170121	201701	2017	2017.0575	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	020	020	02	1	3.0	1	1	1	-2.09267563527654	1	China	CH	CH	35	105	CH	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	20170121	http://www.independent.co.uk/news/world/americas/donald-trump-inauguration-latest-mike-pence-congress-clashes-obamacare-a7538731.html
619202521	20170121	201701	2017	2017.0575	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	020	020	02	1	3.0	4	2	4	-3.30878125655229	1	China	CH	CH	35	105	CH	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170121	http://www.independent.co.uk/news/world/americas/donald-trump-inauguration-latest-mike-pence-congress-clashes-obamacare-a7538731.html
619202522	20170121	201701	2017	2017.0575	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	1.3986013986014	4	Xiaomi, Fujian, China	CH	CH07	25.2225	116.057	10999868	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	4	Xiaomi, Fujian, China	CH	CH07	25.2225	116.057	10999868	20170121	https://www.theregister.co.uk/2017/01/20/idgs_chinese_child_partnering_to_buy_parent/
619202526	20170121	201701	2017	2017.0575	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	190	190	19	4	-10.0	4	1	4	-2.09267563527654	1	China	CH	CH	35	105	CH	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	20170121	http://www.independent.co.uk/news/world/americas/donald-trump-inauguration-latest-mike-pence-congress-clashes-obamacare-a7538731.html
619202527	20170121	201701	2017	2017.0575	CHN	CHINA	CHN								USAGOV	UNITED STATES	USA					GOV			1	012	012	01	1	-0.4	2	1	2	-0.76436478650501	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170121	http://lethbridgeherald.com/news/world-news/2017/01/20/the-latest-vehicle-burning-as-dc-protests-escalate/
619202528	20170121	201701	2017	2017.0575	CHN	CHINA	CHN								USAGOV	UNITED STATES	USA					GOV			1	012	012	01	1	-0.4	8	4	8	-0.777268051391897	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170121	http://accesswdun.com/article/2017/1/493035
619202534	20170121	201701	2017	2017.0575	CHNGOV	CHINESE	CHN					GOV			BUS	INDUSTRY						BUS			1	032	032	03	1	4.5	3	1	3	-1.45348837209303	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170121	http://www.brecorder.com/top-stories/0:/131209:chinas-largest-chip-company-to-build-30-billion-semiconductor-factory/
619202762	20170121	201701	2017	2017.0575	COPGOV	DRUG ENFORCEMENT						COP	GOV		MEX	MEXICO	MEX								1	042	042	04	1	1.9	4	1	4	-6.51007343249859	4	Ciudad Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170121	http://www.thehindu.com/news/international/Mexican-drug-kingpin-to-appear-in-U.S.-courtroom/article17072665.ece
619202763	20170121	201701	2017	2017.0575	COPGOV	DRUG ENFORCEMENT						COP	GOV		USA	NEW YORK	USA								1	042	042	04	1	1.9	12	1	12	-6.51007343249859	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	4	Ciudad Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	20170121	http://www.thehindu.com/news/international/Mexican-drug-kingpin-to-appear-in-U.S.-courtroom/article17072665.ece
619202786	20170121	201701	2017	2017.0575	CRM	DRUG LORD						CRM			MEX	MEXICO	MEX								1	060	060	06	2	6.0	21	18	21	-6.55369927271963	4	Ciudad Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	4	Ciudad Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170121	http://www.wfmj.com/story/34304910/el-chapo-is-hauled-off-to-us-jail-that-has-held-terrorists
619202787	20170121	201701	2017	2017.0575	CRM	DRUG LORD						CRM			MEX	MEXICO	MEX								1	060	060	06	2	6.0	78	18	78	-6.48681313775545	3	Ronkonkoma, New York, United States	US	USNY	40.8154	-73.1123	962854	4	Ciudad Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170121	http://www.wfmj.com/story/34304910/el-chapo-is-hauled-off-to-us-jail-that-has-held-terrorists
619202790	20170121	201701	2017	2017.0575	CRM	MOBSTER						CRM			MEXCRM	MEXICAN	MEX					CRM			1	173	173	17	4	-5.0	458	78	458	-7.11170859280016	3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	20170121	http://www.nwitimes.com/ap/international/update-el-chapo-is-hauled-off-to-us-jail-that/article_bf754757-c137-5c81-83cc-669219461385.html
619203095	20170121	201701	2017	2017.0575	EDU	UNIVERSITY						EDU			USAGOV	UNITED STATES	USA					GOV			0	010	010	01	1	0.0	2	1	2	-0.31088082901554	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Portage La Prairie, Manitoba, Canada	CA	CA03	49.9667	-98.3	-571542	20170121	http://www.portageonline.com/local/bu-politics-professor-reacts-to-trump-inauguration
619203096	20170121	201701	2017	2017.0575	EDU	UNIVERSITY						EDU			USAGOV	UNITED STATES	USA					GOV			0	071	071	07	2	7.4	2	1	2	-0.31088082901554	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Portage La Prairie, Manitoba, Canada	CA	CA03	49.9667	-98.3	-571542	20170121	http://www.portageonline.com/local/bu-politics-professor-reacts-to-trump-inauguration
619203105	20170121	201701	2017	2017.0575	EDUEDU	UNIVERSITY						EDU	EDU		GBR	UNITED KINGDOM	GBR								1	010	010	01	1	0.0	30	6	30	-4.93786454535637	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170121	http://pulse.ng/world/in-europe-hideous-trump-a-disgrace-for-protesters-id6089536.html
619203121	20170121	201701	2017	2017.0575	ELI	RETIRED						ELI			MEX	MEXICAN	MEX								1	051	051	05	1	3.4	27	26	27	0.725065928848552	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	1	Mexico	MX	MX	23	-102	MX	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	20170121	http://www.nbclosangeles.com/news/politics/Divided-America-Watches-Trump-Inauguration-411353905.html
619203123	20170121	201701	2017	2017.0575	ELI	RETIRED						ELI			MEX	MEXICAN	MEX								1	053	053	05	1	3.8	27	26	27	0.725065928848552	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	1	Mexico	MX	MX	23	-102	MX	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	20170121	http://www.nbclosangeles.com/news/politics/Divided-America-Watches-Trump-Inauguration-411353905.html
619203125	20170121	201701	2017	2017.0575	ELI	RETIRED						ELI			MEX	MEXICAN	MEX								1	133	133	13	3	-5.8	28	27	28	0.732379266796028	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	1	Mexico	MX	MX	23	-102	MX	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	20170121	http://www.nbclosangeles.com/news/politics/Divided-America-Watches-Trump-Inauguration-411353905.html
619203133	20170121	201701	2017	2017.0575	ELI	FIRST LADY						ELI			USA	AMERICAN	USA								1	051	051	05	1	3.4	6	1	6	0.41899441340782	4	Paddington, Westminster, United Kingdom	UK	UKP5	51.5207	-0.196524	-2604948	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170121	http://www.sfchronicle.com/nation/article/Melania-Trump-s-blue-dress-Was-it-a-Jackie-10872532.php
619203237	20170121	201701	2017	2017.0575	GBR	UNITED KINGDOM	GBR																		1	192	192	19	4	-9.5	12	5	12	-5.02436411438515	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	0							1	United States	US	US	38	-97	US	20170121	http://pulse.ng/world/in-europe-hideous-trump-a-disgrace-for-protesters-id6089536.html
619203239	20170121	201701	2017	2017.0575	GBR	UNITED KINGDOM	GBR								BUS	BANK						BUS			0	043	043	04	1	2.8	2	1	2	2.76162790697674	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170121	http://www.telegraph.co.uk/news/2017/01/20/nigel-farage-will-made-unofficial-adviser-donald-trump-close/
619203261	20170121	201701	2017	2017.0575	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	010	010	01	1	0.0	16	6	16	-4.93786454535637	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170121	http://pulse.ng/world/in-europe-hideous-trump-a-disgrace-for-protesters-id6089536.html
619203263	20170121	201701	2017	2017.0575	GBR	BRITAIN	GBR								USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	2	4	1.49790997222373	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170121	http://www.telegraph.co.uk/news/2017/01/20/nigel-farage-will-made-unofficial-adviser-donald-trump-close/
619203265	20170121	201701	2017	2017.0575	GBR	BRITAIN	GBR								USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	2.76162790697674	1	United Kingdom	UK	UK	54	-2	UK	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	1	United Kingdom	UK	UK	54	-2	UK	20170121	http://www.telegraph.co.uk/news/2017/01/20/nigel-farage-will-made-unofficial-adviser-donald-trump-close/
619203266	20170121	201701	2017	2017.0575	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	-0.57306590257879	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	20170121	http://www.independent.co.uk/news/world/americas/donald-trump-bizarre-signature-us-president-inauguration-graphology-handwriting-a7538536.html
619203267	20170121	201701	2017	2017.0575	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	-0.57306590257879	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170121	http://www.independent.co.uk/news/world/americas/donald-trump-bizarre-signature-us-president-inauguration-graphology-handwriting-a7538536.html
619203268	20170121	201701	2017	2017.0575	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	051	051	05	1	3.4	2	1	2	2.76162790697674	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170121	http://www.telegraph.co.uk/news/2017/01/20/nigel-farage-will-made-unofficial-adviser-donald-trump-close/
619203269	20170121	201701	2017	2017.0575	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	071	071	07	2	7.4	4	1	4	2.76162790697674	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170121	http://www.telegraph.co.uk/news/2017/01/20/nigel-farage-will-made-unofficial-adviser-donald-trump-close/
619203296	20170121	201701	2017	2017.0575	GBRGOV	LONDON	GBR					GOV			USAGOV	UNITED STATES	USA					GOV			0	141	141	14	3	-6.5	4	1	4	-2.69230769230769	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	Washington, United States	US	USWA	47.3917	-121.571	WA	2	Washington, United States	US	USWA	47.3917	-121.571	WA	20170121	http://www.salemnews.net/news/local-news/2017/01/protesters-respond-to-trumps-inauguration/
619203404	20170121	201701	2017	2017.0575	GOV	ADMINISTRATION						GOV													1	014	014	01	1	0.0	78	12	78	-0.363014507680449	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Calgary, Alberta, Canada	CA	CA01	51.0833	-114.083	-561990	20170121	http://www.theprovince.com/business/trumps+america+first+tone+worries+head+canadian+industry+group/12747484/story.html
619203552	20170121	201701	2017	2017.0575	GOV	ADMINISTRATION						GOV			CAN	CANADA	CAN								1	010	010	01	1	0.0	30	14	30	-0.370562881374204	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Calgary, Alberta, Canada	CA	CA01	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	51.0833	-114.083	-561990	20170121	http://www.theprovince.com/business/trumps+america+first+tone+worries+head+canadian+industry+group/12747484/story.html
619203554	20170121	201701	2017	2017.0575	GOV	ADMINISTRATION						GOV			CAN	CANADA	CAN								1	014	014	01	1	0.0	19	9	19	-0.373028965571361	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Calgary, Alberta, Canada	CA	CA01	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	51.0833	-114.083	-561990	20170121	http://www.theprovince.com/business/trumps+america+first+tone+worries+head+canadian+industry+group/12747484/story.html
619203632	20170121	201701	2017	2017.0575	GOV	PRESIDENT						GOV			MEX	MEXICO	MEX								0	174	174	17	4	-5.0	6	3	6	-6.88997926516437	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170121	http://www.i24news.tv/en/news/international/americas/135610-170120-mexican-drug-lord-el-chapo-pleads-not-guilty-in-us-court
619203634	20170121	201701	2017	2017.0575	GOV	ADMINISTRATION						GOV			MEXGOV	MEXICO	MEX					GOV			0	051	051	05	1	3.4	1	1	1	0.14836795252225	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Mexico	MX	MX	23	-102	MX	3	Pershing Square, New York, United States	US	USNY	40.9114	-73.7825	2559552	20170121	http://www.manitobacooperator.ca/daily/activist-investor-activity-reignites-rail-merger-hopes
619203635	20170121	201701	2017	2017.0575	GOV	ADMINISTRATION						GOV			MEXGOV	MEXICO	MEX					GOV			0	051	051	05	1	3.4	1	1	1	0.14836795252225	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Mexico	MX	MX	23	-102	MX	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170121	http://www.manitobacooperator.ca/daily/activist-investor-activity-reignites-rail-merger-hopes
