646288492	20170413	201704	2017	2017.2822	GOV	PRESIDENT						GOV			IGOWSTNAT	NATO	WST	NAT				IGO			1	040	040	04	1	1.0	16	7	16	-0.172413793103448	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170413	http://mobile.reuters.com/article/BigStory12/idUSKBN17E2PO
646288494	20170413	201704	2017	2017.2822	GOV	PRESIDENT						GOV			IGOWSTNAT	NATO	WST	NAT				IGO			1	040	040	04	1	1.0	14	6	14	-0.197044334975369	1	North Korea	KN	KN	40	127	KN	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	20170413	http://mobile.reuters.com/article/BigStory12/idUSKBN17E2PO
646288545	20170413	201704	2017	2017.2822	GOV	PRESIDENT						GOV			PRK	NORTH KOREA	PRK								0	111	111	11	3	-2.0	1	1	1	-1.91082802547771	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	North Korea	KN	KN	40	127	KN	1	China	CH	CH	35	105	CH	20170413	http://www.ktbb.com/post/?p=605951
646288664	20170413	201704	2017	2017.2822	GTM	GUATEMALA	GTM								CVL	PEASANT						CVL			1	174	174	17	4	-5.0	2	1	2	-4.1782729805014	1	Mexico	MX	MX	23	-102	MX	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	1	Mexico	MX	MX	23	-102	MX	20170413	http://www.filmjournal.com/reviews/film-review-finding-oscar
646288759	20170413	201704	2017	2017.2822	IGOWSTNAT	NATO	WST	NAT				IGO			GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	18	7	18	-0.172413793103448	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170413	http://mobile.reuters.com/article/BigStory12/idUSKBN17E2PO
646288897	20170413	201704	2017	2017.2822	JPN	JAPANESE	JPN								PRK	NORTH KOREA	PRK								0	111	111	11	3	-2.0	1	1	1	-1.91082802547771	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	North Korea	KN	KN	40	127	KN	1	China	CH	CH	35	105	CH	20170413	http://www.ktbb.com/post/?p=605951
646288902	20170413	201704	2017	2017.2822	JPNGOV	JAPAN	JPN					GOV			PRK	NORTH KOREA	PRK								1	111	111	11	3	-2.0	2	1	1	-1.91082802547771	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	North Korea	KN	KN	40	127	KN	1	China	CH	CH	35	105	CH	20170413	http://www.ktbb.com/post/?p=605951
646289128	20170413	201704	2017	2017.2822	LAB	WORKER						LAB			USA	UNITED STATES	USA								0	010	010	01	1	0.0	5	5	5	0.286977502919484	1	Canada	CA	CA	60	-95	CA	1	United States	US	US	38	-97	US	1	Canada	CA	CA	60	-95	CA	20170413	http://www.vancouversun.com/news/national/christian+couple+says+child+welfare+removed+foster/13298232/story.html
646289380	20170413	201704	2017	2017.2822	MEX	MEXICAN	MEX																		0	120	120	12	3	-4.0	2	1	2	-0.35569105691057	4	Irapuato, Guanajuato, Mexico	MX	MX11	20.6833	-101.35	-1671447	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170413	http://aldianews.com/articles/politics/vicente-fox-without-f-word/47357
646289404	20170413	201704	2017	2017.2822	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	120	120	12	3	-4.0	2	1	2	-0.35569105691057	4	Irapuato, Guanajuato, Mexico	MX	MX11	20.6833	-101.35	-1671447	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Irapuato, Guanajuato, Mexico	MX	MX11	20.6833	-101.35	-1671447	20170413	http://aldianews.com/articles/politics/vicente-fox-without-f-word/47357
646289405	20170413	201704	2017	2017.2822	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	120	120	12	3	-4.0	4	1	4	-0.35569105691057	4	Irapuato, Guanajuato, Mexico	MX	MX11	20.6833	-101.35	-1671447	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170413	http://aldianews.com/articles/politics/vicente-fox-without-f-word/47357
646289407	20170413	201704	2017	2017.2822	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	2	4	-8.69565217391302	1	Mexico	MX	MX	23	-102	MX	2	Oregon, United States	US	USOR	44.5672	-122.127	OR	1	Mexico	MX	MX	23	-102	MX	20170413	http://katu.com/news/local/strip-club-kingpin-pleads-guilty-to-promoting-prostitution
646289408	20170413	201704	2017	2017.2822	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	2	4	-8.69565217391302	1	Mexico	MX	MX	23	-102	MX	2	Oregon, United States	US	USOR	44.5672	-122.127	OR	2	Oregon, United States	US	USOR	44.5672	-122.127	OR	20170413	http://katu.com/news/local/strip-club-kingpin-pleads-guilty-to-promoting-prostitution
646289411	20170413	201704	2017	2017.2822	MEXELI	MEXICO	MEX					ELI			USA	PHILADELPHIA	USA								1	110	110	11	3	-2.0	2	1	2	-0.35569105691057	4	Irapuato, Guanajuato, Mexico	MX	MX11	20.6833	-101.35	-1671447	4	Irapuato, Guanajuato, Mexico	MX	MX11	20.6833	-101.35	-1671447	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	20170413	http://aldianews.com/articles/politics/vicente-fox-without-f-word/47357
646289796	20170413	201704	2017	2017.2822	PRK	NORTH KOREA	PRK								USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-2.26986128625472	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	20170413	https://www.sott.net/article/347990-Trumps-North-Korea-reframe
646289797	20170413	201704	2017	2017.2822	PRK	NORTH KOREA	PRK								USA	UNITED STATES	USA								1	190	190	19	4	-10.0	8	1	8	-2.26986128625472	1	North Korea	KN	KN	40	127	KN	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	20170413	https://www.sott.net/article/347990-Trumps-North-Korea-reframe
646290615	20170413	201704	2017	2017.2822	USA	UNITED STATES	USA																		0	015	015	01	1	0.0	2	1	2	-1.65745856353591	3	Sugar Grove, Illinois, United States	US	USIL	41.7614	-88.4437	419300	0							1	Mexico	MX	MX	23	-102	MX	20170413	http://www.chicagotribune.com/suburbs/naperville-sun/crime/ct-nvs-naperville-heroin-cartel-arrests-st-0414-20170412-story.html
646290716	20170413	201704	2017	2017.2822	USA	NEW YORK	USA																		1	043	043	04	1	2.8	50	46	50	-2.18816419849823	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170413	http://rapidcityjournal.com/news/national/embattled-o-reilly-takes-his-longest-spring-break-in-years/article_23d18c97-f902-5164-a69e-eb2348a8bbe0.html
646290927	20170413	201704	2017	2017.2822	USA	UNITED STATES	USA								BUS	COMPANY						BUS			1	030	030	03	1	4.0	10	1	10	3.17460317460317	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	1	United States	US	US	38	-97	US	20170413	http://www.naturalgasintel.com/articles/110105-brief----total-petrochemical
646291089	20170413	201704	2017	2017.2822	USA	UNITED STATES	USA								FRA	FRANCE	FRA								1	110	110	11	3	-2.0	220	19	150	-5.7530529098157	1	United States	US	US	38	-97	US	1	France	FR	FR	46	2	FR	1	United Kingdom	UK	UK	54	-2	UK	20170413	http://www.waow.com/story/35137680/2017/04/Wednesday/the-latest-russia-vetoes-un-condemnation-of-syria-attack
646291092	20170413	201704	2017	2017.2822	USA	WASHINGTON	USA								GBR	UNITED KINGDOM	GBR								1	090	090	09	2	-2.0	2	1	2	-1.417004048583	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170413	https://www.sott.net/article/348000-FBI-obtained-secret-FISA-warrant-to-investigate-Trump-advisor-Carter-Page-last-year
646291093	20170413	201704	2017	2017.2822	USA	WASHINGTON	USA								GBR	BRITISH	GBR								1	090	090	09	2	-2.0	8	1	8	-1.417004048583	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170413	https://www.sott.net/article/348000-FBI-obtained-secret-FISA-warrant-to-investigate-Trump-advisor-Carter-Page-last-year
646291095	20170413	201704	2017	2017.2822	USA	WASHINGTON	USA								GBR	BRITISH	GBR								1	110	110	11	3	-2.0	4	1	4	-1.417004048583	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170413	https://www.sott.net/article/348000-FBI-obtained-secret-FISA-warrant-to-investigate-Trump-advisor-Carter-Page-last-year
646291168	20170413	201704	2017	2017.2822	USA	UNITED STATES	USA								IRQ	IRAQ	IRQ								0	130	130	13	3	-4.4	2	1	2	-6.98711595639247	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	1	Iraq	IZ	IZ	33	44	IZ	1	United Kingdom	UK	UK	54	-2	UK	20170413	http://www.thedailysheeple.com/now-can-we-admit-the-war-on-terror-has-failed_032017
646291250	20170413	201704	2017	2017.2822	USA	CINCINNATI	USA								MEX	MEXICO	MEX								0	090	090	09	2	-2.0	8	1	8	-0.35569105691057	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	4	Irapuato, Guanajuato, Mexico	MX	MX11	20.6833	-101.35	-1671447	4	Irapuato, Guanajuato, Mexico	MX	MX11	20.6833	-101.35	-1671447	20170413	http://aldianews.com/articles/politics/vicente-fox-without-f-word/47357
646291253	20170413	201704	2017	2017.2822	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	172	172	17	4	-5.0	8	2	8	-8.69565217391302	2	Oregon, United States	US	USOR	44.5672	-122.127	OR	1	Mexico	MX	MX	23	-102	MX	2	Oregon, United States	US	USOR	44.5672	-122.127	OR	20170413	http://katu.com/news/local/strip-club-kingpin-pleads-guilty-to-promoting-prostitution
646291375	20170413	201704	2017	2017.2822	USA	WASHINGTON	USA								SYR	SYRIA	SYR								0	190	190	19	4	-10.0	1	1	1	-3.18407960199004	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39.0194	125.755	-183459	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170413	http://www.trunews.com/article/rick-wiles-has-deal-to-been-stuck-to-topple-north-korea
646291442	20170413	201704	2017	2017.2822	USA	THE US	USA								USAGOV	THE US	USA					GOV			0	040	040	04	1	1.0	9	5	9	-2.57009345794393	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170413	http://www.heraldsun.com.au/business/work/trump-talks-up-us-military-might-as-china-calls-for-calm-on-north-korea/news-story/e0a3b268330da3cd0766fedef7947806?nk=f03f692422b45805cc8cf5b070129492-1492040859
646291447	20170413	201704	2017	2017.2822	USA	THE US	USA								USAGOV	THE US	USA					GOV			0	042	042	04	1	1.9	18	5	18	-2.57009345794393	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	China	CH	CH	35	105	CH	20170413	http://www.heraldsun.com.au/business/work/trump-talks-up-us-military-might-as-china-calls-for-calm-on-north-korea/news-story/e0a3b268330da3cd0766fedef7947806?nk=f03f692422b45805cc8cf5b070129492-1492040859
646291448	20170413	201704	2017	2017.2822	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	051	051	05	1	3.4	2	1	2	-5.82665695557174	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	20170413	http://punchng.com/commendation-as-dss-foils-isis-plot-to-attack-us-uk-embassies/
646291449	20170413	201704	2017	2017.2822	USA	UNITED STATES	USA								USAGOV	AMERICAN	USA					GOV			1	051	051	05	1	3.4	11	2	11	-4.87411279151136	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	20170413	http://punchng.com/commendation-as-dss-foils-isis-plot-to-attack-us-uk-embassies/
646291636	20170413	201704	2017	2017.2822	USAGOV	THE US	USA					GOV			USA	THE US	USA								0	040	040	04	1	1.0	9	5	9	-2.57009345794393	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170413	http://www.heraldsun.com.au/business/work/trump-talks-up-us-military-might-as-china-calls-for-calm-on-north-korea/news-story/e0a3b268330da3cd0766fedef7947806?nk=f03f692422b45805cc8cf5b070129492-1492040859
646291642	20170413	201704	2017	2017.2822	USAGOV	THE US	USA					GOV			USA	THE US	USA								0	043	043	04	1	2.8	18	5	18	-2.57009345794393	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	China	CH	CH	35	105	CH	20170413	http://www.heraldsun.com.au/business/work/trump-talks-up-us-military-might-as-china-calls-for-calm-on-north-korea/news-story/e0a3b268330da3cd0766fedef7947806?nk=f03f692422b45805cc8cf5b070129492-1492040859
646291654	20170413	201704	2017	2017.2822	USAGOV	THE WHITE HOUSE	USA					GOV			USA	UNITED STATES	USA								1	192	192	19	4	-9.5	2	1	2	-3.89863547758285	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	1	Canada	CA	CA	60	-95	CA	20170413	http://www.dailysquib.co.uk/world/1948-dick-cheney-and-sarah-palin-to-run-for-2012-election.html
646294269	20170406	201704	2017	2017.2630	CHN	BEIJING	CHN								CVL	CIVILIAN						CVL			0	195	195	19	4	-10.0	4	1	4	-3.9460020768432	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170413	http://www.latimes.com/nation/la-fg-north-korea-trump-20170412-story.html
646294272	20170406	201704	2017	2017.2630	CHN	CHINA	CHN								PRK	NORTH KOREA	PRK								1	040	040	04	1	1.0	1	1	1	-0.24038461538461	1	China	CH	CH	35	105	CH	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170413	http://www.blueprint.ng/xi-trump-call-china-urges-peaceful-north-korea-solution/
646294273	20170406	201704	2017	2017.2630	CHN	BEIJING	CHN								PRK	NORTH KOREA	PRK								0	043	043	04	1	2.8	1	1	1	-3.9460020768432	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170413	http://www.latimes.com/nation/la-fg-north-korea-trump-20170412-story.html
646294276	20170406	201704	2017	2017.2630	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	2	2	-3.54540043785533	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	3	Palm Beach, Florida, United States	US	USFL	26.7056	-80.0364	288390	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	20170413	http://macaudailytimes.com.mo/china-us-relations-xi-urges-north-korea-talks-trump-call-tensions-mount.html
646294277	20170406	201704	2017	2017.2630	CHN	CHINA	CHN								USA	FLORIDA	USA								0	042	042	04	1	1.9	2	2	2	-3.54540043785533	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	20170413	http://macaudailytimes.com.mo/china-us-relations-xi-urges-north-korea-talks-trump-call-tensions-mount.html
646294292	20170406	201704	2017	2017.2630	PRK	NORTH KOREA	PRK								CHN	BEIJING	CHN								0	042	042	04	1	1.9	1	1	1	-3.9460020768432	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170413	http://www.latimes.com/nation/la-fg-north-korea-trump-20170412-story.html
646294306	20170406	201704	2017	2017.2630	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	043	043	04	1	2.8	2	2	2	-3.54540043785533	3	Palm Beach, Florida, United States	US	USFL	26.7056	-80.0364	288390	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	20170413	http://macaudailytimes.com.mo/china-us-relations-xi-urges-north-korea-talks-trump-call-tensions-mount.html
