645188773	20170410	201704	2017	2017.2740	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	040	040	04	1	1.0	6	3	6	0.85970433445797	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170410	http://mareeg.com/xi-trump-meeting-boosts-dynamism-in-china-us-ties/
645188774	20170410	201704	2017	2017.2740	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	040	040	04	1	1.0	21	3	21	0.85970433445797	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170410	http://mareeg.com/xi-trump-meeting-boosts-dynamism-in-china-us-ties/
645188775	20170410	201704	2017	2017.2740	CHN	CHINESE	CHN								USA	THE US	USA								1	042	042	04	1	1.9	8	3	8	0.85970433445797	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170410	http://mareeg.com/xi-trump-meeting-boosts-dynamism-in-china-us-ties/
645188778	20170410	201704	2017	2017.2740	CHN	CHINESE	CHN								USAMIL	UNITED STATES	USA					MIL			1	040	040	04	1	1.0	4	2	4	-4.13178359864118	1	China	CH	CH	35	105	CH	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	North Korea	KN	KN	40	127	KN	20170410	http://www.smh.com.au/world/donald-trump-considering-full-range-of-options-to-remove-north-korean-threat-20170409-gvhdi4
645188789	20170410	201704	2017	2017.2740	CHNGOV	XI JINPING	CHN					GOV			CHN	CHINA	CHN								0	046	046	04	1	7.0	2	1	2	-5.11727078891258	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170410	http://www.news.com.au/world/middle-east/assads-allies-threaten-to-respond-with-force-in-syria/news-story/7d3ee9b884b42a47fca71a3fe545962c
645188794	20170410	201704	2017	2017.2740	CHNGOV	XI JINPING	CHN					GOV			GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	24	3	24	0.85970433445797	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170410	http://mareeg.com/xi-trump-meeting-boosts-dynamism-in-china-us-ties/
645188796	20170410	201704	2017	2017.2740	CHNGOV	XI JINPING	CHN					GOV			MIL	MILITARY						MIL			0	046	046	04	1	7.0	42	6	42	-5.01630117622398	1	China	CH	CH	35	105	CH	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170410	http://www.news.com.au/world/middle-east/assads-allies-threaten-to-respond-with-force-in-syria/news-story/7d3ee9b884b42a47fca71a3fe545962c
645188798	20170410	201704	2017	2017.2740	CHNGOV	CHINA	CHN					GOV			RUS	RUSSIA	RUS								0	1124	112	11	3	-2.0	2	1	2	-5.11727078891258	1	China	CH	CH	35	105	CH	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170410	http://www.news.com.au/world/middle-east/assads-allies-threaten-to-respond-with-force-in-syria/news-story/7d3ee9b884b42a47fca71a3fe545962c
645188804	20170410	201704	2017	2017.2740	CHNGOV	XI JINPING	CHN					GOV			USA	THE US	USA								1	042	042	04	1	1.9	5	3	5	0.85970433445797	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170410	http://mareeg.com/xi-trump-meeting-boosts-dynamism-in-china-us-ties/
645188805	20170410	201704	2017	2017.2740	CHNGOV	XI JINPING	CHN					GOV			USA	THE US	USA								1	042	042	04	1	1.9	1	1	1	0.87064676616916	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170410	http://mareeg.com/xi-trump-meeting-boosts-dynamism-in-china-us-ties/
645188806	20170410	201704	2017	2017.2740	CHNGOVMIL	CHINA	CHN					GOV	MIL		MIL	CARRIER						MIL			1	010	010	01	1	0.0	7	7	7	-2.60680850641763	1	China	CH	CH	35	105	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	South Korea	KS	KS	37	127.5	KS	20170410	http://www.miamiherald.com/latest-news/article143607784.html
645189554	20170410	201704	2017	2017.2740	GBRGOV	UNITED KINGDOM	GBR					GOV			USA	UNITED STATES	USA								0	046	046	04	1	7.0	2	1	2	-1.86567164179104	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20170410	http://www.disclaimermag.com/politics/washington-takes-control-from-boris-johnson-brexit-britain-s-foreign-policy-5155
645189660	20170410	201704	2017	2017.2740	GOV	PRESIDENT						GOV			CHN	CHINESE	CHN								1	040	040	04	1	1.0	2	1	2	0.87064676616916	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170410	http://mareeg.com/xi-trump-meeting-boosts-dynamism-in-china-us-ties/
645189666	20170410	201704	2017	2017.2740	GOV	PRESIDENT						GOV			CHNGOV	XI JINPING	CHN					GOV			1	040	040	04	1	1.0	24	3	24	0.85970433445797	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170410	http://mareeg.com/xi-trump-meeting-boosts-dynamism-in-china-us-ties/
645189749	20170410	201704	2017	2017.2740	GOV	GOVERNMENT						GOV			MIL	MILITARY						MIL			1	040	040	04	1	1.0	10	1	10	-4.1871921182266	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	20170410	http://www.theamericanconservative.com/larison/attacking-syria-sent-a-message-to-the-world-but-not-the-one-trump-wanted/
645189815	20170410	201704	2017	2017.2740	GOV	GOVERNMENT						GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	10	1	10	1.19156736938589	4	Bengaluru, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	20170410	http://www.thehansindia.com/posts/index/Opinion/2017-04-10/WTO-against-domestic-economy/292298
645189824	20170410	201704	2017	2017.2740	GOV	SECRETARY OF STATE						GOV			USA	UNITED STATES	USA								0	046	046	04	1	7.0	2	1	2	-1.86567164179104	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170410	http://www.disclaimermag.com/politics/washington-takes-control-from-boris-johnson-brexit-britain-s-foreign-policy-5155
645190403	20170410	201704	2017	2017.2740	MIL	MILITARY						MIL			CHNGOV	XI JINPING	CHN					GOV			0	046	046	04	1	7.0	42	6	42	-5.01630117622398	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	China	CH	CH	35	105	CH	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170410	http://www.news.com.au/world/middle-east/assads-allies-threaten-to-respond-with-force-in-syria/news-story/7d3ee9b884b42a47fca71a3fe545962c
645190883	20170410	201704	2017	2017.2740	RUS	RUSSIAN	RUS								USA	UNITED STATES	USA								0	120	120	12	3	-4.0	2	1	2	-1.86567164179104	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170410	http://www.disclaimermag.com/politics/washington-takes-control-from-boris-johnson-brexit-britain-s-foreign-policy-5155
645191465	20170410	201704	2017	2017.2740	USA	UNITED STATES	USA																		1	026	026	02	1	4.0	2	1	2	0.956284153005465	2	Maine, United States	US	USME	44.6074	-69.3977	ME	0							4	Lake Champlain, Canada (general), Canada	CA	CA00	44.5	-73.3333	-562389	20170410	http://www.chroniclejournal.com/news/national/massachusetts-requests-to-carry-canadian-renewable-energy/article_23e0429f-d2dc-5512-b6d8-24a6e0639737.html
645191470	20170410	201704	2017	2017.2740	USA	UNITED STATES	USA																		0	036	036	03	1	4.0	6	3	6	0.85970433445797	2	Florida, United States	US	USFL	27.8333	-81.717	FL	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170410	http://mareeg.com/xi-trump-meeting-boosts-dynamism-in-china-us-ties/
645191555	20170410	201704	2017	2017.2740	USA	AMERICAN	USA																		0	090	090	09	2	-2.0	1	1	1	-2.88461538461538	1	United States	US	US	38	-97	US	0							1	China	CH	CH	35	105	CH	20170410	http://www.jordantimes.com/opinion/fahed-fanek/jordan-and-china-%E2%80%94-what-difference
645191611	20170410	201704	2017	2017.2740	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	010	010	01	1	0.0	3	3	3	-0.842027420056517	2	North Carolina, United States	US	USNC	35.6411	-79.8431	NC	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170410	http://www.martinsvillebulletin.com/news/region_and_state/chatham-man-offered-information-to-lindenburg-investigation-but-no-one/article_835b4d18-a0cf-556c-9bc1-1db74c83b3ad.html
645191612	20170410	201704	2017	2017.2740	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	030	030	03	1	4.0	3	3	3	-0.842027420056517	2	North Carolina, United States	US	USNC	35.6411	-79.8431	NC	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170410	http://www.martinsvillebulletin.com/news/region_and_state/chatham-man-offered-information-to-lindenburg-investigation-but-no-one/article_835b4d18-a0cf-556c-9bc1-1db74c83b3ad.html
645191613	20170410	201704	2017	2017.2740	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	040	040	04	1	1.0	2	1	2	0.87064676616916	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170410	http://mareeg.com/xi-trump-meeting-boosts-dynamism-in-china-us-ties/
645191615	20170410	201704	2017	2017.2740	USA	THE US	USA								CHN	CHINESE	CHN								1	043	043	04	1	2.8	8	3	8	0.85970433445797	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170410	http://mareeg.com/xi-trump-meeting-boosts-dynamism-in-china-us-ties/
645191619	20170410	201704	2017	2017.2740	USA	UNITED STATES	USA								CHN	CHINESE	CHN								1	050	050	05	1	3.5	62	61	62	-3.21811273143657	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170410	http://medicinehatnews.com/news/world-news/2017/04/09/tillersons-russia-trip-highlights-emergence-from-shadows/
645191621	20170410	201704	2017	2017.2740	USA	AMERICAN	USA								CHN	CHINA	CHN								0	090	090	09	2	-2.0	1	1	1	-2.88461538461538	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170410	http://www.jordantimes.com/opinion/fahed-fanek/jordan-and-china-%E2%80%94-what-difference
645191622	20170410	201704	2017	2017.2740	USA	AMERICAN	USA								CHN	CHINA	CHN								0	090	090	09	2	-2.0	4	1	4	-2.88461538461538	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	1	United States	US	US	38	-97	US	20170410	http://www.jordantimes.com/opinion/fahed-fanek/jordan-and-china-%E2%80%94-what-difference
645191624	20170410	201704	2017	2017.2740	USA	THE US	USA								CHNGOV	XI JINPING	CHN					GOV			1	043	043	04	1	2.8	5	3	5	0.85970433445797	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170410	http://mareeg.com/xi-trump-meeting-boosts-dynamism-in-china-us-ties/
645191625	20170410	201704	2017	2017.2740	USA	THE US	USA								CHNGOV	XI JINPING	CHN					GOV			1	043	043	04	1	2.8	1	1	1	0.87064676616916	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170410	http://mareeg.com/xi-trump-meeting-boosts-dynamism-in-china-us-ties/
645191680	20170410	201704	2017	2017.2740	USA	UNITED STATES	USA								GBRGOV	UNITED KINGDOM	GBR					GOV			0	046	046	04	1	7.0	2	1	2	-1.86567164179104	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20170410	http://www.disclaimermag.com/politics/washington-takes-control-from-boris-johnson-brexit-britain-s-foreign-policy-5155
645191697	20170410	201704	2017	2017.2740	USA	UNITED STATES	USA								GOV	SECRETARY OF STATE						GOV			0	046	046	04	1	7.0	2	1	2	-1.86567164179104	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170410	http://www.disclaimermag.com/politics/washington-takes-control-from-boris-johnson-brexit-britain-s-foreign-policy-5155
645191708	20170410	201704	2017	2017.2740	USA	UNITED STATES	USA								GOV	CABINET						GOV			1	173	173	17	4	-5.0	3	3	3	-0.842027420056517	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170410	http://www.martinsvillebulletin.com/news/region_and_state/chatham-man-offered-information-to-lindenburg-investigation-but-no-one/article_835b4d18-a0cf-556c-9bc1-1db74c83b3ad.html
645191943	20170410	201704	2017	2017.2740	USAGOV	UNITED STATES	USA					GOV													0	020	020	02	1	3.0	6	3	6	0.85970433445797	2	Florida, United States	US	USFL	27.8333	-81.717	FL	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170410	http://mareeg.com/xi-trump-meeting-boosts-dynamism-in-china-us-ties/
645191950	20170410	201704	2017	2017.2740	USAGOV	THE US	USA					GOV			CHN	CHINA	CHN								1	082	082	08	2	5.0	3	3	3	0.85970433445797	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170410	http://mareeg.com/xi-trump-meeting-boosts-dynamism-in-china-us-ties/
645192020	20170410	201704	2017	2017.2740	USAMIL	UNITED STATES	USA					MIL			CHN	CHINESE	CHN								1	040	040	04	1	1.0	4	2	4	-4.13178359864118	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	China	CH	CH	35	105	CH	1	North Korea	KN	KN	40	127	KN	20170410	http://www.smh.com.au/world/donald-trump-considering-full-range-of-options-to-remove-north-korean-threat-20170409-gvhdi4
645192723	20170403	201704	2017	2017.2548	CHNGOV	CHINA	CHN					GOV			CHN	CHINESE	CHN								1	046	046	04	1	7.0	4	1	4	-1.42857142857143	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170410	http://world.kbs.co.kr/english/news/news_In_detail.htm?No=126563
645192731	20170403	201704	2017	2017.2548	MEX	MEXICO	MEX								MEXGOV	MEXICO	MEX					GOV			1	010	010	01	1	0.0	5	5	5	-0.278708876474236	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	20170410	http://www.kxl.com/syndicated-article/?id=339591
645192732	20170403	201704	2017	2017.2548	MEXGOV	MEXICAN	MEX					GOV													1	010	010	01	1	0.0	48	7	48	0.0218150087260038	1	Mexico	MX	MX	23	-102	MX	0							2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170410	http://abc7chicago.com/news/despite-trump-campaign-promise-tillerson-didnt-discuss-paying-for-border-wall-with-mexico/1853133/
645192733	20170403	201704	2017	2017.2548	MEXGOV	MEXICO	MEX					GOV													1	010	010	01	1	0.0	18	9	18	-0.154838264707909	1	United States	US	US	38	-97	US	0							1	Mexico	MX	MX	23	-102	MX	20170410	http://www.kxl.com/syndicated-article/?id=339591
645192890	20170410	201704	2017	2017.2740											MEX	MEXICO	MEX								1	046	046	04	1	7.0	4	2	4	0.087260034904015	0							1	Mexico	MX	MX	23	-102	MX	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170410	http://abc7chicago.com/news/despite-trump-campaign-promise-tillerson-didnt-discuss-paying-for-border-wall-with-mexico/1853133/
645193185	20170410	201704	2017	2017.2740	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	3.92156862745099	1	Canada	CA	CA	60	-95	CA	3	Farmington, Maine, United States	US	USME	44.6706	-70.1512	566054	1	Canada	CA	CA	60	-95	CA	20170410	http://www.dailybulldog.com/db/features/franklin-county-fiddlers-prepare-for-trip-to-canada/comment-page-1/
645193186	20170410	201704	2017	2017.2740	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	3.92156862745099	1	Canada	CA	CA	60	-95	CA	3	Franklin County, Maine, United States	US	USME	44.9001	-70.4495	581289	3	Franklin County, Maine, United States	US	USME	44.9001	-70.4495	581289	20170410	http://www.dailybulldog.com/db/features/franklin-county-fiddlers-prepare-for-trip-to-canada/comment-page-1/
645193187	20170410	201704	2017	2017.2740	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	8	1	4	3.92156862745099	1	Canada	CA	CA	60	-95	CA	3	Franklin County, Maine, United States	US	USME	44.9001	-70.4495	581289	1	Canada	CA	CA	60	-95	CA	20170410	http://www.dailybulldog.com/db/features/franklin-county-fiddlers-prepare-for-trip-to-canada/comment-page-1/
645193188	20170410	201704	2017	2017.2740	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	3.92156862745099	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	3	Franklin County, Maine, United States	US	USME	44.9001	-70.4495	581289	20170410	http://www.dailybulldog.com/db/features/franklin-county-fiddlers-prepare-for-trip-to-canada/comment-page-1/
645193222	20170410	201704	2017	2017.2740	CHN	CHINESE	CHN								PRK	NORTH KOREA	PRK								1	046	046	04	1	7.0	14	9	14	-4.03428345391966	1	China	CH	CH	35	105	CH	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39.0194	125.755	-183459	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170410	http://www.sfexaminer.com/us-sends-warships-toward-north-korea-warning/
645193227	20170410	201704	2017	2017.2740	CHN	CHINA	CHN								USA	AMERICAN	USA								0	020	020	02	1	3.0	1	1	1	-1.83654729109275	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170410	http://macaudailytimes.com.mo/china-us-relations-trump-xi-showdown-fails-materialize.html
645193232	20170410	201704	2017	2017.2740	CHNGOV	CHINESE	CHN					GOV			PRK	NORTH KOREA	PRK								1	046	046	04	1	7.0	60	9	60	-4.03428345391966	1	China	CH	CH	35	105	CH	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39.0194	125.755	-183459	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170410	http://www.sfexaminer.com/us-sends-warships-toward-north-korea-warning/
645193235	20170410	201704	2017	2017.2740	CHNGOV	XI JINPING	CHN					GOV			RUS	RUSSIA	RUS								0	046	046	04	1	7.0	8	3	8	-5.14705882352941	1	China	CH	CH	35	105	CH	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170410	http://www.couriermail.com.au/news/world/assads-allies-threaten-to-respond-with-force-in-syria/news-story/7d3ee9b884b42a47fca71a3fe545962c?nk=dfb430745e53f6da39123e832ddb544e-1491782482
645193238	20170410	201704	2017	2017.2740	CHNGOVMED	CHINA	CHN					GOV	MED		CHN	BEIJING	CHN								0	040	040	04	1	1.0	1	1	1	-1.83654729109275	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170410	http://macaudailytimes.com.mo/china-us-relations-trump-xi-showdown-fails-materialize.html
645193239	20170410	201704	2017	2017.2740	CHNGOVMED	CHINA	CHN					GOV	MED		CHN	BEIJING	CHN								0	040	040	04	1	1.0	1	1	1	-1.83654729109275	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170410	http://macaudailytimes.com.mo/china-us-relations-trump-xi-showdown-fails-materialize.html
645193240	20170410	201704	2017	2017.2740	CHNGOVMED	CHINA	CHN					GOV	MED		USA	WASHINGTON	USA								0	040	040	04	1	1.0	1	1	1	-1.83654729109275	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170410	http://macaudailytimes.com.mo/china-us-relations-trump-xi-showdown-fails-materialize.html
645193241	20170410	201704	2017	2017.2740	CHNGOVMED	CHINA	CHN					GOV	MED		USA	WASHINGTON	USA								0	040	040	04	1	1.0	1	1	1	-1.83654729109275	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170410	http://macaudailytimes.com.mo/china-us-relations-trump-xi-showdown-fails-materialize.html
