622410506	20170131	201701	2017	2017.0849	CAN	NOVA SCOTIA	CAN																		1	046	046	04	1	7.0	1	1	1	0.85106382978723	1	Canada	CA	CA	60	-95	CA	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170131	http://www.einnews.com/pr_news/364349218/medmira-announces-agm-results-and-stock-option-grant
622410516	20170131	201701	2017	2017.0849	CAN	CANADA	CAN																		1	060	060	06	2	6.0	1	1	1	7.89473684210526	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	0							2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	20170131	http://www.princegeorgecitizen.com/news/world/jackson-staats-lead-nll-swarm-in-14-12-win-over-vancouver-stealth-1.9375962
622410550	20170131	201701	2017	2017.0849	CAN	CANADA	CAN																		1	193	193	19	4	-10.0	7	4	7	-8.21116659455069	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170131	http://news.webindia123.com/news/Articles/World/20170131/3045839.html
622410561	20170131	201701	2017	2017.0849	CAN	CANADIAN	CAN								BUS	INDUSTRY						BUS			1	172	172	17	4	-5.0	1	1	1	0.62208398133748	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170131	http://business.financialpost.com/fp-tech-desk/canadian-tech-industry-decries-u-s-immigration-ban-but-sees-recruiting-opportunity
622410570	20170131	201701	2017	2017.0849	CAN	CANADA	CAN								CANGOV	CANADA	CAN					GOV			1	084	084	08	2	7.0	1	1	1	-9.083402146986	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170131	http://accesswdun.com/article/2017/1/496152
622410602	20170131	201701	2017	2017.0849	CAN	ALBERTA	CAN								CVL	CITIZEN						CVL			0	051	051	05	1	3.4	1	1	1	-2.28310502283105	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	California, United States	US	USCA	36.17	-119.746	CA	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170131	http://www.huffingtonpost.ca/2017/01/30/canada-trump-ban_n_14503658.html
622410603	20170131	201701	2017	2017.0849	CAN	CANADA	CAN								CVL	IMMIGRANT						CVL			0	051	051	05	1	3.4	4	2	4	-5.66122181986623	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170131	http://www.westernmassnews.com/story/34375887/6-counts-of-murder-for-quebec-mosque-attack-suspect
622410608	20170131	201701	2017	2017.0849	CAN	CANADA	CAN								EDU	STUDENT						EDU			1	020	020	02	1	3.0	1	1	1	-1.28410914927769	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170131	http://www.theglobeandmail.com/news/national/teachers-face-tough-questions-from-students-after-quebec-city-mosque-attack/article33834577/
622410632	20170131	201701	2017	2017.0849	CAN	CANADA	CAN								LVA	LATVIA	LVA								1	072	072	07	2	8.3	1	1	1	-3.40236686390532	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	1	United States	US	US	38	-97	US	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170131	http://www.theglobeandmail.com/news/politics/trudeau-needs-to-balance-protecting-canadas-values-and-its-jobs/article33835371/
622410634	20170131	201701	2017	2017.0849	CAN	CANADA	CAN								LVA	LATVIA	LVA								1	072	072	07	2	8.3	4	1	4	-3.40236686390532	1	United States	US	US	38	-97	US	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	1	United States	US	US	38	-97	US	20170131	http://www.theglobeandmail.com/news/politics/trudeau-needs-to-balance-protecting-canadas-values-and-its-jobs/article33835371/
622410678	20170131	201701	2017	2017.0849	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-6.26959247648902	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170131	http://www.cp24.com/news/canadian-protesters-decry-trump-s-u-s-travel-ban-1.3262636
622410681	20170131	201701	2017	2017.0849	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	749	171	749	-3.16262090296449	1	Canada	CA	CA	60	-95	CA	3	University Of North Dakota, North Dakota, United States	US	USND	47.9205	-97.0704	1032604	1	Canada	CA	CA	60	-95	CA	20170131	http://www.walb.com/story/34376647/the-latest-trump-signs-executive-order-on-regulations
622410684	20170131	201701	2017	2017.0849	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	111	111	11	3	-2.0	1	1	1	-6.26959247648902	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170131	http://www.cp24.com/news/canadian-protesters-decry-trump-s-u-s-travel-ban-1.3262636
622410685	20170131	201701	2017	2017.0849	CAN	TORONTO	CAN								USA	AMERICAN	USA								1	111	111	11	3	-2.0	4	3	4	-6.00127122339056	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170131	http://www.cp24.com/news/canadian-protesters-decry-trump-s-u-s-travel-ban-1.3262636
622410687	20170131	201701	2017	2017.0849	CAN	CANADIAN	CAN								USA	UNITED STATES	USA								1	172	172	17	4	-5.0	3	1	3	-6.26959247648902	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170131	http://www.cp24.com/news/canadian-protesters-decry-trump-s-u-s-travel-ban-1.3262636
622410688	20170131	201701	2017	2017.0849	CAN	CANADA	CAN								USAEDU	NORTH DAKOTA	USA					EDU			1	043	043	04	1	2.8	4	2	4	-2.46674057649667	1	Canada	CA	CA	60	-95	CA	3	University Of North Dakota, North Dakota, United States	US	USND	47.9205	-97.0704	1032604	3	University Of North Dakota, North Dakota, United States	US	USND	47.9205	-97.0704	1032604	20170131	http://www.KAALtv.com/national/latest-on-immigration-executive-order/4384957/?cat=10151
622410689	20170131	201701	2017	2017.0849	CAN	CANADA	CAN								USAEDU	NORTH DAKOTA	USA					EDU			1	043	043	04	1	2.8	1133	171	1133	-3.16262090296449	1	Canada	CA	CA	60	-95	CA	3	University Of North Dakota, North Dakota, United States	US	USND	47.9205	-97.0704	1032604	1	Canada	CA	CA	60	-95	CA	20170131	http://www.walb.com/story/34376647/the-latest-trump-signs-executive-order-on-regulations
622410690	20170131	201701	2017	2017.0849	CAN	CANADA	CAN								USAEDU	NORTH DAKOTA	USA					EDU			0	043	043	04	1	2.8	96	39	96	-3.22492755256535	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170131	http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2017-01-30-US--Trump-The%20Latest/id-b90c74d290574dc4864074c9f3c85466
622410694	20170131	201701	2017	2017.0849	CANBUS	CANADIAN	CAN					BUS													1	046	046	04	1	7.0	2	1	2	2.09677419354839	1	Canada	CA	CA	60	-95	CA	0							3	Ellsworth, Iowa, United States	US	USIA	42.3128	-93.5788	456324	20170131	http://agwired.com/category/ippe/
622410697	20170131	201701	2017	2017.0849	CANBUS	CANADA	CAN					BUS			CAN	CANADIAN	CAN								1	046	046	04	1	7.0	2	1	2	2.09677419354839	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	3	Ellsworth, Iowa, United States	US	USIA	42.3128	-93.5788	456324	20170131	http://agwired.com/category/ippe/
622410707	20170131	201701	2017	2017.0849	CANGOV	CANADA	CAN					GOV													0	051	051	05	1	3.4	2	1	2	-3.43949044585987	1	Canada	CA	CA	60	-95	CA	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170131	http://ipolitics.ca/2017/01/30/trudeau-avoids-criticizing-trump-ban-directly/
622410779	20170131	201701	2017	2017.0849	CHN	CHINA	CHN								MIL	ARMY						MIL			0	138	138	13	3	-7.0	2	2	2	-3.73263888888889	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170131	http://www.wtma.com/news/trumps-isolationism-isnt-good-for-business/
622410783	20170131	201701	2017	2017.0849	CHN	CANTON	CHN								PTY	DEMOCRATIC PARTY									1	120	120	12	3	-4.0	8	2	8	1.55038759689922	1	China	CH	CH	35	105	CH	3	Stark County, Ohio, United States	US	USOH	40.8167	-81.3665	1065576	3	Stark County, Ohio, United States	US	USOH	40.8167	-81.3665	1065576	20170131	http://www.indeonline.com/news/20170130/stark-dem-chair-sherer-will-not-seek-new-term-on-board-of-elections
622410806	20170131	201701	2017	2017.0849	CHR	CHRISTIAN				CHR					CVL	IMMIGRANT						CVL			1	018	018	01	1	3.4	6	1	6	-1.6267648864334	1	Mexico	MX	MX	23	-102	MX	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	Mexico	MX	MX	23	-102	MX	20170131	http://www.christianchronicle.org/article/build-the-wall-bar-refugees-christians-debate-trump-s-proposals
622410815	20170131	201701	2017	2017.0849	CHR	CHRISTIAN				CHR					REF	REFUGEE						REF			1	018	018	01	1	3.4	6	1	6	-1.6267648864334	1	Mexico	MX	MX	23	-102	MX	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	Mexico	MX	MX	23	-102	MX	20170131	http://www.christianchronicle.org/article/build-the-wall-bar-refugees-christians-debate-trump-s-proposals
622410891	20170131	201701	2017	2017.0849	COP	PRISON						COP													1	014	014	01	1	0.0	2	1	2	-3.17460317460317	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	0							1	Mexico	MX	MX	23	-102	MX	20170131	http://www.sandiegoreader.com/news/2017/jan/30/ticker-immigrant-prison-cash-flows-sd-politicos/
622411133	20170131	201701	2017	2017.0849	CVL	CITIZEN						CVL			CAN	ALBERTA	CAN								0	051	051	05	1	3.4	1	1	1	-2.28310502283105	2	California, United States	US	USCA	36.17	-119.746	CA	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	California, United States	US	USCA	36.17	-119.746	CA	20170131	http://www.huffingtonpost.ca/2017/01/30/canada-trump-ban_n_14503658.html
622411209	20170131	201701	2017	2017.0849	CVL	CITIZEN						CVL			REF	REFUGEE						REF			0	051	051	05	1	3.4	1	1	1	-2.28310502283105	2	California, United States	US	USCA	36.17	-119.746	CA	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	California, United States	US	USCA	36.17	-119.746	CA	20170131	http://www.huffingtonpost.ca/2017/01/30/canada-trump-ban_n_14503658.html
622411302	20170131	201701	2017	2017.0849	DEU	GERMANY	DEU								CAN	CANADA	CAN								0	111	111	11	3	-2.0	2	1	2	-3.43949044585987	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170131	http://ipolitics.ca/2017/01/30/trudeau-avoids-criticizing-trump-ban-directly/
622411713	20170131	201701	2017	2017.0849	GBR	BRITAIN	GBR																		0	0331	033	03	1	5.2	539	77	539	-4.68312475701638	1	United Kingdom	UK	UK	54	-2	UK	0							1	United States	US	US	38	-97	US	20170131	http://www.mudgeeguardian.com.au/story/4436477/cutting-company-tax-wont-drive-investment-australia-institute/
622411726	20170131	201701	2017	2017.0849	GBR	UNITED KINGDOM	GBR																		0	110	110	11	3	-2.0	4	1	4	-3.87374461979914	4	Sussex, East Sussex, United Kingdom	UK	UKE2	50.9167	-0.083333	-2609142	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170131	http://www.dailymail.co.uk/news/article-4173850/Yvette-held-poor-Boris-responsible-Trump-s-gambit.html
622411733	20170131	201701	2017	2017.0849	GBR	BRITISH	GBR																		1	172	172	17	4	-5.0	9	2	9	-4.08121380081361	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170131	http://www.dnaindia.com/world/report-highlights-the-trump-presidency-on-jan-30-at-625-pm-est2325-gmt-2302038
622411768	20170131	201701	2017	2017.0849	GBR	UNITED KINGDOM	GBR								HLH	DOCTOR						HLH			1	042	042	04	1	1.9	1	1	1	4.65753424657534	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	United Kingdom	UK	UK	54	-2	UK	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170131	http://www.fuse.tv/2017/01/peter-capaldi-leaving-doctor-who-series-10
622411779	20170131	201701	2017	2017.0849	GBR	UNITED KINGDOM	GBR								LBY	LIBYA	LBY								0	042	042	04	1	1.9	4	2	4	-3.93257147023175	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Iraq	IZ	IZ	33	44	IZ	20170131	http://thegardenisland.com/news/world/the-latest-no-confirmed-cases-of-un-staff-affected-by/article_cc0f5931-a13c-5315-a914-9f043d9d8fad.html
622411781	20170131	201701	2017	2017.0849	GBR	UNITED KINGDOM	GBR								LBY	LIBYA	LBY								0	172	172	17	4	-5.0	2	1	2	-3.79746835443038	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170131	http://thegardenisland.com/news/world/the-latest-no-confirmed-cases-of-un-staff-affected-by/article_cc0f5931-a13c-5315-a914-9f043d9d8fad.html
622411785	20170131	201701	2017	2017.0849	GBR	UNITED KINGDOM	GBR								SDN	SUDAN	SDN								0	042	042	04	1	1.9	4	2	4	-3.93257147023175	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Iraq	IZ	IZ	33	44	IZ	20170131	http://thegardenisland.com/news/world/the-latest-no-confirmed-cases-of-un-staff-affected-by/article_cc0f5931-a13c-5315-a914-9f043d9d8fad.html
622411787	20170131	201701	2017	2017.0849	GBR	UNITED KINGDOM	GBR								SDN	SUDAN	SDN								0	172	172	17	4	-5.0	2	1	2	-3.79746835443038	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170131	http://thegardenisland.com/news/world/the-latest-no-confirmed-cases-of-un-staff-affected-by/article_cc0f5931-a13c-5315-a914-9f043d9d8fad.html
622411789	20170131	201701	2017	2017.0849	GBR	UNITED KINGDOM	GBR								SOM	SOMALIA	SOM								0	042	042	04	1	1.9	4	2	4	-3.93257147023175	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Iraq	IZ	IZ	33	44	IZ	20170131	http://thegardenisland.com/news/world/the-latest-no-confirmed-cases-of-un-staff-affected-by/article_cc0f5931-a13c-5315-a914-9f043d9d8fad.html
622411791	20170131	201701	2017	2017.0849	GBR	UNITED KINGDOM	GBR								SOM	SOMALIA	SOM								0	172	172	17	4	-5.0	4	2	4	-3.86119151509915	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170131	http://thegardenisland.com/news/world/the-latest-no-confirmed-cases-of-un-staff-affected-by/article_cc0f5931-a13c-5315-a914-9f043d9d8fad.html
622411799	20170131	201701	2017	2017.0849	GBR	UNITED KINGDOM	GBR								USA	AMERICAN	USA								1	013	013	01	1	0.4	10	5	10	-4.50626378461572	4	Chatham, Medway, United Kingdom	UK	UKI3	51.3833	0.516667	-2592300	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170131	http://thegardenisland.com/news/world/uk-says-trump-visit-still-on-amid-outcry-over-travel/article_e0411056-f9d6-5a85-884d-96af2420dbaa.html
622411801	20170131	201701	2017	2017.0849	GBR	UNITED KINGDOM	GBR								USA	AMERICAN	USA								1	013	013	01	1	0.4	170	64	170	-3.50177840111289	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170131	http://www.kten.com/story/34376012/the-latest-lawyers-say-42-detainees-freed-at-jfk-airport
622411802	20170131	201701	2017	2017.0849	GBR	UNITED KINGDOM	GBR								USA	AMERICAN	USA								0	013	013	01	1	0.4	22	10	22	-3.44486255705224	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170131	http://lompocrecord.com/news/world/the-latest-lawyers-say-detainees-freed-at-jfk-airport/article_b539fbc6-9c2f-5370-9bd2-cb1d82ff8ee9.html
622411803	20170131	201701	2017	2017.0849	GBR	UNITED KINGDOM	GBR								USA	AMERICAN	USA								0	013	013	01	1	0.4	18	9	18	-3.44999252889609	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Somalia	SO	SO	10	49	SO	20170131	http://lompocrecord.com/news/world/the-latest-lawyers-say-detainees-freed-at-jfk-airport/article_b539fbc6-9c2f-5370-9bd2-cb1d82ff8ee9.html
622411805	20170131	201701	2017	2017.0849	GBR	UNITED KINGDOM	GBR								USA	NEW YORK	USA								0	042	042	04	1	1.9	305	102	305	-3.47904416852744	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170131	http://www.kten.com/story/34376012/the-latest-lawyers-say-42-detainees-freed-at-jfk-airport
622411810	20170131	201701	2017	2017.0849	GBR	BRITAIN	GBR								USA	NEW YORK	USA								1	046	046	04	1	7.0	72	17	72	-2.29976052066201	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170131	https://au.finance.yahoo.com/news/deutsche-bank-fined-nearly-630-131602324.html
622411811	20170131	201701	2017	2017.0849	GBR	LONDON	GBR								USA	UNITED STATES	USA								1	141	141	14	3	-6.5	4	3	4	-4.18096099023793	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170131	http://www.dnaindia.com/world/report-highlights-the-trump-presidency-on-jan-30-at-625-pm-est2325-gmt-2302038
622411813	20170131	201701	2017	2017.0849	GBR	LONDON	GBR								USA	UNITED STATES	USA								1	172	172	17	4	-5.0	34	7	31	-4.01815139273464	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170131	http://www.dnaindia.com/world/report-highlights-the-trump-presidency-on-jan-30-at-625-pm-est2325-gmt-2302038
622411814	20170131	201701	2017	2017.0849	GBR	BRITISH	GBR								USA	UNITED STATES	USA								1	172	172	17	4	-5.0	22	10	22	-3.48972561226417	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170131	http://lompocrecord.com/news/world/the-latest-lawyers-say-detainees-freed-at-jfk-airport/article_b539fbc6-9c2f-5370-9bd2-cb1d82ff8ee9.html
622411817	20170131	201701	2017	2017.0849	GBR	BRITAIN	GBR								USAGOV	NEW YORK	USA					GOV			1	046	046	04	1	7.0	108	17	108	-2.29976052066201	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170131	https://au.finance.yahoo.com/news/deutsche-bank-fined-nearly-630-131602324.html
622411819	20170131	201701	2017	2017.0849	GBR	UNITED KINGDOM	GBR								YEM	YEMEN	YEM								0	042	042	04	1	1.9	4	2	4	-3.93257147023175	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Iraq	IZ	IZ	33	44	IZ	20170131	http://thegardenisland.com/news/world/the-latest-no-confirmed-cases-of-un-staff-affected-by/article_cc0f5931-a13c-5315-a914-9f043d9d8fad.html
