621750449	20170129	201701	2017	2017.0795	CAN	CANADIAN	CAN								EGYGOV	EGYPT	EGY					GOV			0	120	120	12	3	-4.0	16	8	16	-3.4452296819788	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	4	Cairo, Al Qahirah, Egypt	EG	EG11	30.05	31.25	-290692	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170129	http://www.dailynews.com/government-and-politics/20170128/airlines-worldwide-rebooking-refugees-flights-following-trump-ban
621750458	20170129	201701	2017	2017.0795	CAN	TORONTO	CAN								GOV	PRESIDENT						GOV			1	120	120	12	3	-4.0	502	152	502	-4.17300184829412	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170129	http://thesouthern.com/news/world/pm-trudeau-says-canada-will-take-refugees/article_176882e9-9719-577b-a118-92c86bab65c7.html
621750474	20170129	201701	2017	2017.0795	CAN	CANADIAN	CAN								REF	REFUGEE						REF			0	051	051	05	1	3.4	2	1	2	-5.89914367269268	1	Iran	IR	IR	32	53	IR	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170129	http://www.enewscourier.com/news/state_and_nation/trump-s-order-aimed-at-terrorists-sparks-confusion-worry/article_976340b0-e5a5-11e6-a0ff-efbfc7e020a2.html
621750475	20170129	201701	2017	2017.0795	CAN	CANADIAN	CAN								REF	REFUGEE						REF			0	051	051	05	1	3.4	4	2	4	-6.44718788394168	2	Nebraska, United States	US	USNE	41.1289	-98.2883	NE	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170129	http://www.ndtv.com/world-news/donald-trump-order-on-refugees-muslims-sparks-confusion-worry-1653723
621750485	20170129	201701	2017	2017.0795	CAN	CANADA	CAN								SYR	SYRIAN	SYR								0	051	051	05	1	3.4	4	2	4	-3.37228949591664	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170129	http://www.india.com/news/world/trudeau-welcomes-all-immigrants-in-sunny-twitter-message-1791897/
621750488	20170129	201701	2017	2017.0795	CAN	OTTAWA	CAN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	79	14	77	-3.80559114846979	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170129	http://www.india.com/news/world/trudeau-welcomes-all-immigrants-in-sunny-twitter-message-1791897/
621750490	20170129	201701	2017	2017.0795	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	12	5	12	-3.46938775510204	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170129	http://www.brisbanetimes.com.au/world/in-face-of-donald-trumps-muslim-ban-canadas-trudeau-welcomes-refugees-20170128-gu0q04.html
621750500	20170129	201701	2017	2017.0795	CANGOV	CANADA	CAN					GOV			GOV	PRESIDENT						GOV			0	120	120	12	3	-4.0	872	187	872	-3.92153478968232	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170129	http://www.theindependent.com/news/world/the-latest-mexico-rejects-israel-s-praise-of-border-wall/article_0fc9c613-32d5-571a-9568-9fbeb65fba00.html
621750501	20170129	201701	2017	2017.0795	CANGOV	CANADA	CAN					GOV			USA	UNITED STATES	USA								0	036	036	03	1	4.0	26	26	26	-2.67779710904381	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170129	http://www.quesnelobserver.com/national/412052833.html
621750504	20170129	201701	2017	2017.0795	CANGOV	CANADA	CAN					GOV			USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	2	4	-2.65734265734265	1	Canada	CA	CA	60	-95	CA	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Canada	CA	CA	60	-95	CA	20170129	http://www.dnaindia.com/world/report-trudeau-welcomes-all-immigrants-in-sunny-twitter-message-2298072
621750528	20170129	201701	2017	2017.0795	CHN	CHINESE	CHN																		1	043	043	04	1	2.8	4	1	4	4.45155533986962	1	China	CH	CH	35	105	CH	0							3	Platteville, Wisconsin, United States	US	USWI	42.7342	-90.4785	1571593	20170129	http://www.telegraphherald.com/news/tri-state/article_78154bec-dc4b-531f-8ddd-6f7838b9e7fb.html
621750532	20170129	201701	2017	2017.0795	CHN	CHINA	CHN																		0	180	180	18	4	-9.0	1	1	1	-4.16666666666667	1	China	CH	CH	35	105	CH	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170129	https://pjmedia.com/trending/2017/01/28/confusion-abroad-uncertainty-at-home-as-us-legal-residents-ensnared-in-trumps-executive-order/
621750534	20170129	201701	2017	2017.0795	CHN	CHINESE	CHN								CVL	IMMIGRANT						CVL			0	112	112	11	3	-2.0	4	1	4	-6.25	1	China	CH	CH	35	105	CH	1	Japan	JA	JA	36	138	JA	1	United States	US	US	38	-97	US	20170129	http://www.foxnews.com/opinion/2017/01/28/trumps-immigrant-ban-part-long-sad-tradition.html
621750536	20170129	201701	2017	2017.0795	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	6	1	6	4.45155533986962	1	China	CH	CH	35	105	CH	3	Platteville, Wisconsin, United States	US	USWI	42.7342	-90.4785	1571593	3	Platteville, Wisconsin, United States	US	USWI	42.7342	-90.4785	1571593	20170129	http://www.telegraphherald.com/news/tri-state/article_78154bec-dc4b-531f-8ddd-6f7838b9e7fb.html
621750537	20170129	201701	2017	2017.0795	CHN	CHINESE	CHN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	6	1	6	4.45155533986962	1	China	CH	CH	35	105	CH	3	Platteville, Wisconsin, United States	US	USWI	42.7342	-90.4785	1571593	1	China	CH	CH	35	105	CH	20170129	http://www.telegraphherald.com/news/tri-state/article_78154bec-dc4b-531f-8ddd-6f7838b9e7fb.html
621750607	20170129	201701	2017	2017.0795	CVL	IMMIGRANT						CVL													1	012	012	01	1	-0.4	2	1	2	1.38067061143984	2	California, United States	US	USCA	36.17	-119.746	CA	0							1	Mexico	MX	MX	23	-102	MX	20170129	http://www.dallasnews.com/news/immigration/2017/01/28/dreamers-rush-seek-daca-protections-expected-trump-crackdown
621750726	20170129	201701	2017	2017.0795	DEU	GERMANY	DEU								GOV	PRESIDENT						GOV			1	112	112	11	3	-2.0	1	1	1	2.02429149797571	4	Hamburg, Hamburg, Germany	GM	GM04	53.55	10	-1785434	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170129	https://www.thecourier.co.uk/news/uk-world/359018/trump-and-merkel-agree-fundamental-importance-of-nato/
621750803	20170129	201701	2017	2017.0795	EDU	SCHOOL						EDU			GBR	BRITISH	GBR								1	040	040	04	1	1.0	2	1	2	-2.59433962264151	1	United Kingdom	UK	UK	54	-2	UK	2	Washington, United States	US	USWA	47.3917	-121.571	WA	2	Washington, United States	US	USWA	47.3917	-121.571	WA	20170129	https://www.washingtonpost.com/local/obituaries/angus-c-macbeth-lawyer-who-helped-shape-environmental-rules-dies-at-74/2017/01/28/d02c1942-e4bc-11e6-a547-5fb9411d332c_story.html
621750805	20170129	201701	2017	2017.0795	EDU	SCHOOL						EDU			GBR	BRITISH	GBR								1	043	043	04	1	2.8	1	1	1	-2.59433962264151	1	United Kingdom	UK	UK	54	-2	UK	2	Washington, United States	US	USWA	47.3917	-121.571	WA	1	United Kingdom	UK	UK	54	-2	UK	20170129	https://www.washingtonpost.com/local/obituaries/angus-c-macbeth-lawyer-who-helped-shape-environmental-rules-dies-at-74/2017/01/28/d02c1942-e4bc-11e6-a547-5fb9411d332c_story.html
621750915	20170129	201701	2017	2017.0795	FRA	FRANCE	FRA								GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	52	25	52	-4.99256044498482	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170129	http://www.newschannel10.com/story/34368557/trump-putin-discuss-mutually-beneficial-trade-security
621750976	20170129	201701	2017	2017.0795	GBR	UNITED KINGDOM	GBR								AUS	AUSTRALIA	AUS								0	040	040	04	1	1.0	54	26	54	-4.98892217035699	1	United Kingdom	UK	UK	54	-2	UK	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	1	United Kingdom	UK	UK	54	-2	UK	20170129	http://www.newschannel10.com/story/34368557/trump-putin-discuss-mutually-beneficial-trade-security
621750983	20170129	201701	2017	2017.0795	GBR	BRITISH	GBR								EDU	SCHOOL						EDU			1	040	040	04	1	1.0	8	1	8	-2.59433962264151	1	United Kingdom	UK	UK	54	-2	UK	2	Washington, United States	US	USWA	47.3917	-121.571	WA	1	United Kingdom	UK	UK	54	-2	UK	20170129	https://www.washingtonpost.com/local/obituaries/angus-c-macbeth-lawyer-who-helped-shape-environmental-rules-dies-at-74/2017/01/28/d02c1942-e4bc-11e6-a547-5fb9411d332c_story.html
621750984	20170129	201701	2017	2017.0795	GBR	BRITISH	GBR								EDU	SCHOOL						EDU			1	040	040	04	1	1.0	2	1	2	-2.59433962264151	2	Washington, United States	US	USWA	47.3917	-121.571	WA	2	Washington, United States	US	USWA	47.3917	-121.571	WA	1	United Kingdom	UK	UK	54	-2	UK	20170129	https://www.washingtonpost.com/local/obituaries/angus-c-macbeth-lawyer-who-helped-shape-environmental-rules-dies-at-74/2017/01/28/d02c1942-e4bc-11e6-a547-5fb9411d332c_story.html
621750986	20170129	201701	2017	2017.0795	GBR	BRITISH	GBR								EDU	SCHOOL						EDU			1	042	042	04	1	1.9	1	1	1	-2.59433962264151	2	Washington, United States	US	USWA	47.3917	-121.571	WA	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170129	https://www.washingtonpost.com/local/obituaries/angus-c-macbeth-lawyer-who-helped-shape-environmental-rules-dies-at-74/2017/01/28/d02c1942-e4bc-11e6-a547-5fb9411d332c_story.html
621750992	20170129	201701	2017	2017.0795	GBR	UNITED KINGDOM	GBR								FRA	FRANCE	FRA								0	040	040	04	1	1.0	52	25	52	-4.99256044498482	1	United Kingdom	UK	UK	54	-2	UK	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	1	United Kingdom	UK	UK	54	-2	UK	20170129	http://www.newschannel10.com/story/34368557/trump-putin-discuss-mutually-beneficial-trade-security
621750995	20170129	201701	2017	2017.0795	GBR	BRITISH	GBR								GOV	PRESIDENT						GOV			0	030	030	03	1	4.0	164	66	164	-0.244826995200354	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170129	http://www.wokv.com/ap/ap/top-news/the-latest-security-chiefs-high-hopes-for-trump-pu/ntdWz/
621751006	20170129	201701	2017	2017.0795	GBR	BRITISH	GBR								GOV	PRESIDENT						GOV			0	112	112	11	3	-2.0	164	66	164	-0.244826995200354	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170129	http://www.wokv.com/ap/ap/top-news/the-latest-security-chiefs-high-hopes-for-trump-pu/ntdWz/
621751008	20170129	201701	2017	2017.0795	GBR	UNITED KINGDOM	GBR								GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		0	020	020	02	1	3.0	2	2	2	-4.93335136032055	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170129	http://www.newschannel10.com/story/34368557/trump-putin-discuss-mutually-beneficial-trade-security
621751016	20170129	201701	2017	2017.0795	GBR	LONDON	GBR								REF	REFUGEE						REF			1	172	172	17	4	-5.0	40	5	40	-1.86036163590991	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170129	http://www.theherald-news.com/2017/01/28/anger-erupts-over-trumps-order-banning-refugees-from-u-s/as63h95/
621751019	20170129	201701	2017	2017.0795	GBR	BRITISH	GBR								USA	UNITED STATES	USA								1	036	036	03	1	4.0	4	1	3	1.79640718562875	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	51.5	-0.133333	-2591190	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170129	http://royalcentral.co.uk/uk/charlesandcamilla/donald-trump-to-avoid-prince-charles-during-state-visit-due-to-views-on-climate-change-75740
621751023	20170129	201701	2017	2017.0795	GBR	BRITISH	GBR								USA	UNITED STATES	USA								1	040	040	04	1	1.0	102	74	100	-0.417247953830241	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170129	http://www.wokv.com/ap/ap/top-news/the-latest-security-chiefs-high-hopes-for-trump-pu/ntdWz/
621751024	20170129	201701	2017	2017.0795	GBR	BRITAIN	GBR								USA	UNITED STATES	USA								1	040	040	04	1	1.0	10	4	10	-3.77455796566719	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170129	http://jpupdates.com/2017/01/28/trump-suspends-refugee-program-vows-to-weed-out-islamic-radicals-protect-religious-minorities/
621751026	20170129	201701	2017	2017.0795	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	046	046	04	1	7.0	528	72	528	-4.32142121308259	1	United Kingdom	UK	UK	54	-2	UK	3	The White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	The White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170129	http://www.newschannel10.com/story/34368552/trump-order-on-refugees-muslims-sparks-confusion-worry
621751027	20170129	201701	2017	2017.0795	GBR	BRITISH	GBR								USAGOV	THE WHITE HOUSE	USA					GOV			1	046	046	04	1	7.0	240	66	240	-4.33327968537069	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170129	http://www.newschannel10.com/story/34368552/trump-order-on-refugees-muslims-sparks-confusion-worry
621751028	20170129	201701	2017	2017.0795	GBR	BRITISH	GBR								USAGOV	THE WHITE HOUSE	USA					GOV			1	046	046	04	1	7.0	264	72	264	-4.32142121308259	1	United Kingdom	UK	UK	54	-2	UK	3	The White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	The White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170129	http://www.newschannel10.com/story/34368552/trump-order-on-refugees-muslims-sparks-confusion-worry
621751046	20170129	201701	2017	2017.0795	GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		USA	UNITED STATES	USA								0	040	040	04	1	1.0	85	69	85	-0.352118512029419	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170129	http://www.wokv.com/ap/ap/top-news/the-latest-security-chiefs-high-hopes-for-trump-pu/ntdWz/
621751060	20170129	201701	2017	2017.0795	GOV	ADMINISTRATION						GOV													1	011	011	01	1	-0.1	2	1	2	-4.09836065573771	1	United States	US	US	38	-97	US	0							1	Mexico	MX	MX	23	-102	MX	20170129	http://www.the-japan-news.com/news/article/0003488220
621751180	20170129	201701	2017	2017.0795	GOV	PRESIDENT						GOV			GBR	UNITED KINGDOM	GBR								0	020	020	02	1	3.0	12	6	12	0.93283582089552	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170129	http://www.dorsetecho.co.uk/news/national/15054670.Labour_Brexit_rebels_should_be_back_in_top_positions_within_months___Watson/
621751185	20170129	201701	2017	2017.0795	GOV	PRESIDENT						GOV			GBR	BRITISH	GBR								1	040	040	04	1	1.0	243	68	243	-4.30456683792485	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170129	http://www.newschannel10.com/story/34368552/trump-order-on-refugees-muslims-sparks-confusion-worry
621751192	20170129	201701	2017	2017.0795	GOV	PRESIDENT						GOV			GBR	UNITED KINGDOM	GBR								0	100	100	10	3	-5.0	12	6	12	0.93283582089552	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170129	http://www.dorsetecho.co.uk/news/national/15054670.Labour_Brexit_rebels_should_be_back_in_top_positions_within_months___Watson/
621751198	20170129	201701	2017	2017.0795	GOV	PRESIDENT						GOV			GBRGOV	UNITED KINGDOM	GBR					GOV			1	040	040	04	1	1.0	254	70	254	-4.32140980820522	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170129	http://www.newschannel10.com/story/34368552/trump-order-on-refugees-muslims-sparks-confusion-worry
621751202	20170129	201701	2017	2017.0795	GOV	PRESIDENT						GOV			GBRREF	UNITED KINGDOM	GBR					REF			0	111	111	11	3	-2.0	3	2	3	0.282784033944663	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170129	http://www.channelnewsasia.com/news/business/us-agrees-to-immediate-post-brexit-trade-talks-uk/3475298.html
621751298	20170129	201701	2017	2017.0795	GOV	ADMINISTRATION						GOV			USA	UNITED STATES	USA								1	011	011	01	1	-0.1	4	1	4	-4.09836065573771	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	20170129	http://www.the-japan-news.com/news/article/0003488220
621751305	20170129	201701	2017	2017.0795	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	026	026	02	1	4.0	1	1	1	1.79640718562875	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	51.5	-0.133333	-2591190	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	51.5	-0.133333	-2591190	1	United States	US	US	38	-97	US	20170129	http://royalcentral.co.uk/uk/charlesandcamilla/donald-trump-to-avoid-prince-charles-during-state-visit-due-to-views-on-climate-change-75740
621751320	20170129	201701	2017	2017.0795	GOV	PRIME MINISTER						GOV			USA	UNITED STATES	USA								1	042	042	04	1	1.9	12	6	12	-3.5023182994687	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170129	http://www.india.com/news/world/trudeau-welcomes-all-immigrants-in-sunny-twitter-message-1791897/
621751322	20170129	201701	2017	2017.0795	GOV	PRIME MINISTER						GOV			USA	UNITED STATES	USA								1	042	042	04	1	1.9	82	7	82	-4.06650434526537	1	Canada	CA	CA	60	-95	CA	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170129	http://www.dnaindia.com/world/report-trudeau-welcomes-all-immigrants-in-sunny-twitter-message-2298072
621751331	20170129	201701	2017	2017.0795	GOV	KING						GOV			USA	UNITED STATES	USA								1	084	084	08	2	7.0	11	3	11	-2.33536029188203	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170129	http://www.costaricantimes.com/mad-king-george-america-is-lost/51781
621751333	20170129	201701	2017	2017.0795	GOV	KING						GOV			USA	UNITED STATES	USA								1	084	084	08	2	7.0	3	2	3	-2.54150197628458	2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170129	http://www.costaricantimes.com/mad-king-george-america-is-lost/51781
