621487622	20170128	201701	2017	2017.0767	CHN	CHINA	CHN								BUS	COMPANY						BUS			0	061	061	06	2	6.4	1	1	1	0.836820083682006	1	China	CH	CH	35	105	CH	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	20170128	http://www.chinadaily.com.cn/world/2017-01/28/content_28067624.htm
621487630	20170128	201701	2017	2017.0767	CHN	CHINESE	CHN								CVL	IMMIGRANT						CVL			0	051	051	05	1	3.4	5	1	5	-1.3690105787181	1	China	CH	CH	35	105	CH	3	College Park, California, United States	US	USCA	37.3422	-121.9	1658300	3	College Park, California, United States	US	USCA	37.3422	-121.9	1658300	20170128	http://www.scpr.org/news/2017/01/27/68523/my-menu-for-lunar-new-year-guilt-confusion-with-a/
621487634	20170128	201701	2017	2017.0767	CHN	CHINA	CHN								EDU	SCHOOL						EDU			1	051	051	05	1	3.4	1	1	1	4.3859649122807	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	1	United States	US	US	38	-97	US	20170128	http://belmont.wickedlocal.com/news/20170127/belmonts-chinese-new-year-celebration-will-be-bigger-than-ever
621487635	20170128	201701	2017	2017.0767	CHN	CHINA	CHN								EDU	SCHOOL						EDU			1	051	051	05	1	3.4	2	1	2	4.3859649122807	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170128	http://belmont.wickedlocal.com/news/20170127/belmonts-chinese-new-year-celebration-will-be-bigger-than-ever
621487636	20170128	201701	2017	2017.0767	CHN	CHINESE	CHN								EDU	SCHOOL						EDU			1	051	051	05	1	3.4	5	1	5	4.3859649122807	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	20170128	http://belmont.wickedlocal.com/news/20170127/belmonts-chinese-new-year-celebration-will-be-bigger-than-ever
621487645	20170128	201701	2017	2017.0767	CHN	CHINA	CHN								USA	WASHINGTON	USA								1	043	043	04	1	2.8	10	1	10	3.56731875719217	4	Wang Peng, Henan, China	CH	CH09	32.1167	115.6	-1929958	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Wang Peng, Henan, China	CH	CH09	32.1167	115.6	-1929958	20170128	http://www.chinadaily.com.cn/world/2017-01/28/content_28067674.htm
621487727	20170128	201701	2017	2017.0767	COP	BORDER PATROL						COP													0	080	080	08	2	5.0	2	1	2	-2.63013698630137	3	Chukut Kuk, Arizona, United States	US	USAZ	31.7656	-112.105	24369	0							1	Mexico	MX	MX	23	-102	MX	20170128	http://www.yesmagazine.org/people-power/tribe-uneasy-about-border-surveillance-plans-on-their-land-20170127
621487781	20170128	201701	2017	2017.0767	COP	POLICE						COP			BUS	COMPANIES						BUS			0	012	012	01	1	-0.4	34	16	34	1.19971020418296	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170128	http://www.abc17news.com/news/national-world/ceo-who-backs-trump-people-must-be-realistic/296168232
621487785	20170128	201701	2017	2017.0767	COP	POLICE						COP			BUS	COMPANIES						BUS			0	110	110	11	3	-2.0	34	16	34	1.19971020418296	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170128	http://www.abc17news.com/news/national-world/ceo-who-backs-trump-people-must-be-realistic/296168232
621487856	20170128	201701	2017	2017.0767	CRM	ILLEGAL MIGRANT						CRM													0	020	020	02	1	3.0	3	3	3	-1.15923002405029	1	Mexico	MX	MX	23	-102	MX	0							1	United States	US	US	38	-97	US	20170128	http://www.chinadaily.com.cn/world/2017-01/28/content_28067980.htm
621487859	20170128	201701	2017	2017.0767	CRM	ILLEGAL MIGRANT						CRM													0	112	112	11	3	-2.0	3	3	3	-1.15923002405029	1	Mexico	MX	MX	23	-102	MX	0							1	United States	US	US	38	-97	US	20170128	http://www.chinadaily.com.cn/world/2017-01/28/content_28067980.htm
621488000	20170128	201701	2017	2017.0767	CVL	ETHNIC GROUP						CVL			REF	REFUGEE						REF			1	012	012	01	1	-0.4	2	1	2	-4.79616306954436	1	Mexico	MX	MX	23	-102	MX	3	Indianapolis, Indiana, United States	US	USIN	39.7684	-86.158	452890	3	Indianapolis, Indiana, United States	US	USIN	39.7684	-86.158	452890	20170128	http://wishtv.com/2017/01/27/several-groups-protest-trumps-stance-on-immigration-and-refugees/
621488001	20170128	201701	2017	2017.0767	CVL	ETHNIC GROUP						CVL			REF	REFUGEE						REF			1	012	012	01	1	-0.4	2	1	2	-4.79616306954436	1	Mexico	MX	MX	23	-102	MX	3	Indianapolis, Indiana, United States	US	USIN	39.7684	-86.158	452890	1	Mexico	MX	MX	23	-102	MX	20170128	http://wishtv.com/2017/01/27/several-groups-protest-trumps-stance-on-immigration-and-refugees/
621488068	20170128	201701	2017	2017.0767	DNK	DENMARK	DNK																		1	080	080	08	2	5.0	2	1	2	2.9126213592233	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170128	http://thedailymillbury.com/uncategorized/united-kingdom-2017-lucie-jones-to-kyiv/4440
621488122	20170128	201701	2017	2017.0767	EDU	STUDENT						EDU													1	193	193	19	4	-10.0	10	1	10	-7.33695652173913	1	Mexico	MX	MX	23	-102	MX	0							2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170128	http://www.allmediany.com/news/81385-students-avert-florida-school-massacre-by-warning-police
621488219	20170128	201701	2017	2017.0767	ELI	FIRST LADY						ELI			GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	3	2	3	4.70590930262746	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170128	http://us.hellomagazine.com/royalty/12017012720689/donald-trump-melania-trump-accept-queen-elizabeth-invitation/
621488256	20170128	201701	2017	2017.0767	EUR	EUROPE	EUR								BELELI	GUY VERHOFSTADT	BEL					ELI			0	043	043	04	1	2.8	2	1	2	2.48756218905473	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	Belgium	BE	BE	50.8333	4	BE	20170128	http://www.bbc.com/news/world-us-canada-38773198
621488275	20170128	201701	2017	2017.0767	FRA	FRANCE	FRA								GOV	SECURITY COUNCIL						GOV			1	129	129	12	3	-5.0	20	10	20	1.09440866710395	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170128	http://cd1077fm.com/news/030030-new-u-s-u-n-envoy-warns-allies-back-us-or-well-take-names/
621488285	20170128	201701	2017	2017.0767	FRA	FRENCH	FRA								USA	UNITED STATES	USA								1	030	030	03	1	4.0	24	12	24	1.11296743892	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	France	FR	FR	46	2	FR	20170128	http://cd1077fm.com/news/030030-new-u-s-u-n-envoy-warns-allies-back-us-or-well-take-names/
621488286	20170128	201701	2017	2017.0767	FRA	FRENCH	FRA								USA	UNITED STATES	USA								1	060	060	06	2	6.0	9	9	9	1.09046035202385	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	France	FR	FR	46	2	FR	20170128	http://cd1077fm.com/news/030030-new-u-s-u-n-envoy-warns-allies-back-us-or-well-take-names/
621488305	20170128	201701	2017	2017.0767	GBR	UNITED KINGDOM	GBR																		1	032	032	03	1	4.5	10	3	10	1.49068322981366	1	United Kingdom	UK	UK	54	-2	UK	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170128	http://www.ottawacitizen.com/news/world/trump+plays+host+theresa+pledges+99lasting+support+relations+with/12792289/story.html
621488309	20170128	201701	2017	2017.0767	GBR	BRITAIN	GBR																		1	036	036	03	1	4.0	134	17	134	1.46658504647273	1	United Kingdom	UK	UK	54	-2	UK	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170128	http://www.gdnonline.com/Details/156741
621488315	20170128	201701	2017	2017.0767	GBR	SCOTLAND	GBR																		1	046	046	04	1	7.0	10	3	10	0.229990873378042	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Stornoway, Eilean Siar, United Kingdom	UK	UKW8	58.2167	-6.36667	-2608862	20170128	http://www.wmcactionnews5.com/story/34360968/trump-may-affirm-special-relationship-between-us-uk
621488318	20170128	201701	2017	2017.0767	GBR	UNITED KINGDOM	GBR																		1	051	051	05	1	3.4	1	1	1	-5.26315789473685	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	United Kingdom	UK	UK	54	-2	UK	20170128	http://lacrossetribune.com/news/national/govt-and-politics/trump-may-affirm-special-relationship-between-us-uk/image_18a587ce-0e3a-59f2-9e0d-05b4de4f35c6.html
621488319	20170128	201701	2017	2017.0767	GBR	UNITED KINGDOM	GBR																		1	051	051	05	1	3.4	1	1	1	-5.26315789473685	1	United Kingdom	UK	UK	54	-2	UK	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170128	http://lacrossetribune.com/news/national/govt-and-politics/trump-may-affirm-special-relationship-between-us-uk/image_18a587ce-0e3a-59f2-9e0d-05b4de4f35c6.html
621488327	20170128	201701	2017	2017.0767	GBR	BRITON	GBR																		0	111	111	11	3	-2.0	1	1	1	2.48756218905473	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170128	http://www.bbc.com/news/world-us-canada-38773198
621488332	20170128	201701	2017	2017.0767	GBR	UNITED KINGDOM	GBR																		0	1822	182	18	4	-9.0	43	21	43	0.339307683045472	4	Stornoway, Eilean Siar, United Kingdom	UK	UKW8	58.2167	-6.36667	-2608862	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170128	http://elkodaily.com/news/national/govt-and-politics/trump-may-affirm-special-relationship-between-us-uk/article_8ab67fcd-28bd-50cc-8d6f-ab16a9aa6e83.html
621488351	20170128	201701	2017	2017.0767	GBR	UNITED KINGDOM	GBR								DNK	DENMARK	DNK								1	080	080	08	2	5.0	2	1	2	2.9126213592233	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170128	http://thedailymillbury.com/uncategorized/united-kingdom-2017-lucie-jones-to-kyiv/4440
621488355	20170128	201701	2017	2017.0767	GBR	UNITED KINGDOM	GBR								FRA	FRANCE	FRA								1	013	013	01	1	0.4	18	9	18	1.05645389079621	1	United Kingdom	UK	UK	54	-2	UK	1	France	FR	FR	46	2	FR	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	20170128	http://cd1077fm.com/news/030030-new-u-s-u-n-envoy-warns-allies-back-us-or-well-take-names/
621488363	20170128	201701	2017	2017.0767	GBR	BRITISH	GBR								GBRGOV	UNITED KINGDOM	GBR					GOV			1	046	046	04	1	7.0	2	1	2	-0.26109660574413	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170128	http://voiceofvienna.org/2017/01/28/trump-and-may-committed-to-nato/
621488373	20170128	201701	2017	2017.0767	GBR	BRITISH	GBR								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	6	3	6	0.22997323739358	4	Stornoway, Eilean Siar, United Kingdom	UK	UKW8	58.2167	-6.36667	-2608862	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170128	http://www.wmcactionnews5.com/story/34360968/trump-may-affirm-special-relationship-between-us-uk
621488375	20170128	201701	2017	2017.0767	GBR	UNITED KINGDOM	GBR								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	2	1	2	0.4149377593361	1	United Kingdom	UK	UK	54	-2	UK	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170128	http://www.allmediany.com/news/81381-donald-and-melania-trump-will-meet-queen-elizabeth-later-this-year
621488377	20170128	201701	2017	2017.0767	GBR	BRITISH	GBR								GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	2	1	2	1.77419354838709	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170128	http://www.chinadaily.com.cn/world/2017-01/28/content_28067654.htm
621488384	20170128	201701	2017	2017.0767	GBR	UNITED KINGDOM	GBR								GOV	GOVERNMENT						GOV			1	051	051	05	1	3.4	1	1	1	-1.85185185185186	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170128	http://fremonttribune.com/news/national/govt-and-politics/trump-may-affirm-special-relationship-between-us-uk/image_f02a931a-a633-5655-b327-e07db7c511b3.html
621488385	20170128	201701	2017	2017.0767	GBR	UNITED KINGDOM	GBR								GOV	GOVERNMENT						GOV			1	051	051	05	1	3.4	1	1	1	-1.85185185185186	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170128	http://fremonttribune.com/news/national/govt-and-politics/trump-may-affirm-special-relationship-between-us-uk/image_f02a931a-a633-5655-b327-e07db7c511b3.html
621488386	20170128	201701	2017	2017.0767	GBR	UNITED KINGDOM	GBR								GOV	GOVERNMENT						GOV			1	051	051	05	1	3.4	4	1	4	2.4390243902439	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170128	http://fremonttribune.com/news/national/govt-and-politics/trump-may-affirm-special-relationship-between-us-uk/image_a64f68c7-93a2-5351-b5fb-49bcf22183c7.html
621488387	20170128	201701	2017	2017.0767	GBR	UNITED KINGDOM	GBR								GOV	SECURITY COUNCIL						GOV			1	129	129	12	3	-5.0	18	9	18	1.05645389079621	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170128	http://cd1077fm.com/news/030030-new-u-s-u-n-envoy-warns-allies-back-us-or-well-take-names/
621488388	20170128	201701	2017	2017.0767	GBR	BRITAIN	GBR								GOV	SECURITY COUNCIL						GOV			1	129	129	12	3	-5.0	20	10	20	1.09440866710395	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170128	http://cd1077fm.com/news/030030-new-u-s-u-n-envoy-warns-allies-back-us-or-well-take-names/
621488403	20170128	201701	2017	2017.0767	GBR	UNITED KINGDOM	GBR								LEG	CONGRESS						LEG			1	010	010	01	1	0.0	78	1	78	-2.74948603848634	1	United Kingdom	UK	UK	54	-2	UK	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	20170128	http://www.utahindependent.com/index.php/sid/251268207
621488404	20170128	201701	2017	2017.0767	GBR	UNITED KINGDOM	GBR								LEG	CONGRESS						LEG			1	010	010	01	1	0.0	39	1	39	-2.74948603848634	1	United Kingdom	UK	UK	54	-2	UK	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	1	United Kingdom	UK	UK	54	-2	UK	20170128	http://www.utahindependent.com/index.php/sid/251268207
621488415	20170128	201701	2017	2017.0767	GBR	BRITISH	GBR								MIL	AIR FORCE						MIL			1	042	042	04	1	1.9	3	3	3	0.22997323739358	4	Stornoway, Eilean Siar, United Kingdom	UK	UKW8	58.2167	-6.36667	-2608862	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Stornoway, Eilean Siar, United Kingdom	UK	UKW8	58.2167	-6.36667	-2608862	20170128	http://www.wmcactionnews5.com/story/34360968/trump-may-affirm-special-relationship-between-us-uk
621488440	20170128	201701	2017	2017.0767	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	036	036	03	1	4.0	320	103	320	-1.86877958889693	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170128	http://www.metro.us/news/trump-says-he-is-only-in-early-stages-of-considering-lifting-russia-sanctions/krjqaA---cvYYSjoJ5urzy10cJf3DGA/
621488441	20170128	201701	2017	2017.0767	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	036	036	03	1	4.0	34	9	34	-1.58104570392322	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170128	http://www.metro.us/news/trump-says-he-is-only-in-early-stages-of-considering-lifting-russia-sanctions/krjqaA---cvYYSjoJ5urzy10cJf3DGA/
621488443	20170128	201701	2017	2017.0767	GBR	BRITAIN	GBR								USA	UNITED STATES	USA								1	040	040	04	1	1.0	136	65	136	-1.76973238970781	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170128	http://www.channelnewsasia.com/news/world/trump-vows-new-vetting-to-weed-out-terrorists/3473564.html
621488449	20170128	201701	2017	2017.0767	GBR	BRITAIN	GBR								USA	PHILADELPHIA	USA								1	051	051	05	1	3.4	15	5	15	-1.32732247018944	1	United Kingdom	UK	UK	54	-2	UK	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	20170128	http://kenw.org/post/meeting-trump-uk-prime-minister-pushes-future-trade-deal
621488452	20170128	201701	2017	2017.0767	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	057	057	05	1	8.0	8	4	8	-6.3079760659928	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170128	http://www.abc17news.com/news/politics/trump-defense-secretary-mattis-can-override-me-on-torture/296021637
621488453	20170128	201701	2017	2017.0767	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	057	057	05	1	8.0	24	4	24	-6.3079760659928	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Geneva, Genè, Switzerland	SZ	SZ07	46.1956	6.14811	-2552151	20170128	http://www.abc17news.com/news/politics/trump-defense-secretary-mattis-can-override-me-on-torture/296021637
621488454	20170128	201701	2017	2017.0767	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	057	057	05	1	8.0	24	4	24	-5.02136752136753	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	4	Geneva, Genè, Switzerland	SZ	SZ07	46.1956	6.14811	-2552151	20170128	http://www.tristatehomepage.com/news/trump-defense-secretary-mattis-can-override-me-on-torture/646338680
621488455	20170128	201701	2017	2017.0767	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	057	057	05	1	8.0	8	4	8	-5.02136752136753	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	20170128	http://www.tristatehomepage.com/news/trump-defense-secretary-mattis-can-override-me-on-torture/646338680
621488458	20170128	201701	2017	2017.0767	GBR	BRITISH	GBR								USA	UNITED STATES	USA								1	060	060	06	2	6.0	12	12	12	1.11296743892	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	France	FR	FR	46	2	FR	20170128	http://cd1077fm.com/news/030030-new-u-s-u-n-envoy-warns-allies-back-us-or-well-take-names/
621488459	20170128	201701	2017	2017.0767	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	060	060	06	2	6.0	15	14	15	1.08277771729326	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170128	http://cd1077fm.com/news/030030-new-u-s-u-n-envoy-warns-allies-back-us-or-well-take-names/
621488461	20170128	201701	2017	2017.0767	GBR	BRITAIN	GBR								USA	UNITED STATES	USA								0	080	080	08	2	5.0	1	1	1	-2.24347186465612	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170128	http://www.informationclearinghouse.info/46328.htm
621488463	20170128	201701	2017	2017.0767	GBR	UNITED KINGDOM	GBR								USA	WASHINGTON	USA								1	100	100	10	3	-5.0	4	2	4	1.26796627062187	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170128	http://www.voanews.com/a/johnson-hints-assad-could-stay-as-syria-leader-under-peace-deal/3696043.html
621488465	20170128	201701	2017	2017.0767	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	112	112	11	3	-2.0	2	1	2	-0.23201856148492	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170128	http://us.blastingnews.com/news/2017/01/donald-trump-called-out-by-british-reporter-for-being-a-brash-tv-extrovert-001429089.html
621488467	20170128	201701	2017	2017.0767	GBR	BRITAIN	GBR								USA	UNITED STATES	USA								0	190	190	19	4	-10.0	1	1	1	-2.24347186465612	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170128	http://www.informationclearinghouse.info/46328.htm
621488468	20170128	201701	2017	2017.0767	GBR	BRITISH	GBR								USAGOV	UNITED STATES	USA					GOV			1	036	036	03	1	4.0	3	3	3	0.22997323739358	4	Stornoway, Eilean Siar, United Kingdom	UK	UKW8	58.2167	-6.36667	-2608862	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170128	http://www.wmcactionnews5.com/story/34360968/trump-may-affirm-special-relationship-between-us-uk
621488478	20170128	201701	2017	2017.0767	GBRGOV	UNITED KINGDOM	GBR					GOV			GBR	BRITISH	GBR								1	046	046	04	1	7.0	2	1	2	-0.26109660574413	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170128	http://voiceofvienna.org/2017/01/28/trump-and-may-committed-to-nato/
