629207012	20170220	201702	2017	2017.1370	CAN	CANADA	CAN								USALEG	UNITED STATES	USA					LEG			0	071	071	07	2	7.4	2	1	2	-0.18148820326679	4	Columbia River, Canada (general), Canada	CA	CA00	46.25	-124	-562880	2	Oregon, United States	US	USOR	44.5672	-122.127	OR	4	Columbia River, Canada (general), Canada	CA	CA00	46.25	-124	-562880	20170220	http://koin.com/2017/02/19/wash-legislators-revisit-i-5-bridge-replacement/
629207013	20170220	201702	2017	2017.1370	CAN	COLUMBIA RIVER	CAN								USALEG	OREGON	USA					LEG			0	071	071	07	2	7.4	4	1	4	-0.18148820326679	4	Columbia River, Canada (general), Canada	CA	CA00	46.25	-124	-562880	2	Oregon, United States	US	USOR	44.5672	-122.127	OR	2	Oregon, United States	US	USOR	44.5672	-122.127	OR	20170220	http://koin.com/2017/02/19/wash-legislators-revisit-i-5-bridge-replacement/
629207597	20170220	201702	2017	2017.1370	GBR	UNITED KINGDOM	GBR																		1	111	111	11	3	-2.0	4	3	4	-2.02328382944701	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170220	http://www.wcbi.com/kraft-heinz-withdraws-143b-bid-to-buy-unilever-2/
629207621	20170220	201702	2017	2017.1370	GBR	UNITED KINGDOM	GBR								USA	AMERICAN	USA								0	110	110	11	3	-2.0	2	1	2	-4.09165302782324	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170220	https://eblnews.com/news/world/least-30-injured-after-explosion-bogota-56832
629207921	20170220	201702	2017	2017.1370	GOV	DIPLOMAT						GOV			USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	-0.75187969924812	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170220	http://africa.chinadaily.com.cn/opinion/2017-02/20/content_28259938.htm
629207933	20170220	201702	2017	2017.1370	GOV	DIPLOMAT						GOV			USA	UNITED STATES	USA								1	110	110	11	3	-2.0	2	1	2	-0.75187969924812	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170220	http://africa.chinadaily.com.cn/opinion/2017-02/20/content_28259938.htm
629208569	20170220	201702	2017	2017.1370	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	057	057	05	1	8.0	151	46	151	-2.91892488088784	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170220	http://www.bostonherald.com/news/us_politics/2017/02/senior_trump_appointee_fired_after_critical_comments
629208573	20170220	201702	2017	2017.1370	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								0	120	120	12	3	-4.0	1	1	1	-2.48366013071896	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170220	https://www.thenews.com.pk/magazine/money-matters/187451-Americas-abuse-of-Mexico-is-an-assault-on-free-trade
629208575	20170220	201702	2017	2017.1370	MEXGOV	MEXICO	MEX					GOV			USA	WASHINGTON	USA								0	042	042	04	1	1.9	374	42	374	-3.06505451929311	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170220	http://www.bostonherald.com/news/us_politics/2017/02/senior_trump_appointee_fired_after_critical_comments
629208577	20170220	201702	2017	2017.1370	MEXGOV	MEXICO	MEX					GOV			USA	WASHINGTON	USA								0	161	161	16	4	-4.0	270	42	270	-3.06505451929311	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170220	http://www.bostonherald.com/news/us_politics/2017/02/senior_trump_appointee_fired_after_critical_comments
629208578	20170220	201702	2017	2017.1370	MEXGOV	MEXICO	MEX					GOV			USA	WASHINGTON	USA								0	161	161	16	4	-4.0	104	42	104	-3.06505451929311	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170220	http://www.koat.com/article/senior-trump-official-craig-deare-fired-after-critical-comments/8953570
629208716	20170220	201702	2017	2017.1370	NMR	NORTH AMERICA	NMR								MEX	MEXICO	MEX								0	070	070	07	2	7.0	3	1	3	-2.48366013071896	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170220	https://www.thenews.com.pk/magazine/money-matters/187451-Americas-abuse-of-Mexico-is-an-assault-on-free-trade
629208740	20170220	201702	2017	2017.1370	OPP	ACTIVIST						OPP			GBRGOV	UNITED KINGDOM	GBR					GOV			1	133	133	13	3	-5.8	2	1	2	-3.23450134770889	1	United Kingdom	UK	UK	54	-2	UK	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170220	http://www.presstv.ir/Detail/2017/02/19/511250/UK-Trump-burial-protest-London
629208758	20170220	201702	2017	2017.1370	OPP	ACTIVIST						OPP			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-3.23450134770889	1	United Kingdom	UK	UK	54	-2	UK	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170220	http://www.presstv.ir/Detail/2017/02/19/511250/UK-Trump-burial-protest-London
629208760	20170220	201702	2017	2017.1370	OPP	ACTIVIST						OPP			USA	UNITED STATES	USA								0	111	111	11	3	-2.0	2	1	2	-3.23450134770889	1	United Kingdom	UK	UK	54	-2	UK	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170220	http://www.presstv.ir/Detail/2017/02/19/511250/UK-Trump-burial-protest-London
629209015	20170220	201702	2017	2017.1370	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	051	051	05	1	3.4	8	4	8	0.946897709489415	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170220	http://www.saratogian.com/general-news/20170219/as-trump-makes-foreign-moves-tillerson-avoids-spotlight
629209625	20170220	201702	2017	2017.1370	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	030	030	03	1	4.0	1	1	1	-1.00300902708124	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170220	http://ipolitics.ca/2017/02/19/longtime-activist-barlow-discusses-finding-common-ground-with-trump-on-trade/
629209627	20170220	201702	2017	2017.1370	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	0874	087	08	2	10.0	2	1	2	-1.00300902708124	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170220	http://ipolitics.ca/2017/02/19/longtime-activist-barlow-discusses-finding-common-ground-with-trump-on-trade/
629209636	20170220	201702	2017	2017.1370	USA	UNITED STATES	USA								CHN	BEIJING	CHN								0	015	015	01	1	0.0	42	24	42	-0.586438207411831	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170220	http://finance.yahoo.com/news/ceo-tillerson-faces-internal-skeptics-crisis-battling-white-232509975.html
629209695	20170220	201702	2017	2017.1370	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	010	010	01	1	0.0	2	1	2	0.91491308325709	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170220	http://learningenglish.voanews.com/a/americas-presidents-washington/3714877.html
629209815	20170220	201702	2017	2017.1370	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	057	057	05	1	8.0	151	46	151	-2.91892488088784	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170220	http://www.bostonherald.com/news/us_politics/2017/02/senior_trump_appointee_fired_after_critical_comments
629209818	20170220	201702	2017	2017.1370	USA	AMERICAN	USA								MEX	MEXICO	MEX								1	061	061	06	2	6.4	1	1	1	-2.48366013071896	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170220	https://www.thenews.com.pk/magazine/money-matters/187451-Americas-abuse-of-Mexico-is-an-assault-on-free-trade
629209819	20170220	201702	2017	2017.1370	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	070	070	07	2	7.0	2	1	2	-2.48366013071896	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170220	https://www.thenews.com.pk/magazine/money-matters/187451-Americas-abuse-of-Mexico-is-an-assault-on-free-trade
629209820	20170220	201702	2017	2017.1370	USA	WASHINGTON	USA								MEXGOV	MEXICO	MEX					GOV			0	043	043	04	1	2.8	374	42	374	-3.06505451929311	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170220	http://www.bostonherald.com/news/us_politics/2017/02/senior_trump_appointee_fired_after_critical_comments
629209829	20170220	201702	2017	2017.1370	USA	UNITED STATES	USA								OPP	ACTIVIST						OPP			0	043	043	04	1	2.8	2	1	2	-3.23450134770889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	United Kingdom	UK	UK	54	-2	UK	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170220	http://www.presstv.ir/Detail/2017/02/19/511250/UK-Trump-burial-protest-London
629212927	20170220	201702	2017	2017.1370	AGR	FISHER						AGR			JUD	LAWYER						JUD			0	130	130	13	3	-4.4	405	67	405	-6.20042012504974	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170220	http://news.kuwaittimes.net/website/trump-drafts-plan-speed-deportations/
629213005	20170220	201702	2017	2017.1370	BUS	BUSINESS LEADER						BUS													1	111	111	11	3	-2.0	1	1	1	0.94191522762951	4	Araku, Andhra Pradesh, India	IN	IN02	18.3333	82.8667	-2089034	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170220	http://timesofindia.indiatimes.com/business/india-business/araku-coffee-to-debut-in-paris-market-this-week/articleshow/57241770.cms
629213006	20170220	201702	2017	2017.1370	BUS	BUSINESS LEADER						BUS													1	111	111	11	3	-2.0	4	1	4	0.94191522762951	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							4	Araku, Andhra Pradesh, India	IN	IN02	18.3333	82.8667	-2089034	20170220	http://timesofindia.indiatimes.com/business/india-business/araku-coffee-to-debut-in-paris-market-this-week/articleshow/57241770.cms
629213013	20170220	201702	2017	2017.1370	BUS	MERCHANT						BUS			ESP	SPAIN	ESP								1	035	035	03	1	7.0	8	4	8	1.17621410915542	4	Nuevo Laredo, Tamaulipas, Mexico	MX	MX28	27.5	-99.5167	-1685540	1	Spain	SP	SP	40	-4	SP	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170220	http://www.cortezjournal.com/article/20170219/AP/302199866/Honoring-US-with-an-embrace-of-Mexico
629213014	20170220	201702	2017	2017.1370	BUS	MERCHANT						BUS			ESP	SPAIN	ESP								1	035	035	03	1	7.0	8	4	8	1.17621410915542	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Spain	SP	SP	40	-4	SP	4	Nuevo Laredo, Tamaulipas, Mexico	MX	MX28	27.5	-99.5167	-1685540	20170220	http://www.cortezjournal.com/article/20170219/AP/302199866/Honoring-US-with-an-embrace-of-Mexico
629213064	20170220	201702	2017	2017.1370	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	2.25988700564972	1	China	CH	CH	35	105	CH	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	1	Canada	CA	CA	60	-95	CA	20170220	http://ktar.com/story/1465173/aircraft-industry-arizona-most-lucrative-export/
629213065	20170220	201702	2017	2017.1370	CHN	CHINA	CHN								USA	ARIZONA	USA								1	043	043	04	1	2.8	2	1	2	2.25988700564972	1	China	CH	CH	35	105	CH	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	1	China	CH	CH	35	105	CH	20170220	http://ktar.com/story/1465173/aircraft-industry-arizona-most-lucrative-export/
629213068	20170220	201702	2017	2017.1370	CHNGOV	CHINA	CHN					GOV			USA	WASHINGTON	USA								1	130	130	13	3	-4.4	16	2	16	-3.40725657554625	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170220	http://www.ntd.tv/2017/02/19/u-s-carrier-strike-group-starts-patrols-south-china-sea/
629213195	20170220	201702	2017	2017.1370	CRMCVL	CRIMINAL						CRM	CVL		MEXCVL	MEXICO	MEX					CVL			1	043	043	04	1	2.8	4	4	4	1.17621410915542	4	Nuevo Laredo, Tamaulipas, Mexico	MX	MX28	27.5	-99.5167	-1685540	4	Nuevo Laredo, Tamaulipas, Mexico	MX	MX28	27.5	-99.5167	-1685540	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170220	http://www.cortezjournal.com/article/20170219/AP/302199866/Honoring-US-with-an-embrace-of-Mexico
629213413	20170220	201702	2017	2017.1370	GBR	UNITED KINGDOM	GBR								GOV	KING						GOV			0	040	040	04	1	1.0	2	1	2	-4.95049504950495	1	United Kingdom	UK	UK	54	-2	UK	3	Highland County, Ohio, United States	US	USOH	39.1834	-83.6166	1074048	1	United Kingdom	UK	UK	54	-2	UK	20170220	http://highlandcountypress.com/Content/Opinions/Opinion/Article/Fake-news-and-the-return-of-the-Sedition-Act/4/22/37354
629213422	20170220	201702	2017	2017.1370	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	013	013	01	1	0.4	3	3	3	-2.38558644616476	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170220	http://www.winsfordguardian.co.uk/news/national/15102643.Trump_s_state_visit_should_be_scrapped__says_London_Mayor/
629213507	20170220	201702	2017	2017.1370	GOV	ADMINISTRATION						GOV			COPBUS	PRISON						COP	BUS		0	014	014	01	1	0.0	186	64	186	-6.20054163770212	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170220	http://www.newsweek.com/trump-guidelines-speed-deportations-asylum-seekers-558520
629213508	20170220	201702	2017	2017.1370	GOV	ADMINISTRATION						GOV			COPBUS	PRISON						COP	BUS		0	014	014	01	1	0.0	16	10	16	-6.09619592187416	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170220	http://www.newsweek.com/trump-guidelines-speed-deportations-asylum-seekers-558520
629213523	20170220	201702	2017	2017.1370	GOV	KING						GOV			GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	2	1	2	-4.95049504950495	3	Highland County, Ohio, United States	US	USOH	39.1834	-83.6166	1074048	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170220	http://highlandcountypress.com/Content/Opinions/Opinion/Article/Fake-news-and-the-return-of-the-Sedition-Act/4/22/37354
629213610	20170220	201702	2017	2017.1370	GOV	MAYOR						GOV			USA	UNITED STATES	USA								1	192	192	19	4	-9.5	28	4	28	1.17621410915542	2	Texas, United States	US	USTX	31.106	-97.6475	TX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Nuevo Laredo, Tamaulipas, Mexico	MX	MX28	27.5	-99.5167	-1685540	20170220	http://www.cortezjournal.com/article/20170219/AP/302199866/Honoring-US-with-an-embrace-of-Mexico
629213664	20170220	201702	2017	2017.1370	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			AUS	AUSTRALIA	AUS								0	046	046	04	1	7.0	2	1	2	-0.42444821731749	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170220	http://dailytimes.com.pk/business/20-Feb-17/tpp-is-not-dead-its-now-called-the-trade-in-services-agreement
629213665	20170220	201702	2017	2017.1370	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			AUS	AUSTRALIA	AUS								0	046	046	04	1	7.0	2	1	2	-0.42444821731749	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170220	http://dailytimes.com.pk/business/20-Feb-17/tpp-is-not-dead-its-now-called-the-trade-in-services-agreement
629213668	20170220	201702	2017	2017.1370	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			CAN	CANADA	CAN								0	046	046	04	1	7.0	6	1	6	-0.42444821731749	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170220	http://dailytimes.com.pk/business/20-Feb-17/tpp-is-not-dead-its-now-called-the-trade-in-services-agreement
629213683	20170220	201702	2017	2017.1370	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			MEX	MEXICO	MEX								0	046	046	04	1	7.0	4	1	4	-0.42444821731749	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170220	http://dailytimes.com.pk/business/20-Feb-17/tpp-is-not-dead-its-now-called-the-trade-in-services-agreement
629213684	20170220	201702	2017	2017.1370	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			MEX	MEXICO	MEX								0	046	046	04	1	7.0	6	1	6	-0.42444821731749	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170220	http://dailytimes.com.pk/business/20-Feb-17/tpp-is-not-dead-its-now-called-the-trade-in-services-agreement
629213689	20170220	201702	2017	2017.1370	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			NZL	NEW ZEALAND	NZL								0	046	046	04	1	7.0	2	1	2	-0.42444821731749	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170220	http://dailytimes.com.pk/business/20-Feb-17/tpp-is-not-dead-its-now-called-the-trade-in-services-agreement
629213886	20170220	201702	2017	2017.1370	JUD	SUPREME COURT						JUD			USA	AMERICAN	USA								1	173	173	17	4	-5.0	4	2	4	-3.26459404715125	4	Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	4	Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	20170220	http://breaking911.com/supreme-court-considers-case-shot-fired-us-killed-teenager-mexico/
629213887	20170220	201702	2017	2017.1370	JUD	SUPREME COURT						JUD			USA	AMERICAN	USA								1	173	173	17	4	-5.0	24	3	24	-3.31086383256863	4	Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	20170220	http://breaking911.com/supreme-court-considers-case-shot-fired-us-killed-teenager-mexico/
629214008	20170220	201702	2017	2017.1370	MEX	MEXICO	MEX								JUD	LAWYER						JUD			0	130	130	13	3	-4.4	139	69	139	-6.19847359217928	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170220	http://news.kuwaittimes.net/website/trump-drafts-plan-speed-deportations/
629214011	20170220	201702	2017	2017.1370	MEX	MEXICAN	MEX								USA	TEXAS	USA								1	042	042	04	1	1.9	8	4	4	1.17621410915542	4	Nuevo Laredo, Tamaulipas, Mexico	MX	MX28	27.5	-99.5167	-1685540	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170220	http://www.cortezjournal.com/article/20170219/AP/302199866/Honoring-US-with-an-embrace-of-Mexico
629214014	20170220	201702	2017	2017.1370	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	4	4	1.17621410915542	4	Nuevo Laredo, Tamaulipas, Mexico	MX	MX28	27.5	-99.5167	-1685540	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170220	http://www.cortezjournal.com/article/20170219/AP/302199866/Honoring-US-with-an-embrace-of-Mexico
629214015	20170220	201702	2017	2017.1370	MEX	MEXICO	MEX								USA	ARIZONA	USA								1	043	043	04	1	2.8	3	1	3	2.25988700564972	1	Mexico	MX	MX	23	-102	MX	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	1	Mexico	MX	MX	23	-102	MX	20170220	http://ktar.com/story/1465173/aircraft-industry-arizona-most-lucrative-export/
629214016	20170220	201702	2017	2017.1370	MEXAGR	MEXICO	MEX					AGR			JUD	LAWYER						JUD			0	130	130	13	3	-4.4	139	69	139	-6.19847359217928	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170220	http://news.kuwaittimes.net/website/trump-drafts-plan-speed-deportations/
629214017	20170220	201702	2017	2017.1370	MEXCVL	MEXICO	MEX					CVL			CRMCVL	CRIMINAL						CRM	CVL		1	042	042	04	1	1.9	4	4	4	1.17621410915542	4	Nuevo Laredo, Tamaulipas, Mexico	MX	MX28	27.5	-99.5167	-1685540	4	Nuevo Laredo, Tamaulipas, Mexico	MX	MX28	27.5	-99.5167	-1685540	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170220	http://www.cortezjournal.com/article/20170219/AP/302199866/Honoring-US-with-an-embrace-of-Mexico
629214018	20170220	201702	2017	2017.1370	MEXCVL	MEXICO	MEX					CVL			USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	4	4	1.17621410915542	4	Nuevo Laredo, Tamaulipas, Mexico	MX	MX28	27.5	-99.5167	-1685540	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170220	http://www.cortezjournal.com/article/20170219/AP/302199866/Honoring-US-with-an-embrace-of-Mexico
