629214152	20170220	201702	2017	2017.1370	NMR	NORTH AMERICA	NMR								MOS	MUSLIM				MOS					1	130	130	13	3	-4.4	1	1	1	-2.56849315068493	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170220	http://thenorthlines.com/problem-muslims-not-u-s-us/
629214876	20170220	201702	2017	2017.1370	USA	NEW YORK	USA								MOS	MUSLIM				MOS					1	020	020	02	1	3.0	321	145	317	-1.83492833637484	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170220	http://thenorthlines.com/problem-muslims-not-u-s-us/
629214877	20170220	201702	2017	2017.1370	USA	NEW YORK	USA								MOS	MUSLIM				MOS					1	051	051	05	1	3.4	1665	230	1643	-2.04432436582172	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170220	http://www.fltimes.com/news/state/times-square-rally-protests-trump-immigration-policies/article_7905f559-a6e5-529e-a98b-9ee63f49df14.html
629214878	20170220	201702	2017	2017.1370	USA	NEW YORK	USA								MOS	MUSLIM				MOS					1	053	053	05	1	3.8	985	124	985	-2.36463561184821	3	Times Square, New York, United States	US	USNY	40.757	-73.986	967537	3	Times Square, New York, United States	US	USNY	40.757	-73.986	967537	3	Times Square, New York, United States	US	USNY	40.757	-73.986	967537	20170220	http://www.fltimes.com/news/state/times-square-rally-protests-trump-immigration-policies/article_7905f559-a6e5-529e-a98b-9ee63f49df14.html
629214879	20170220	201702	2017	2017.1370	USA	UNITED STATES	USA								MOS	MUSLIM				MOS					1	130	130	13	3	-4.4	14	2	14	-2.79939809049398	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170220	http://thenorthlines.com/problem-muslims-not-u-s-us/
629214880	20170220	201702	2017	2017.1370	USA	NEW YORK	USA								MOS	MUSLIM				MOS					1	172	172	17	4	-5.0	36	5	36	-3.00427131723886	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170220	http://thenorthlines.com/problem-muslims-not-u-s-us/
629214881	20170220	201702	2017	2017.1370	USA	UNITED STATES	USA								MOS	MUSLIM				MOS					1	173	173	17	4	-5.0	1366	241	1366	-1.72006405826797	3	Times Square, New York, United States	US	USNY	40.757	-73.986	967537	3	Times Square, New York, United States	US	USNY	40.757	-73.986	967537	3	Times Square, New York, United States	US	USNY	40.757	-73.986	967537	20170220	http://www.fltimes.com/news/state/times-square-rally-protests-trump-immigration-policies/article_7905f559-a6e5-529e-a98b-9ee63f49df14.html
629214928	20170220	201702	2017	2017.1370	USA	UNITED STATES	USA								chy	CHEYENNE			chy						1	042	042	04	1	1.9	14	7	14	2.47148700413357	3	Cheyenne, Wyoming, United States	US	USWY	41.14	-104.82	1609077	3	Cheyenne, Wyoming, United States	US	USWY	41.14	-104.82	1609077	3	Cheyenne, Wyoming, United States	US	USWY	41.14	-104.82	1609077	20170220	http://kingfm.com/presidents-day-quiz-which-future-president-once-lived-in-wyoming/
629215033	20170220	201702	2017	2017.1370	VAT	VATICAN	VAT								MOS	MUSLIM				MOS					1	120	120	12	3	-4.0	2	1	2	-6.15989515072084	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170220	https://www.sott.net/article/343091-Pope-Francis-denies-Muslim-terrorism-exists
629215060	20170220	201702	2017	2017.1370	chy	CHEYENNE			chy																1	043	043	04	1	2.8	28	7	28	2.47148700413357	3	Cheyenne, Wyoming, United States	US	USWY	41.14	-104.82	1609077	0							3	Cheyenne, Wyoming, United States	US	USWY	41.14	-104.82	1609077	20170220	http://kingfm.com/presidents-day-quiz-which-future-president-once-lived-in-wyoming/
629215061	20170220	201702	2017	2017.1370	chy	CHEYENNE			chy						USA	UNITED STATES	USA								1	043	043	04	1	2.8	14	7	14	2.47148700413357	3	Cheyenne, Wyoming, United States	US	USWY	41.14	-104.82	1609077	3	Cheyenne, Wyoming, United States	US	USWY	41.14	-104.82	1609077	3	Cheyenne, Wyoming, United States	US	USWY	41.14	-104.82	1609077	20170220	http://kingfm.com/presidents-day-quiz-which-future-president-once-lived-in-wyoming/
629215062	20170220	201702	2017	2017.1370	cor	CORNISH			cor																0	071	071	07	2	7.4	6	1	6	0	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	0							2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	20170220	http://www.mankatofreepress.com/opinion/editorials/our-view-legislature-bolster-police-crisis-diversity-training/article_0aeee4b8-0430-527a-9400-819ca2776e91.html
629215063	20170220	201702	2017	2017.1370	cor	CORNISH			cor						USA	UNITED STATES	USA								0	071	071	07	2	7.4	2	1	2	0	3	Vernon Center, Minnesota, United States	US	USMN	43.9619	-94.1691	653640	3	Vernon Center, Minnesota, United States	US	USMN	43.9619	-94.1691	653640	3	Vernon Center, Minnesota, United States	US	USMN	43.9619	-94.1691	653640	20170220	http://www.mankatofreepress.com/opinion/editorials/our-view-legislature-bolster-police-crisis-diversity-training/article_0aeee4b8-0430-527a-9400-819ca2776e91.html
629215073	20170220	201702	2017	2017.1370	urd	URDU			urd						MOS	MUSLIM				MOS					1	010	010	01	1	0.0	10	1	10	-2.56849315068493	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170220	http://thenorthlines.com/problem-muslims-not-u-s-us/
629215192	20170220	201702	2017	2017.1370											CHRPRO	METHODIST CHURCH				CHR	PRO				0	036	036	03	1	4.0	2	1	2	1.71796707229778	0							3	Wesley United Methodist Church, Wisconsin, United States	US	USWI	43.7317	-87.714	1834739	3	Wesley United Methodist Church, Wisconsin, United States	US	USWI	43.7317	-87.714	1834739	20170220	http://www.lakelandtimes.com/main.asp?SectionID=14&SubSectionID=93&TM=68457.3
629215696	20170220	201702	2017	2017.1370	CHRPRO	METHODIST CHURCH				CHR	PRO														0	036	036	03	1	4.0	30	1	30	1.71796707229778	3	Wesley United Methodist Church, Wisconsin, United States	US	USWI	43.7317	-87.714	1834739	0							3	Wesley United Methodist Church, Wisconsin, United States	US	USWI	43.7317	-87.714	1834739	20170220	http://www.lakelandtimes.com/main.asp?SectionID=14&SubSectionID=93&TM=68457.3
629215699	20170220	201702	2017	2017.1370	CHRPRO	METHODIST CHURCH				CHR	PRO				USA	UNITED STATES	USA								0	036	036	03	1	4.0	16	1	16	1.71796707229778	3	Wesley United Methodist Church, Wisconsin, United States	US	USWI	43.7317	-87.714	1834739	3	Wesley United Methodist Church, Wisconsin, United States	US	USWI	43.7317	-87.714	1834739	3	Wesley United Methodist Church, Wisconsin, United States	US	USWI	43.7317	-87.714	1834739	20170220	http://www.lakelandtimes.com/main.asp?SectionID=14&SubSectionID=93&TM=68457.3
629215915	20170220	201702	2017	2017.1370	EDU	SCHOOL						EDU			oji	OJIBWE			oji						1	043	043	04	1	2.8	32	1	32	-0.644537566620445	3	Rhinelander, Wisconsin, United States	US	USWI	45.6366	-89.4121	1572231	3	Rhinelander, Wisconsin, United States	US	USWI	45.6366	-89.4121	1572231	3	Rhinelander, Wisconsin, United States	US	USWI	45.6366	-89.4121	1572231	20170220	http://www.lakelandtimes.com/main.asp?SectionID=9&TM=68457.3
629215916	20170220	201702	2017	2017.1370	EDU	SCHOOL						EDU			oji	OJIBWE			oji						1	043	043	04	1	2.8	8	1	8	-0.644537566620445	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	3	Rhinelander, Wisconsin, United States	US	USWI	45.6366	-89.4121	1572231	3	Rhinelander, Wisconsin, United States	US	USWI	45.6366	-89.4121	1572231	20170220	http://www.lakelandtimes.com/main.asp?SectionID=9&TM=68457.3
629216482	20170220	201702	2017	2017.1370	MOS	MUSLIM				MOS					USA	WISCONSIN	USA								1	046	046	04	1	7.0	3	1	3	0.33783783783784	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	20170220	http://wbay.com/2017/02/19/wisconsin-lawmakers-talk-with-area-muslims-about-trump/
629216483	20170220	201702	2017	2017.1370	MOS	MUSLIM				MOS					USALEG	WISCONSIN	USA					LEG			1	046	046	04	1	7.0	6	1	6	0.33783783783784	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	20170220	http://wbay.com/2017/02/19/wisconsin-lawmakers-talk-with-area-muslims-about-trump/
629216956	20170220	201702	2017	2017.1370	USA	UNITED STATES	USA								CHRPRO	METHODIST CHURCH				CHR	PRO				0	036	036	03	1	4.0	16	1	16	1.71796707229778	3	Wesley United Methodist Church, Wisconsin, United States	US	USWI	43.7317	-87.714	1834739	3	Wesley United Methodist Church, Wisconsin, United States	US	USWI	43.7317	-87.714	1834739	3	Wesley United Methodist Church, Wisconsin, United States	US	USWI	43.7317	-87.714	1834739	20170220	http://www.lakelandtimes.com/main.asp?SectionID=14&SubSectionID=93&TM=68457.3
629217056	20170220	201702	2017	2017.1370	USA	WISCONSIN	USA								MOS	MUSLIM				MOS					1	046	046	04	1	7.0	3	1	3	0.33783783783784	3	Altoona, Wisconsin, United States	US	USWI	44.8047	-91.4432	1560807	3	Altoona, Wisconsin, United States	US	USWI	44.8047	-91.4432	1560807	3	Altoona, Wisconsin, United States	US	USWI	44.8047	-91.4432	1560807	20170220	http://wbay.com/2017/02/19/wisconsin-lawmakers-talk-with-area-muslims-about-trump/
629217057	20170220	201702	2017	2017.1370	USA	NEW YORK	USA								MOS	MUSLIM				MOS					1	051	051	05	1	3.4	21	2	21	0.553533643673297	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170220	http://au.complex.com/life/2017/02/chelsea-clinton-attends-muslim-rally-times-square
629217079	20170220	201702	2017	2017.1370	USA	HOUSTON	USA								USACHR	TEXAS	USA			CHR					1	042	042	04	1	1.9	3	1	3	-1.21457489878542	3	Forest Park, Texas, United States	US	USTX	33.7526	-96.5394	1357567	3	Forest Park, Texas, United States	US	USTX	33.7526	-96.5394	1357567	3	Forest Park, Texas, United States	US	USTX	33.7526	-96.5394	1357567	20170220	http://www.ledger-enquirer.com/news/nation-world/national/article133618629.html
629217080	20170220	201702	2017	2017.1370	USA	UNITED STATES	USA								USACHR	UNITED STATES	USA			CHR					1	042	042	04	1	1.9	2	1	2	-1.21457489878542	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	20170220	http://www.ledger-enquirer.com/news/nation-world/national/article133618629.html
629217081	20170220	201702	2017	2017.1370	USA	HOUSTON	USA								USACHR	TEXAS	USA			CHR					1	042	042	04	1	1.9	10	2	10	-0.96030413745433	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170220	http://www.ledger-enquirer.com/news/nation-world/national/article133618629.html
629217114	20170220	201702	2017	2017.1370	USA	OKLAHOMA	USA								cho	CHOCTAW			cho						1	026	026	02	1	4.0	48	45	48	1.43182628948263	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	20170220	http://www.seattlepi.com/news/us/article/Tribes-hope-Trump-s-America-first-helps-first-10943922.php
629217115	20170220	201702	2017	2017.1370	USA	OKLAHOMA	USA								cho	CHOCTAW			cho						1	026	026	02	1	4.0	69	62	69	1.43482661402801	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	20170220	http://www.seattlepi.com/news/us/article/Tribes-hope-Trump-s-America-first-helps-first-10943922.php
629217116	20170220	201702	2017	2017.1370	USA	JACKSONVILLE	USA								chr	CHEROKEE			chr						1	186	186	18	4	-10.0	2	1	2	-8.39416058394162	2	Texas, United States	US	USTX	31.106	-97.6475	TX	3	Cherokee County, Texas, United States	US	USTX	31.8502	-95.2002	1383822	3	Cherokee County, Texas, United States	US	USTX	31.8502	-95.2002	1383822	20170220	http://www.jacksonvilleprogress.com/news/cherokee-county-officials-make-drug-arrests-while-executing-search-warrants/article_3d79cfca-f6ed-11e6-9259-4381a8405305.html
629217119	20170220	201702	2017	2017.1370	USACHR	TEXAS	USA			CHR					USA	HOUSTON	USA								1	043	043	04	1	2.8	20	2	20	-0.96030413745433	2	Texas, United States	US	USTX	31.106	-97.6475	TX	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170220	http://www.ledger-enquirer.com/news/nation-world/national/article133618629.html
629217166	20170220	201702	2017	2017.1370	USALEG	WISCONSIN	USA					LEG			MOS	MUSLIM				MOS					1	046	046	04	1	7.0	6	1	6	0.33783783783784	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	20170220	http://wbay.com/2017/02/19/wisconsin-lawmakers-talk-with-area-muslims-about-trump/
629217172	20170220	201702	2017	2017.1370	USAMED	THE ASSOCIATED PRESS	USA					MED			MOS	MUSLIM				MOS					1	051	051	05	1	3.4	20	2	20	-3.1275249124697	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170220	http://am970theanswer.com/news/religion/times-square-rally-protests-trump-immigration-policies
629217200	20170220	201702	2017	2017.1370	chr	CHEROKEE			chr																1	090	090	09	2	-2.0	2	1	2	-8.39416058394162	3	Cherokee County, Texas, United States	US	USTX	31.8502	-95.2002	1383822	0							3	Cherokee County, Texas, United States	US	USTX	31.8502	-95.2002	1383822	20170220	http://www.jacksonvilleprogress.com/news/cherokee-county-officials-make-drug-arrests-while-executing-search-warrants/article_3d79cfca-f6ed-11e6-9259-4381a8405305.html
629217201	20170220	201702	2017	2017.1370	chr	CHEROKEE			chr						USA	UNITED STATES	USA								1	090	090	09	2	-2.0	4	1	4	-8.39416058394162	3	Cherokee County, Texas, United States	US	USTX	31.8502	-95.2002	1383822	3	Cherokee County, Texas, United States	US	USTX	31.8502	-95.2002	1383822	3	Cherokee County, Texas, United States	US	USTX	31.8502	-95.2002	1383822	20170220	http://www.jacksonvilleprogress.com/news/cherokee-county-officials-make-drug-arrests-while-executing-search-warrants/article_3d79cfca-f6ed-11e6-9259-4381a8405305.html
629217202	20170220	201702	2017	2017.1370	cor	CORNISH			cor																1	014	014	01	1	0.0	6	1	6	-1.98961937716263	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	0							3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170220	https://ithacavoice.com/2017/02/mayor-myrick-no-silver-bullet-fix-housing-cornell-dorms-help/
629217203	20170220	201702	2017	2017.1370	cor	CORNISH			cor																1	031	031	03	1	5.2	6	1	6	-1.98961937716263	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170220	https://ithacavoice.com/2017/02/mayor-myrick-no-silver-bullet-fix-housing-cornell-dorms-help/
629217204	20170220	201702	2017	2017.1370	cor	CORNISH			cor						EDU	STUDENT						EDU			1	012	012	01	1	-0.4	3	1	3	-1.70340681362726	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170220	https://ithacavoice.com/2017/02/cornell-maximum-capacity-pay-collegetown-rents-almost-2k/
629217205	20170220	201702	2017	2017.1370	cor	CORNISH			cor						USA	UNITED STATES	USA								1	012	012	01	1	-0.4	1	1	1	-1.70340681362726	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170220	https://ithacavoice.com/2017/02/cornell-maximum-capacity-pay-collegetown-rents-almost-2k/
629217206	20170220	201702	2017	2017.1370	cor	CORNISH			cor						USA	UNITED STATES	USA								1	014	014	01	1	0.0	2	1	2	-1.98961937716263	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170220	https://ithacavoice.com/2017/02/mayor-myrick-no-silver-bullet-fix-housing-cornell-dorms-help/
629217207	20170220	201702	2017	2017.1370	cor	CORNISH			cor						USA	UNITED STATES	USA								1	031	031	03	1	5.2	2	1	2	-1.98961937716263	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170220	https://ithacavoice.com/2017/02/mayor-myrick-no-silver-bullet-fix-housing-cornell-dorms-help/
629217213	20170220	201702	2017	2017.1370	oji	OJIBWE			oji						EDU	SCHOOL						EDU			1	042	042	04	1	1.9	40	1	40	-0.644537566620445	3	Lac Du Flambeau, Wisconsin, United States	US	USWI	45.9697	-89.8921	1579611	3	Lac Du Flambeau, Wisconsin, United States	US	USWI	45.9697	-89.8921	1579611	3	Lac Du Flambeau, Wisconsin, United States	US	USWI	45.9697	-89.8921	1579611	20170220	http://www.lakelandtimes.com/main.asp?SectionID=9&TM=68457.3
629219680	20170121	201701	2017	2017.0575	USA	NEW YORK CITY	USA								MOSSHI	SHIA				MOS	SHI				1	173	173	17	4	-5.0	9	3	9	-1.73678998917444	3	Albuquerque, New Mexico, United States	US	USNM	35.0845	-106.651	928679	3	Albuquerque, New Mexico, United States	US	USNM	35.0845	-106.651	928679	3	Albuquerque, New Mexico, United States	US	USNM	35.0845	-106.651	928679	20170220	http://lafm.com.au/entertainment/entertainment-news/65037-labeouf-takes-anti-trump-art-to-new-mexico-aap
629220232	20170220	201702	2017	2017.1370	CHR	CHRISTIAN				CHR															0	172	172	17	4	-5.0	1	1	1	-4.63378176382661	1	United States	US	US	38	-97	US	0							1	United States	US	US	38	-97	US	20170220	http://www.inquisitr.com/3995952/george-takei-talks-about-remembrance-day-and-the-damage-of-executive-orders/
629220811	20170220	201702	2017	2017.1370	GOV	GOVERNMENT						GOV			CHR	CHRISTIAN				CHR					0	071	071	07	2	7.4	10	1	10	-3.77825952307216	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170220	http://www.godlikeproductions.com/forum1/message3035013/pg19
629220971	20170220	201702	2017	2017.1370	GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		MOS	ISLAMIC				MOS					0	010	010	01	1	0.0	1	1	1	-1.55376009944065	3	Foggy Bottom, District of Columbia, United States	US	USDC	38.9015	-77.0622	531506	3	Foggy Bottom, District of Columbia, United States	US	USDC	38.9015	-77.0622	531506	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170220	http://www.ktvq.com/story/34543185/trump-interviews-candidates-to-fill-national-security-slot
629220972	20170220	201702	2017	2017.1370	GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		MOS	ISLAMIC				MOS					0	010	010	01	1	0.0	9	1	9	-1.55376009944065	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170220	http://www.ktvq.com/story/34543185/trump-interviews-candidates-to-fill-national-security-slot
