638823013	20170321	201703	2017	2017.2219											USA	CONNECTICUT	USA								0	042	042	04	1	1.9	3	1	3	0	0							2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170321	http://www.rep-am.com/lifestyle/2017/03/20/dont-be-stressed/
638823503	20170321	201703	2017	2017.2219	CAN	CANADA	CAN								LEG	LAWMAKER						LEG			1	190	190	19	4	-10.0	25	5	25	-0.180993003604652	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170321	http://www.aldergrovestar.com/national/416643283.html
638823505	20170321	201703	2017	2017.2219	CAN	CANADIAN	CAN								NMR	NORTH AMERICA	NMR								1	042	042	04	1	1.9	5	1	5	3.18840579710145	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170321	http://www.canadianmanufacturing.com/exporting-and-importing/feds-head-to-seafood-expo-in-boston-to-boost-exports-188539/
638823507	20170321	201703	2017	2017.2219	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	3.18840579710145	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170321	http://www.canadianmanufacturing.com/exporting-and-importing/feds-head-to-seafood-expo-in-boston-to-boost-exports-188539/
638823508	20170321	201703	2017	2017.2219	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	10	3	10	-10.7023904940015	1	Canada	CA	CA	60	-95	CA	3	Lewistown, Montana, United States	US	USMT	47.0625	-109.428	798996	2	Montana, United States	US	USMT	46.9048	-110.326	MT	20170321	http://www.therepublic.com/2017/03/20/mt-montana-fatal-crash/
638823509	20170321	201703	2017	2017.2219	CAN	CANADA	CAN								USA	MONTANA	USA								1	043	043	04	1	2.8	7	3	7	-10.6293165298071	1	Canada	CA	CA	60	-95	CA	2	Montana, United States	US	USMT	46.9048	-110.326	MT	2	Montana, United States	US	USMT	46.9048	-110.326	MT	20170321	http://www.therepublic.com/2017/03/20/mt-montana-fatal-crash/
638823510	20170321	201703	2017	2017.2219	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	-11.4285714285714	1	Canada	CA	CA	60	-95	CA	2	Wyoming, United States	US	USWY	42.7475	-107.209	WY	2	Montana, United States	US	USMT	46.9048	-110.326	MT	20170321	http://www.therepublic.com/2017/03/20/mt-montana-fatal-crash/
638823513	20170321	201703	2017	2017.2219	CAN	CANADA	CAN								USA	AMERICAN	USA								1	190	190	19	4	-10.0	10	5	10	-0.180993003604652	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170321	http://www.aldergrovestar.com/national/416643283.html
638823518	20170321	201703	2017	2017.2219	CANGOV	CANADA	CAN					GOV			NMR	NORTH AMERICA	NMR								1	042	042	04	1	1.9	1	1	1	3.18840579710145	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170321	http://www.canadianmanufacturing.com/exporting-and-importing/feds-head-to-seafood-expo-in-boston-to-boost-exports-188539/
638823519	20170321	201703	2017	2017.2219	CANGOV	CANADA	CAN					GOV			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	3.18840579710145	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170321	http://www.canadianmanufacturing.com/exporting-and-importing/feds-head-to-seafood-expo-in-boston-to-boost-exports-188539/
638823585	20170321	201703	2017	2017.2219	CHN	CHINA	CHN								USA	NEW YORK	USA								1	013	013	01	1	0.4	2	1	2	-0.88235294117647	4	Tianjin, Tianjin, China	CH	CH28	39.1422	117.177	-1928564	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170321	https://www.cnet.com/news/facial-recognition-toilet-paper-beijing-temple-of-heaven-park/
638823593	20170321	201703	2017	2017.2219	CHNBUS	TIANJIN	CHN					BUS			USA	NEW YORK	USA								1	010	010	01	1	0.0	2	1	2	-0.88235294117647	4	Tianjin, Tianjin, China	CH	CH28	39.1422	117.177	-1928564	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170321	https://www.cnet.com/news/facial-recognition-toilet-paper-beijing-temple-of-heaven-park/
638823595	20170321	201703	2017	2017.2219	CHNBUS	CHINA	CHN					BUS			USA	UNITED STATES	USA								1	013	013	01	1	0.4	6	1	6	-0.88235294117647	4	Tianjin, Tianjin, China	CH	CH28	39.1422	117.177	-1928564	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170321	https://www.cnet.com/news/facial-recognition-toilet-paper-beijing-temple-of-heaven-park/
638823751	20170321	201703	2017	2017.2219	COP	POLICE						COP			GBR	UNITED KINGDOM	GBR								1	112	112	11	3	-2.0	2	1	2	-12.3287671232877	4	Brighton, Brighton and Hove, United Kingdom	UK	UKB6	50.8333	-0.15	-2590884	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	20170321	http://ktla.com/2017/03/20/teen-murdered-after-being-fined-for-wasting-police-time/
638823983	20170321	201703	2017	2017.2219	DEU	BRUNSWICK	DEU								GBR	BRITISH	GBR								1	043	043	04	1	2.8	4	1	4	-12.2448979591837	3	Brunswick County, North Carolina, United States	US	USNC	34.0668	-78.2664	1026340	1	United Kingdom	UK	UK	54	-2	UK	3	Brunswick County, North Carolina, United States	US	USNC	34.0668	-78.2664	1026340	20170321	http://portcitydaily.com/2017/03/20/british-citizen-pleads-guilty-to-trafficking-meth-in-brunswick-county/
638823984	20170321	201703	2017	2017.2219	DEU	BRUNSWICK	DEU								GBRCVL	BRITISH	GBR					CVL			1	043	043	04	1	2.8	2	1	2	-12.2448979591837	3	Brunswick County, North Carolina, United States	US	USNC	34.0668	-78.2664	1026340	1	United Kingdom	UK	UK	54	-2	UK	3	Brunswick County, North Carolina, United States	US	USNC	34.0668	-78.2664	1026340	20170321	http://portcitydaily.com/2017/03/20/british-citizen-pleads-guilty-to-trafficking-meth-in-brunswick-county/
638824143	20170321	201703	2017	2017.2219	EDU	ACADEMICS						EDU			USA	UNITED STATES	USA								1	020	020	02	1	3.0	86	38	86	2.47420582549702	1	Canada	CA	CA	60	-95	CA	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	1	Canada	CA	CA	60	-95	CA	20170321	http://www.theintelligencer.com/news/science/article/Who-s-happy-who-s-not-Norway-tops-list-US-falls-11014942.php
638824299	20170321	201703	2017	2017.2219	GBR	UNITED KINGDOM	GBR																		1	190	190	19	4	-10.0	2	1	2	-0.49928673323823	1	United Kingdom	UK	UK	54	-2	UK	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170321	http://heavy.com/news/2017/03/shepard-smith-fox-news-donald-trump-bio-boyfriend-net-worth-political-party-twitter-reporting-views-age/
638824312	20170321	201703	2017	2017.2219	GBR	BRITISH	GBR								DEU	BRUNSWICK	DEU								1	042	042	04	1	1.9	4	1	4	-12.2448979591837	1	United Kingdom	UK	UK	54	-2	UK	3	Brunswick County, North Carolina, United States	US	USNC	34.0668	-78.2664	1026340	3	Brunswick County, North Carolina, United States	US	USNC	34.0668	-78.2664	1026340	20170321	http://portcitydaily.com/2017/03/20/british-citizen-pleads-guilty-to-trafficking-meth-in-brunswick-county/
638824343	20170321	201703	2017	2017.2219	GBR	BRITISH	GBR								SPY	INTELLIGENCE						SPY			0	020	020	02	1	3.0	12	4	12	-2.01484680186505	1	United Kingdom	UK	UK	54	-2	UK	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170321	http://www.wrcbtv.com/story/34951606/the-latest-manafort-says-he-had-no-role-in-dnc-hack
638824344	20170321	201703	2017	2017.2219	GBR	UNITED KINGDOM	GBR								USA	AMERICAN	USA								0	013	013	01	1	0.4	2	1	2	-0.49928673323823	1	United Kingdom	UK	UK	54	-2	UK	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170321	http://heavy.com/news/2017/03/shepard-smith-fox-news-donald-trump-bio-boyfriend-net-worth-political-party-twitter-reporting-views-age/
638824345	20170321	201703	2017	2017.2219	GBR	UNITED KINGDOM	GBR								USA	AMERICAN	USA								0	013	013	01	1	0.4	2	1	2	-0.49928673323823	1	United Kingdom	UK	UK	54	-2	UK	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	20170321	http://heavy.com/news/2017/03/shepard-smith-fox-news-donald-trump-bio-boyfriend-net-worth-political-party-twitter-reporting-views-age/
638824350	20170321	201703	2017	2017.2219	GBR	UNITED KINGDOM	GBR								USAEDU	MISSISSIPPI	USA					EDU			0	042	042	04	1	1.9	2	1	2	-0.49928673323823	1	United Kingdom	UK	UK	54	-2	UK	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	20170321	http://heavy.com/news/2017/03/shepard-smith-fox-news-donald-trump-bio-boyfriend-net-worth-political-party-twitter-reporting-views-age/
638824357	20170321	201703	2017	2017.2219	GBRCVL	BRITISH	GBR					CVL			DEU	BRUNSWICK	DEU								1	042	042	04	1	1.9	2	1	2	-12.2448979591837	1	United Kingdom	UK	UK	54	-2	UK	3	Brunswick County, North Carolina, United States	US	USNC	34.0668	-78.2664	1026340	3	Brunswick County, North Carolina, United States	US	USNC	34.0668	-78.2664	1026340	20170321	http://portcitydaily.com/2017/03/20/british-citizen-pleads-guilty-to-trafficking-meth-in-brunswick-county/
638824360	20170321	201703	2017	2017.2219	GBRCVL	UNITED KINGDOM	GBR					CVL			USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	-12.2448979591837	1	United Kingdom	UK	UK	54	-2	UK	3	Brunswick County, North Carolina, United States	US	USNC	34.0668	-78.2664	1026340	3	Brunswick County, North Carolina, United States	US	USNC	34.0668	-78.2664	1026340	20170321	http://portcitydaily.com/2017/03/20/british-citizen-pleads-guilty-to-trafficking-meth-in-brunswick-county/
638824790	20170321	201703	2017	2017.2219	GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-4.34782608695653	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170321	http://www.morningnewsusa.com/white-house-issues-apology-wiretapping-report-23141497.html
638824791	20170321	201703	2017	2017.2219	GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-4.34782608695653	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170321	http://www.morningnewsusa.com/white-house-issues-apology-wiretapping-report-23141497.html
638825036	20170321	201703	2017	2017.2219	JOR	JORDANIAN	JOR								CAN	MONTREAL	CAN								1	172	172	17	4	-5.0	390	159	388	-3.82634143486303	1	Jordan	JO	JO	31	36	JO	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170321	http://www.theage.com.au/world/us-to-ban-some-airline-passengers-from-carrying-electronics-after-terror-threat-20170320-gv2jym.html
638825112	20170321	201703	2017	2017.2219	JUD	PROSECUTOR						JUD													0	043	043	04	1	2.8	16	16	16	-4.55610518990668	1	Mexico	MX	MX	23	-102	MX	0							3	Burlington, Vermont, United States	US	USVT	44.4759	-73.2121	1456663	20170321	http://www.mcclatchydc.com/news/politics-government/national-politics/article139682968.html
638825439	20170321	201703	2017	2017.2219	LEG	LAWMAKER						LEG			CAN	CANADA	CAN								1	190	190	19	4	-10.0	25	5	25	-0.180993003604652	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170321	http://www.aldergrovestar.com/national/416643283.html
638825633	20170321	201703	2017	2017.2219	MEX	MEXICO CITY	MEX								USA	CONNECTICUT	USA								0	043	043	04	1	2.8	5	1	5	0	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170321	http://www.rep-am.com/lifestyle/2017/03/20/dont-be-stressed/
638825790	20170321	201703	2017	2017.2219	NMR	NORTH AMERICA	NMR								CAN	CANADIAN	CAN								1	043	043	04	1	2.8	5	1	5	3.18840579710145	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170321	http://www.canadianmanufacturing.com/exporting-and-importing/feds-head-to-seafood-expo-in-boston-to-boost-exports-188539/
638825793	20170321	201703	2017	2017.2219	NMR	NORTH AMERICA	NMR								CANGOV	CANADA	CAN					GOV			1	043	043	04	1	2.8	1	1	1	3.18840579710145	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170321	http://www.canadianmanufacturing.com/exporting-and-importing/feds-head-to-seafood-expo-in-boston-to-boost-exports-188539/
638826036	20170321	201703	2017	2017.2219	RUS	RUSSIA	RUS								DEUGOV	GERMANY	DEU					GOV			0	120	120	12	3	-4.0	2	2	2	-0.535132935431365	1	Russia	RS	RS	60	100	RS	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170321	http://www.sfexaminer.com/fbi-director-confirms-investigation-possible-collusion-trump-campaign-russia/
638826043	20170321	201703	2017	2017.2219	RUS	RUSSIA	RUS								GBR	BRITISH	GBR								0	020	020	02	1	3.0	1	1	1	-2.02117420596728	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170321	http://alaska-native-news.com/fbi-director-debunks-trump-wiretap-claim-confirms-russia-probe-27318
638826112	20170321	201703	2017	2017.2219	RUS	RUSSIA	RUS								USA	UNITED STATES	USA								0	120	120	12	3	-4.0	1	1	1	-0.65789473684211	1	Russia	RS	RS	60	100	RS	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170321	http://www.sfexaminer.com/fbi-director-confirms-investigation-possible-collusion-trump-campaign-russia/
638826206	20170321	201703	2017	2017.2219	SPY	INTELLIGENCE						SPY			GBR	UNITED KINGDOM	GBR								0	020	020	02	1	3.0	42	11	42	-2.07044399981393	2	California, United States	US	USCA	36.17	-119.746	CA	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170321	http://www.wrcbtv.com/story/34951606/the-latest-manafort-says-he-had-no-role-in-dnc-hack
638826413	20170321	201703	2017	2017.2219	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	12	6	12	-1.76121005266565	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							1	United Kingdom	UK	UK	54	-2	UK	20170321	http://www.wrcbtv.com/story/34951606/the-latest-manafort-says-he-had-no-role-in-dnc-hack
638826458	20170321	201703	2017	2017.2219	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	24	1	24	1.30772288828908	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	0							1	United Kingdom	UK	UK	54	-2	UK	20170321	http://www.963wdvd.com/news/bon-jovi-chili-peppers-the-roots-honor-chuck-berry-in-concerts-saturday/
638826516	20170321	201703	2017	2017.2219	USA	CONNECTICUT	USA																		0	043	043	04	1	2.8	3	1	3	0	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	0							4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170321	http://www.rep-am.com/lifestyle/2017/03/20/dont-be-stressed/
638826773	20170321	201703	2017	2017.2219	USA	UNITED STATES	USA																		1	193	193	19	4	-10.0	4	1	4	2.85234899328859	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170321	http://if.com.au/2017/03/20/article/Dance-Academy-scribe-Sam-Strauss-preps-story-of-royal-mistress-Sheila/VWJIHFNXNT.html
638826789	20170321	201703	2017	2017.2219	USA	UNITED STATES	USA								BUS	BANK						BUS			0	020	020	02	1	3.0	2	1	2	2.75862068965517	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	1	China	CH	CH	35	105	CH	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	20170321	http://www.pbs.org/newshour/rundown/david-rockefeller-billionaire-philanthropist-businessman-dies-101/
638826807	20170321	201703	2017	2017.2219	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	042	042	04	1	1.9	10	3	10	-10.7023904940015	3	Lewistown, Montana, United States	US	USMT	47.0625	-109.428	798996	1	Canada	CA	CA	60	-95	CA	2	Montana, United States	US	USMT	46.9048	-110.326	MT	20170321	http://www.therepublic.com/2017/03/20/mt-montana-fatal-crash/
638826808	20170321	201703	2017	2017.2219	USA	MONTANA	USA								CAN	CANADA	CAN								1	042	042	04	1	1.9	6	3	6	-10.6293165298071	2	Montana, United States	US	USMT	46.9048	-110.326	MT	1	Canada	CA	CA	60	-95	CA	2	Montana, United States	US	USMT	46.9048	-110.326	MT	20170321	http://www.therepublic.com/2017/03/20/mt-montana-fatal-crash/
638826809	20170321	201703	2017	2017.2219	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	042	042	04	1	1.9	1	1	1	-11.4285714285714	2	Wyoming, United States	US	USWY	42.7475	-107.209	WY	1	Canada	CA	CA	60	-95	CA	2	Montana, United States	US	USMT	46.9048	-110.326	MT	20170321	http://www.therepublic.com/2017/03/20/mt-montana-fatal-crash/
638826811	20170321	201703	2017	2017.2219	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	043	043	04	1	2.8	2	1	2	3.18840579710145	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170321	http://www.canadianmanufacturing.com/exporting-and-importing/feds-head-to-seafood-expo-in-boston-to-boost-exports-188539/
638826813	20170321	201703	2017	2017.2219	USA	AMERICAN	USA								CAN	CANADA	CAN								1	190	190	19	4	-10.0	10	5	10	-0.180993003604652	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170321	http://www.aldergrovestar.com/national/416643283.html
638826814	20170321	201703	2017	2017.2219	USA	UNITED STATES	USA								CANGOV	CANADA	CAN					GOV			1	043	043	04	1	2.8	2	1	2	3.18840579710145	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170321	http://www.canadianmanufacturing.com/exporting-and-importing/feds-head-to-seafood-expo-in-boston-to-boost-exports-188539/
638826925	20170321	201703	2017	2017.2219	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	010	010	01	1	0.0	2	1	2	-4.34782608695653	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170321	http://www.morningnewsusa.com/white-house-issues-apology-wiretapping-report-23141497.html
638826926	20170321	201703	2017	2017.2219	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	010	010	01	1	0.0	118	41	118	-2.13595683266107	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170321	http://www.morningnewsusa.com/white-house-issues-apology-wiretapping-report-23141497.html
638826928	20170321	201703	2017	2017.2219	USA	THE US	USA								GBR	LONDON	GBR								0	013	013	01	1	0.4	1	1	1	-2.99921073401737	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170321	http://interaksyon.com/article/137874/fbi-head-denies-trump-wiretap-claim-confirms-russia-election-probe
638826930	20170321	201703	2017	2017.2219	USA	CALIFORNIA	USA								GBR	BRITISH	GBR								0	020	020	02	1	3.0	33	11	33	-2.07044399981393	2	California, United States	US	USCA	36.17	-119.746	CA	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170321	http://www.wrcbtv.com/story/34951606/the-latest-manafort-says-he-had-no-role-in-dnc-hack
638826936	20170321	201703	2017	2017.2219	USA	UNITED STATES	USA								GBR	BRITISH	GBR								1	120	120	12	3	-4.0	2	2	2	-2.68469624438633	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170321	http://www.morningnewsusa.com/white-house-issues-apology-wiretapping-report-23141497.html
