613913681	20170104	201701	2017	2017.0110	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	0.718778657504878	4	Saint-Boniface, Manitoba, Canada	CA	CA03	49.9	-97.1	-572704	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	4	Saint-Boniface, Manitoba, Canada	CA	CA03	49.9	-97.1	-572704	20170104	http://www.winnipegfreepress.com/breakingnews/dollar-trumps-election-in-drawing-us-students-to-u-of-m-409587565.html
613913682	20170104	201701	2017	2017.0110	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	0.718778657504878	4	Saint-Boniface, Manitoba, Canada	CA	CA03	49.9	-97.1	-572704	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	20170104	http://www.winnipegfreepress.com/breakingnews/dollar-trumps-election-in-drawing-us-students-to-u-of-m-409587565.html
613913696	20170104	201701	2017	2017.0110	CANGOV	CANADIAN	CAN					GOV			LEG	CONGRESS						LEG			0	017	017	01	1	0.0	24	7	24	-0.667689822565121	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170104	http://uk.reuters.com/article/us-usa-trump-canada-idUKKBN14N1XM
613913697	20170104	201701	2017	2017.0110	CANGOV	CANADIAN	CAN					GOV			LEG	CONGRESS						LEG			0	046	046	04	1	7.0	24	7	24	-0.667689822565121	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170104	http://uk.reuters.com/article/us-usa-trump-canada-idUKKBN14N1XM
613913698	20170104	201701	2017	2017.0110	CANGOV	CANADIAN	CAN					GOV			LEG	CONGRESS						LEG			0	051	051	05	1	3.4	24	7	24	-0.667689822565121	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170104	http://uk.reuters.com/article/us-usa-trump-canada-idUKKBN14N1XM
613913720	20170104	201701	2017	2017.0110	CHN	CHINESE	CHN																		0	050	050	05	1	3.5	1	1	1	0.89430894308943	4	Wuhan, Hubei, China	CH	CH12	30.5833	114.267	-1930776	0							3	Laguna Niguel, California, United States	US	USCA	33.5225	-117.708	1660875	20170104	http://www.wsj.com/articles/more-chinese-are-sending-younger-children-to-schools-in-u-s-1483485315
613913738	20170104	201701	2017	2017.0110	CHN	CHINA	CHN								BUS	INVESTOR						BUS			1	080	080	08	2	5.0	8	1	8	2.56410256410256	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170104	http://www.ssuchronicle.com/2017/01/03/delegation-to-china-finds-foreign-investors-focused-on-u-s-properties/
613913885	20170104	201701	2017	2017.0110	COP	BORDER PATROL AGENT						COP			CHN	CHINESE	CHN								0	152	152	15	4	-7.2	2	1	2	-1.52801358234296	3	Los Angeles International Airport, California, United States	US	USCA	33.9425	-118.409	1653694	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170104	http://www.sfexaminer.com/birth-tourism-china-persists-even-us-officials-crack/
613913886	20170104	201701	2017	2017.0110	COP	BORDER PATROL AGENT						COP			CHN	CHINA	CHN								0	152	152	15	4	-7.2	2	1	2	-1.52801358234296	3	Los Angeles International Airport, California, United States	US	USCA	33.9425	-118.409	1653694	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Los Angeles International Airport, California, United States	US	USCA	33.9425	-118.409	1653694	20170104	http://www.sfexaminer.com/birth-tourism-china-persists-even-us-officials-crack/
613914184	20170104	201701	2017	2017.0110	EDU	STUDENT						EDU													0	173	173	17	4	-5.0	7	1	7	0.89430894308943	4	Wuhan, Hubei, China	CH	CH12	30.5833	114.267	-1930776	0							3	Mission Viejo, California, United States	US	USCA	33.6	-117.672	1661045	20170104	http://www.wsj.com/articles/more-chinese-are-sending-younger-children-to-schools-in-u-s-1483485315
613914529	20170104	201701	2017	2017.0110	GOV	PRESIDENT						GOV			CAN	CANADIAN	CAN								0	013	013	01	1	0.4	2	1	2	-1.75718849840255	4	Prince George, British Columbia, Canada	CA	CA02	53.9167	-122.767	-571732	4	Prince George, British Columbia, Canada	CA	CA02	53.9167	-122.767	-571732	1	United States	US	US	38	-97	US	20170104	http://www.princegeorgecitizen.com/news/national-news/canada-faces-stormy-days-with-new-u-s-trade-representative-former-diplomat-says-1.6145615
613914530	20170104	201701	2017	2017.0110	GOV	PRESIDENT						GOV			CAN	CANADIAN	CAN								0	013	013	01	1	0.4	6	1	6	-1.75718849840255	4	Prince George, British Columbia, Canada	CA	CA02	53.9167	-122.767	-571732	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170104	http://www.princegeorgecitizen.com/news/national-news/canada-faces-stormy-days-with-new-u-s-trade-representative-former-diplomat-says-1.6145615
613914971	20170104	201701	2017	2017.0110	JEW	JEWISH				JEW					GBR	UNITED KINGDOM	GBR								0	010	010	01	1	0.0	2	1	2	-1.06575507741806	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170104	https://sentinelblog.com/2017/01/03/obamas-twilight-moves-against-israel-may-foreshadow-move-to-un-secy-gen/
613914972	20170104	201701	2017	2017.0110	JEW	JEWISH				JEW					GBR	BRITISH	GBR								0	010	010	01	1	0.0	6	1	6	-1.06575507741806	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170104	https://sentinelblog.com/2017/01/03/obamas-twilight-moves-against-israel-may-foreshadow-move-to-un-secy-gen/
613915252	20170104	201701	2017	2017.0110	LEG	CONGRESS						LEG			CANGOV	CANADIAN	CAN					GOV			0	046	046	04	1	7.0	24	7	24	-0.667689822565121	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170104	http://uk.reuters.com/article/us-usa-trump-canada-idUKKBN14N1XM
613915519	20170104	201701	2017	2017.0110	MIL	LIEUTENANT						MIL													1	138	138	13	3	-7.0	1	1	1	1.48619957537155	1	China	CH	CH	35	105	CH	0							2	Colorado, United States	US	USCO	39.0646	-105.327	CO	20170104	http://pamplinmedia.com/obit/50-lor-obituaries/338602-218821--james-charles-meece-jr-
613915752	20170104	201701	2017	2017.0110	PRK	NORTH KOREA	PRK								GOV	REGIME						GOV			1	163	163	16	4	-8.0	1	1	1	-7.73930753564154	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170104	https://www.thenews.com.pk/latest/176658-North-Korea-nuclear-threat-Trumps-first-challenge
613915796	20170104	201701	2017	2017.0110	REL	SAINT									USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	0.718778657504878	4	Saint-Boniface, Manitoba, Canada	CA	CA03	49.9	-97.1	-572704	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	4	Saint-Boniface, Manitoba, Canada	CA	CA03	49.9	-97.1	-572704	20170104	http://www.winnipegfreepress.com/breakingnews/dollar-trumps-election-in-drawing-us-students-to-u-of-m-409587565.html
613915798	20170104	201701	2017	2017.0110	REL	SAINT									USAEDU	PROVIDENCE	USA					EDU			1	043	043	04	1	2.8	2	1	2	0.718778657504878	4	Saint-Boniface, Manitoba, Canada	CA	CA03	49.9	-97.1	-572704	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	4	Saint-Boniface, Manitoba, Canada	CA	CA03	49.9	-97.1	-572704	20170104	http://www.winnipegfreepress.com/breakingnews/dollar-trumps-election-in-drawing-us-students-to-u-of-m-409587565.html
613916259	20170104	201701	2017	2017.0110	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	2	1	2	0.718778657504878	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	0							4	Saint-Boniface, Manitoba, Canada	CA	CA03	49.9	-97.1	-572704	20170104	http://www.winnipegfreepress.com/breakingnews/dollar-trumps-election-in-drawing-us-students-to-u-of-m-409587565.html
613916529	20170104	201701	2017	2017.0110	USA	UNITED STATES	USA																		0	190	190	19	4	-10.0	6	2	6	-4.4547638579632	2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	0							4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	20170104	http://www.250news.com/canadian-press/?loc=1&id=b1e35e07-ff15-4b95-9071-3a8cca1ed41e
613916579	20170104	201701	2017	2017.0110	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	042	042	04	1	1.9	4	1	4	0.718778657504878	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	4	Saint-Boniface, Manitoba, Canada	CA	CA03	49.9	-97.1	-572704	4	Saint-Boniface, Manitoba, Canada	CA	CA03	49.9	-97.1	-572704	20170104	http://www.winnipegfreepress.com/breakingnews/dollar-trumps-election-in-drawing-us-students-to-u-of-m-409587565.html
613916580	20170104	201701	2017	2017.0110	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	042	042	04	1	1.9	2	1	2	0.718778657504878	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	4	Saint-Boniface, Manitoba, Canada	CA	CA03	49.9	-97.1	-572704	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	20170104	http://www.winnipegfreepress.com/breakingnews/dollar-trumps-election-in-drawing-us-students-to-u-of-m-409587565.html
613916634	20170104	201701	2017	2017.0110	USA	UNITED STATES	USA								CVL	IMMIGRANT						CVL			1	110	110	11	3	-2.0	2	1	2	-4.46247464503043	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170104	http://seriouslypolitics.com/2017/01/03/15/43/40/impasse-declared-in-trump-restaurant-suit-moving-it-closer-to-trial/
613916799	20170104	201701	2017	2017.0110	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	014	014	01	1	0.0	3	2	3	-0.09179758141875	3	Flat Rock, Michigan, United States	US	USMI	42.0964	-83.2919	626146	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170104	https://www.newsghana.com.gh/us1-6-billion-ford-motors-mexico-plant-project-abandoned/
613916800	20170104	201701	2017	2017.0110	USA	DETROIT	USA								MEX	MEXICO	MEX								1	031	031	03	1	5.2	2	1	2	0.70175438596491	3	Detroit, Michigan, United States	US	USMI	42.3314	-83.0458	1617959	1	Mexico	MX	MX	23	-102	MX	3	Flat Rock, Michigan, United States	US	USMI	42.0964	-83.2919	626146	20170104	http://www.abc12.com/content/news/Ford-cancels-plan-to-build-new-Mexican-plant-adds-US-jobs-409555645.html
613916803	20170104	201701	2017	2017.0110	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	061	061	06	2	6.4	32	15	32	-1.65073348359235	3	Lordstown, Ohio, United States	US	USOH	41.1656	-80.8576	1061443	4	Ramos Arizpe, Coahuila de Zaragoza, Mexico	MX	MX07	25.55	-100.967	-1690856	4	Ramos Arizpe, Coahuila de Zaragoza, Mexico	MX	MX07	25.55	-100.967	-1690856	20170104	http://www.thepeterboroughexaminer.com/2017/01/03/trump-threatens-to-slap-a-tax-on-general-motors
613916804	20170104	201701	2017	2017.0110	USA	DETROIT	USA								MEX	MEXICO	MEX								1	061	061	06	2	6.4	41	14	41	-1.65392903832432	3	Detroit, Michigan, United States	US	USMI	42.3314	-83.0458	1617959	4	Ramos Arizpe, Coahuila de Zaragoza, Mexico	MX	MX07	25.55	-100.967	-1690856	4	Ramos Arizpe, Coahuila de Zaragoza, Mexico	MX	MX07	25.55	-100.967	-1690856	20170104	http://www.thepeterboroughexaminer.com/2017/01/03/trump-threatens-to-slap-a-tax-on-general-motors
613916806	20170104	201701	2017	2017.0110	USA	OHIO	USA								MEX	MEXICO	MEX								1	061	061	06	2	6.4	13	13	13	-1.65110563016989	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	4	Ramos Arizpe, Coahuila de Zaragoza, Mexico	MX	MX07	25.55	-100.967	-1690856	4	Ramos Arizpe, Coahuila de Zaragoza, Mexico	MX	MX07	25.55	-100.967	-1690856	20170104	http://www.thepeterboroughexaminer.com/2017/01/03/trump-threatens-to-slap-a-tax-on-general-motors
613916809	20170104	201701	2017	2017.0110	USA	UNITED STATES	USA								MEXCVL	MEXICO	MEX					CVL			1	0874	087	08	2	10.0	1	1	1	-6.55021834061135	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170104	http://www.wsba910.com/news/urgent-trump-hotel-lawsuit-at-impasse-headed-to-trial/
613916844	20170104	201701	2017	2017.0110	USA	UNITED STATES	USA								REL	SAINT									1	042	042	04	1	1.9	2	1	2	0.718778657504878	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	4	Saint-Boniface, Manitoba, Canada	CA	CA03	49.9	-97.1	-572704	4	Saint-Boniface, Manitoba, Canada	CA	CA03	49.9	-97.1	-572704	20170104	http://www.winnipegfreepress.com/breakingnews/dollar-trumps-election-in-drawing-us-students-to-u-of-m-409587565.html
613916977	20170104	201701	2017	2017.0110	USAEDU	PROVIDENCE	USA					EDU													1	042	042	04	1	1.9	2	1	2	0.718778657504878	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	0							4	Saint-Boniface, Manitoba, Canada	CA	CA03	49.9	-97.1	-572704	20170104	http://www.winnipegfreepress.com/breakingnews/dollar-trumps-election-in-drawing-us-students-to-u-of-m-409587565.html
613916986	20170104	201701	2017	2017.0110	USAEDU	PROVIDENCE	USA					EDU			REL	SAINT									1	042	042	04	1	1.9	2	1	2	0.718778657504878	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	4	Saint-Boniface, Manitoba, Canada	CA	CA03	49.9	-97.1	-572704	4	Saint-Boniface, Manitoba, Canada	CA	CA03	49.9	-97.1	-572704	20170104	http://www.winnipegfreepress.com/breakingnews/dollar-trumps-election-in-drawing-us-students-to-u-of-m-409587565.html
613919548	20170104	201701	2017	2017.0110											USA	UNITED STATES	USA								1	042	042	04	1	1.9	13	3	13	-0.79211067031556	0							3	Lordstown, Ohio, United States	US	USOH	41.1656	-80.8576	1061443	1	Mexico	MX	MX	23	-102	MX	20170104	http://www.kxro.com/syndicated-article/?id=290049
613919825	20170104	201701	2017	2017.0110	BUS	AUTOMAKER						BUS			CHN	CHINA	CHN								0	012	012	01	1	-0.4	9	2	9	-1.94606925057356	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	20170104	http://www.japantimes.co.jp/news/2017/01/04/business/corporate-business/trump-tweets-praise-ford-dumps-plan-mexico-plant-looks-hire-michigan/
613919826	20170104	201701	2017	2017.0110	BUS	AUTOMAKER						BUS			CHN	CHINA	CHN								0	012	012	01	1	-0.4	4	2	4	-1.94606925057356	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170104	http://www.japantimes.co.jp/news/2017/01/04/business/corporate-business/trump-tweets-praise-ford-dumps-plan-mexico-plant-looks-hire-michigan/
613919827	20170104	201701	2017	2017.0110	BUS	AUTOMAKER						BUS			CHN	CHINA	CHN								0	012	012	01	1	-0.4	4	2	4	-1.94606925057356	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170104	http://www.japantimes.co.jp/news/2017/01/04/business/corporate-business/trump-tweets-praise-ford-dumps-plan-mexico-plant-looks-hire-michigan/
613919876	20170104	201701	2017	2017.0110	CAN	CALGARY	CAN																		1	020	020	02	1	3.0	7	1	7	2.81899109792284	2	Texas, United States	US	USTX	31.106	-97.6475	TX	0							4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	20170104	http://www.windsorstar.com/entertainment/music/canadians+composed+cliburn+classical+competition/12638553/story.html
613919899	20170104	201701	2017	2017.0110	CAN	CANADA	CAN								RUS	MOSCOW	RUS								1	193	193	19	4	-10.0	1	1	1	2.81899109792284	2	Texas, United States	US	USTX	31.106	-97.6475	TX	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	20170104	http://www.windsorstar.com/entertainment/music/canadians+composed+cliburn+classical+competition/12638553/story.html
613919904	20170104	201701	2017	2017.0110	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-0.523560209424086	4	Essex County, Ontario, Canada	CA	CA08	42.1667	-82.75	-564337	2	Washington, United States	US	USWA	47.3917	-121.571	WA	4	Essex County, Ontario, Canada	CA	CA08	42.1667	-82.75	-564337	20170104	http://windsor.ctvnews.ca/windsor-essex-women-heading-to-washington-to-promote-women-s-right-1.3226124
613919905	20170104	201701	2017	2017.0110	CAN	CANADA	CAN								USA	WASHINGTON	USA								1	042	042	04	1	1.9	4	1	4	-0.523560209424086	4	Essex County, Ontario, Canada	CA	CA08	42.1667	-82.75	-564337	2	Washington, United States	US	USWA	47.3917	-121.571	WA	2	Washington, United States	US	USWA	47.3917	-121.571	WA	20170104	http://windsor.ctvnews.ca/windsor-essex-women-heading-to-washington-to-promote-women-s-right-1.3226124
613919907	20170104	201701	2017	2017.0110	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	2.81899109792284	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	3	Fort Worth, Texas, United States	US	USTX	32.7254	-97.3208	1380947	3	Fort Worth, Texas, United States	US	USTX	32.7254	-97.3208	1380947	20170104	http://www.windsorstar.com/entertainment/music/canadians+composed+cliburn+classical+competition/12638553/story.html
613919908	20170104	201701	2017	2017.0110	CAN	TORONTO	CAN								USA	KANSAS CITY	USA								1	043	043	04	1	2.8	7	1	7	1.53061224489796	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170104	http://www.scout.com/mlb/rumors/story/1742912-royals-acquire-peter-o-brien-from-d-backs
613919909	20170104	201701	2017	2017.0110	CAN	CANADIAN	CAN								USA	WASHINGTON	USA								1	046	046	04	1	7.0	10	1	10	-0.523560209424086	4	Essex County, Ontario, Canada	CA	CA08	42.1667	-82.75	-564337	2	Washington, United States	US	USWA	47.3917	-121.571	WA	4	Essex County, Ontario, Canada	CA	CA08	42.1667	-82.75	-564337	20170104	http://windsor.ctvnews.ca/windsor-essex-women-heading-to-washington-to-promote-women-s-right-1.3226124
613919949	20170104	201701	2017	2017.0110	CHN	CHINA	CHN								USA	THE US	USA								1	010	010	01	1	0.0	3	1	3	-4.80916170599815	2	California, United States	US	USCA	36.17	-119.746	CA	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170104	http://www.chinadaily.com.cn/opinion/2017-01/04/content_27853255.htm
613919951	20170104	201701	2017	2017.0110	CHN	CHINESE	CHN								USA	UNITED STATES	USA								1	020	020	02	1	3.0	430	91	430	2.17150768741684	1	China	CH	CH	35	105	CH	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170104	http://www.centredaily.com/entertainment/celebrities/article124223679.html
613920248	20170104	201701	2017	2017.0110	EDU	SCHOOL						EDU			GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	1.68302945301542	2	California, United States	US	USCA	36.17	-119.746	CA	1	United Kingdom	UK	UK	54	-2	UK	2	California, United States	US	USCA	36.17	-119.746	CA	20170104	http://www.meatpoultry.com/Writers/Other-Contributors/British-invasion.aspx
613920307	20170104	201701	2017	2017.0110	ELI	ACTOR						ELI													1	042	042	04	1	1.9	2	1	2	3.72881355932203	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	0							1	United States	US	US	38	-97	US	20170104	http://www.newsmax.com/TheWire/billie-lourd-carrie-fisher-debbie-reynolds/2017/01/03/id/766495/
613920396	20170104	201701	2017	2017.0110	GBR	UNITED KINGDOM	GBR								EDU	SCHOOL						EDU			1	010	010	01	1	0.0	2	1	2	3.56200527704486	3	Montezuma-Cortez High School, Colorado, United States	US	USCO	37.3419	-108.589	1794953	1	United Kingdom	UK	UK	54	-2	UK	3	Montezuma-Cortez High School, Colorado, United States	US	USCO	37.3419	-108.589	1794953	20170104	http://www.cortezjournal.com/article/20170103/NEWS01/170109975/M-CHS-gets-high-ranking-for-energy-efficiency
613920411	20170104	201701	2017	2017.0110	GBR	UNITED KINGDOM	GBR								USA	CALIFORNIA	USA								1	042	042	04	1	1.9	2	1	2	1.68302945301542	1	United Kingdom	UK	UK	54	-2	UK	2	California, United States	US	USCA	36.17	-119.746	CA	1	United Kingdom	UK	UK	54	-2	UK	20170104	http://www.meatpoultry.com/Writers/Other-Contributors/British-invasion.aspx
613920414	20170104	201701	2017	2017.0110	GBR	UNITED KINGDOM	GBR								USA	AMERICAN	USA								1	051	051	05	1	3.4	2	1	2	3.72881355932203	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170104	http://www.newsmax.com/TheWire/billie-lourd-carrie-fisher-debbie-reynolds/2017/01/03/id/766495/
613920418	20170104	201701	2017	2017.0110	GHA	GHANA	GHA																		1	071	071	07	2	7.4	2	1	2	2.70618556701031	4	Todos Santos, Baja California, Mexico	MX	MX02	29.5	-114.75	-3783596	0							2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170104	http://www.byronnews.com.au/news/single-fins-bring-retro-vibe-to-burleigh-fest/3128129/
