633001976	20170303	201703	2017	2017.1726	CVL	IMMIGRANT						CVL			USA	UNITED STATES	USA								1	192	192	19	4	-9.5	2	1	2	-3.44036697247707	1	Mexico	MX	MX	23	-102	MX	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	1	Mexico	MX	MX	23	-102	MX	20170303	https://conservativedailypost.com/mexican-ambassador-will-take-mexican-refugees-not-others/
633002296	20170303	201703	2017	2017.1726	FRA	PARIS	FRA								CAN	CANADA	CAN								0	050	050	05	1	3.5	35	35	35	-0.677426633572694	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Paris, France (general), France	FR	FR00	48.8667	2.33333	-1456928	20170303	http://www.kelownacapnews.com/national/415263884.html
633002376	20170303	201703	2017	2017.1726	GBR	BRITAIN	GBR								EUR	EUROPEAN	EUR								0	040	040	04	1	1.0	1	1	1	-0.5050505050505	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	20170303	https://www.dailysabah.com/europe/2017/03/03/eu-doing-deep-soul-searching-as-uk-prepares-to-leave
633002402	20170303	201703	2017	2017.1726	GBR	UNITED KINGDOM	GBR								MED	TELEVISION						MED			1	013	013	01	1	0.4	1	1	1	-2.25140712945591	3	Denver, Colorado, United States	US	USCO	39.7392	-104.985	201738	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	55.8333	-4.25	-2597039	20170303	http://www.denverpost.com/2017/03/02/big-bang-theory-aspbergers/
633002408	20170303	201703	2017	2017.1726	GBR	BRITISH	GBR								USA	MARYLAND	USA								0	042	042	04	1	1.9	5	1	5	-2.32722143864598	1	United Kingdom	UK	UK	54	-2	UK	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	20170303	https://www.desmogblog.com/2017/03/02/deniers-rally-conservatives-dismiss-climate-science-fake-news-breitbart-cpac
633002409	20170303	201703	2017	2017.1726	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-2.32722143864598	1	United Kingdom	UK	UK	54	-2	UK	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	1	United Kingdom	UK	UK	54	-2	UK	20170303	https://www.desmogblog.com/2017/03/02/deniers-rally-conservatives-dismiss-climate-science-fake-news-breitbart-cpac
633002412	20170303	201703	2017	2017.1726	GBR	BRITISH	GBR								USA	MARYLAND	USA								0	120	120	12	3	-4.0	1	1	1	-2.32722143864598	1	United Kingdom	UK	UK	54	-2	UK	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	20170303	https://www.desmogblog.com/2017/03/02/deniers-rally-conservatives-dismiss-climate-science-fake-news-breitbart-cpac
633002413	20170303	201703	2017	2017.1726	GBR	BRITISH	GBR								USA	MARYLAND	USA								0	120	120	12	3	-4.0	6	1	6	-2.32722143864598	1	United Kingdom	UK	UK	54	-2	UK	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	1	United Kingdom	UK	UK	54	-2	UK	20170303	https://www.desmogblog.com/2017/03/02/deniers-rally-conservatives-dismiss-climate-science-fake-news-breitbart-cpac
633002415	20170303	201703	2017	2017.1726	GBR	UNITED KINGDOM	GBR								sco	SCOTTISH			sco						1	010	010	01	1	0.0	1	1	1	-2.25140712945591	3	Denver, Colorado, United States	US	USCO	39.7392	-104.985	201738	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	55.8333	-4.25	-2597039	20170303	http://www.denverpost.com/2017/03/02/big-bang-theory-aspbergers/
633002520	20170303	201703	2017	2017.1726	GOV	PRESIDENT						GOV													0	040	040	04	1	1.0	2	1	2	-3.44036697247707	1	Mexico	MX	MX	23	-102	MX	0							3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170303	https://conservativedailypost.com/mexican-ambassador-will-take-mexican-refugees-not-others/
633002535	20170303	201703	2017	2017.1726	GOV	KING						GOV													1	043	043	04	1	2.8	6	1	6	-2.94117647058824	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	0							1	United Kingdom	UK	UK	54	-2	UK	20170303	http://www.tv.com/news/leah-remini-to-lead-nbcs-what-about-bob-reboot-14884857200062096/
633002797	20170303	201703	2017	2017.1726	GOV	AUTHORITIES						GOV			MEX	MEXICO	MEX								1	042	042	04	1	1.9	8	3	8	-6.23833114806206	3	San Ysidro, California, United States	US	USCA	32.552	-117.043	1661394	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170303	http://www.brandonsun.com/world/breaking-news/initial-ok-given-to-deal-made-after-mexican-died-at-border-415268554.html
633002804	20170303	201703	2017	2017.1726	GOV	AUTHORITIES						GOV			MEX	MEXICO	MEX								1	190	190	19	4	-10.0	5	3	5	-6.23833114806206	3	San Ysidro, California, United States	US	USCA	32.552	-117.043	1661394	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170303	http://www.brandonsun.com/world/breaking-news/initial-ok-given-to-deal-made-after-mexican-died-at-border-415268554.html
633003024	20170303	201703	2017	2017.1726	GOV	PRESIDENT						GOV			USA	AMERICAN	USA								1	060	060	06	2	6.0	16	2	16	-5.77243018419489	1	Mexico	MX	MX	23	-102	MX	3	Sunland Park, New Mexico, United States	US	USNM	31.7965	-106.58	920024	3	Sunland Park, New Mexico, United States	US	USNM	31.7965	-106.58	920024	20170303	http://reviewtimes.com/world-news/2017/03/02/not-so-urgent-anymore-trumps-new-travel-ban-delayed/
633003194	20170303	201703	2017	2017.1726	IGOEUREEC	THE EU	EUR	EEC				IGO			CAN	CANADA	CAN								0	010	010	01	1	0.0	35	35	35	-0.677426633572694	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170303	http://www.kelownacapnews.com/national/415263884.html
633003407	20170303	201703	2017	2017.1726	ITA	ROME	ITA								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			0	051	051	05	1	3.4	1	1	1	-0.5050505050505	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170303	https://www.dailysabah.com/europe/2017/03/03/eu-doing-deep-soul-searching-as-uk-prepares-to-leave
633003702	20170303	201703	2017	2017.1726	KOR	SOUTH KOREA	KOR								LEG	CONGRESS						LEG			0	013	013	01	1	0.4	1	1	1	-3.36507936507937	1	South Korea	KS	KS	37	127.5	KS	1	China	CH	CH	35	105	CH	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170303	https://www.desmogblog.com/2017/03/02/claims-used-overturn-crude-oil-export-ban-false
633004175	20170303	201703	2017	2017.1726	MEX	MEXICO	MEX								GOV	AUTHORITIES						GOV			1	043	043	04	1	2.8	8	3	8	-6.23833114806206	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	3	San Ysidro, California, United States	US	USCA	32.552	-117.043	1661394	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170303	http://www.brandonsun.com/world/breaking-news/initial-ok-given-to-deal-made-after-mexican-died-at-border-415268554.html
633004180	20170303	201703	2017	2017.1726	MEX	MEXICAN	MEX								MEXGOV	MEXICO	MEX					GOV			0	111	111	11	3	-2.0	73	73	73	-6.35832762669898	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170303	http://www.sfgate.com/news/crime/article/Initial-OK-given-to-deal-made-after-Mexican-died-10973208.php
633004183	20170303	201703	2017	2017.1726	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								1	084	084	08	2	7.0	2	1	2	-3.34572490706319	4	La Fiesta, Coahuila de Zaragoza, Mexico	MX	MX07	28.6167	-100.65	-1674405	2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170303	http://www.nydailynews.com/news/national/mexican-immigrant-arrested-ice-illinois-town-released-article-1.2987457
633004185	20170303	201703	2017	2017.1726	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	190	190	19	4	-10.0	3	3	3	-3.34060287530703	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170303	http://siouxcityjournal.com/news/opinion/columnists/dionne/e-j-dionne-jr-president-trump-offers-old-words-in/article_6143d9da-6557-5a6f-8e81-68661fd5a91d.html
633004186	20170303	201703	2017	2017.1726	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	190	190	19	4	-10.0	3	3	3	-3.34060287530703	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170303	http://siouxcityjournal.com/news/opinion/columnists/dionne/e-j-dionne-jr-president-trump-offers-old-words-in/article_6143d9da-6557-5a6f-8e81-68661fd5a91d.html
633004190	20170303	201703	2017	2017.1726	MEXCVL	MEXICO	MEX					CVL			USA	UNITED STATES	USA								1	084	084	08	2	7.0	2	1	2	-3.34572490706319	4	La Fiesta, Coahuila de Zaragoza, Mexico	MX	MX07	28.6167	-100.65	-1674405	2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	20170303	http://www.nydailynews.com/news/national/mexican-immigrant-arrested-ice-illinois-town-released-article-1.2987457
633004191	20170303	201703	2017	2017.1726	MEXCVL	MEXICAN	MEX					CVL			USA	ILLINOIS	USA								1	084	084	08	2	7.0	4	1	4	-3.34572490706319	4	La Fiesta, Coahuila de Zaragoza, Mexico	MX	MX07	28.6167	-100.65	-1674405	2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170303	http://www.nydailynews.com/news/national/mexican-immigrant-arrested-ice-illinois-town-released-article-1.2987457
633004195	20170303	201703	2017	2017.1726	MEXGOV	MEXICO	MEX					GOV			USA	AMERICAN	USA								1	060	060	06	2	6.0	2	1	2	-5.55555555555555	1	Mexico	MX	MX	23	-102	MX	3	Sunland Park, New Mexico, United States	US	USNM	31.7965	-106.58	920024	3	Sunland Park, New Mexico, United States	US	USNM	31.7965	-106.58	920024	20170303	http://reviewtimes.com/world-news/2017/03/02/not-so-urgent-anymore-trumps-new-travel-ban-delayed/
633004244	20170303	201703	2017	2017.1726	MIL	FIGHTER JET						MIL			CHN	ZHUHAI	CHN								0	141	141	14	3	-6.5	2	1	2	-2.16733870967742	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170303	https://whatdidyousay.org/tag/cyber-security/
633004550	20170303	201703	2017	2017.1726	OPP	ACTIVIST						OPP			JUD	LAWYER						JUD			1	170	170	17	4	-7.0	4	2	4	-8.00164800082832	2	California, United States	US	USCA	36.17	-119.746	CA	4	Xie Yang, Zhejiang, China	CH	CH02	30.2227	119.833	11019049	4	Xie Yang, Zhejiang, China	CH	CH02	30.2227	119.833	11019049	20170303	http://www.asahi.com/ajw/articles/AJ201703030013.html
633005488	20170303	201703	2017	2017.1726	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	5	5	5	-2.0817925595946	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	0							1	China	CH	CH	35	105	CH	20170303	http://wypr.org/post/shirley-maclaine-gets-last-word-and-youll-want-it-be
633005532	20170303	201703	2017	2017.1726	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	2	1	2	-2.32722143864598	1	United Kingdom	UK	UK	54	-2	UK	0							2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	20170303	https://www.desmogblog.com/2017/03/02/deniers-rally-conservatives-dismiss-climate-science-fake-news-breitbart-cpac
633005592	20170303	201703	2017	2017.1726	USA	MISSOURI	USA																		1	017	017	01	1	0.0	1	1	1	1.78870877585243	2	Missouri, United States	US	USMO	38.4623	-92.302	MO	0							1	Canada	CA	CA	60	-95	CA	20170303	http://stlouisreview.com/article/2017-03-02/one-one-care
633005594	20170303	201703	2017	2017.1726	USA	NEW YORK	USA																		1	017	017	01	1	0.0	2	1	2	1.8957345971564	2	Nevada, United States	US	USNV	38.4199	-117.122	NV	0							4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170303	http://www.vueweekly.com/the-citadel-theatre-offers-a-rousing-escape-from-grungy-present/
633005759	20170303	201703	2017	2017.1726	USA	UNITED STATES	USA																		0	043	043	04	1	2.8	1	1	1	1.50289017341041	3	Pomona, California, United States	US	USCA	34.0553	-117.752	1661247	0							4	Cuernavaca, Morelos, Mexico	MX	MX17	18.9167	-99.25	-1660131	20170303	http://www.dailybulletin.com/lifestyle/20170302/inland-valley-readers-restaurant-obsessions-revealed
633006026	20170303	201703	2017	2017.1726	USA	ILLINOIS	USA																		1	190	190	19	4	-10.0	2	1	2	-8.92018779342725	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	0							4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	20170303	http://vancouver.24hrs.ca/2017/03/02/girl-8-allegedly-murdered-by-granny-i-hate-this-life
633006226	20170303	201703	2017	2017.1726	USA	UNITED STATES	USA								ELI	RETIRED						ELI			1	186	186	18	4	-10.0	5	5	5	-2.0817925595946	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170303	http://wypr.org/post/shirley-maclaine-gets-last-word-and-youll-want-it-be
633006233	20170303	201703	2017	2017.1726	USA	BOSTON	USA								GBR	BRITISH	GBR								0	043	043	04	1	2.8	12	2	12	-1.42013624344552	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	4	Hingham, Norfolk, United Kingdom	UK	UKI9	52.5833	0.983333	-2598768	4	Hingham, Norfolk, United Kingdom	UK	UKI9	52.5833	0.983333	-2598768	20170303	http://www.patriotledger.com/news/20170302/hingham-will-observe-battle-of-grape-island-day
633006234	20170303	201703	2017	2017.1726	USA	BOSTON	USA								GBR	BRITISH	GBR								0	043	043	04	1	2.8	8	2	8	-1.42013624344552	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	3	Gallops Island, Massachusetts, United States	US	USMA	42.3265	-70.9395	619322	4	Hingham, Norfolk, United Kingdom	UK	UKI9	52.5833	0.983333	-2598768	20170303	http://www.patriotledger.com/news/20170302/hingham-will-observe-battle-of-grape-island-day
633006237	20170303	201703	2017	2017.1726	USA	MARYLAND	USA								GBR	BRITISH	GBR								0	043	043	04	1	2.8	5	1	5	-2.32722143864598	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	1	United Kingdom	UK	UK	54	-2	UK	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	20170303	https://www.desmogblog.com/2017/03/02/deniers-rally-conservatives-dismiss-climate-science-fake-news-breitbart-cpac
633006238	20170303	201703	2017	2017.1726	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	2	1	2	-2.32722143864598	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170303	https://www.desmogblog.com/2017/03/02/deniers-rally-conservatives-dismiss-climate-science-fake-news-breitbart-cpac
633006352	20170303	201703	2017	2017.1726	USA	KANSAS	USA								HLH	HOSPITAL						HLH			1	172	172	17	4	-5.0	81	20	81	-5.91461089990157	3	Olathe, Kansas, United States	US	USKS	38.8814	-94.8191	479198	1	India	IN	IN	20	77	IN	3	Olathe, Kansas, United States	US	USKS	38.8814	-94.8191	479198	20170303	http://m.washingtontimes.com/news/2017/mar/2/survivor-of-kansas-bar-shooting-released-from-hosp/
633006353	20170303	201703	2017	2017.1726	USA	UNITED STATES	USA								HLH	HOSPITAL						HLH			1	172	172	17	4	-5.0	37	19	37	-5.85788046796402	3	Olathe, Kansas, United States	US	USKS	38.8814	-94.8191	479198	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20170303	http://m.washingtontimes.com/news/2017/mar/2/survivor-of-kansas-bar-shooting-released-from-hosp/
633006447	20170303	201703	2017	2017.1726	USA	UNITED STATES	USA								LEG	CONGRESS						LEG			0	013	013	01	1	0.4	2	1	2	-3.36507936507937	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	China	CH	CH	35	105	CH	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170303	https://www.desmogblog.com/2017/03/02/claims-used-overturn-crude-oil-export-ban-false
633006517	20170303	201703	2017	2017.1726	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	063	063	06	2	7.4	8	1	8	-3.44036697247707	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170303	https://conservativedailypost.com/mexican-ambassador-will-take-mexican-refugees-not-others/
633006518	20170303	201703	2017	2017.1726	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	063	063	06	2	7.4	2	1	2	-3.44036697247707	1	Mexico	MX	MX	23	-102	MX	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170303	https://conservativedailypost.com/mexican-ambassador-will-take-mexican-refugees-not-others/
633006519	20170303	201703	2017	2017.1726	USA	AMERICAN	USA								MEX	MEXICO	MEX								0	120	120	12	3	-4.0	4	1	4	-0.90497737556561	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	20170303	http://www.cnsnews.com/news/article/mark-browne/polls-measure-americans-mexicans-views-each-other-country-trump-era
633006910	20170303	201703	2017	2017.1726	USAEDU	ILLINOIS	USA					EDU			GBR	UNITED KINGDOM	GBR								1	020	020	02	1	3.0	1	1	1	2.79187817258883	1	United States	US	US	38	-97	US	4	Manchester, Manchester, United Kingdom	UK	UKI2	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	53.5	-2.21667	-2602512	20170303	https://www.thenews.com.pk/print/189857-WFME-team-visit-PMDC-offices
633007207	20170303	201703	2017	2017.1726	USAMIL	THE US	USA					MIL			CHN	CHINA	CHN								1	042	042	04	1	1.9	2	1	2	-0.654595703458885	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170303	http://www.chinadaily.com.cn/world/2017-03/03/content_28416280.htm
633007208	20170303	201703	2017	2017.1726	USAMIL	THE US	USA					MIL			CHN	CHINA	CHN								1	042	042	04	1	1.9	1	1	1	-0.68807339449541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170303	http://www.chinadaily.com.cn/world/2017-03/03/content_28416280.htm
633007209	20170303	201703	2017	2017.1726	USAMIL	THE US	USA					MIL			CHN	CHINA	CHN								1	0841	084	08	2	7.0	18	1	18	-0.654595703458885	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170303	http://www.chinadaily.com.cn/world/2017-03/03/content_28416280.htm
633009595	20170224	201702	2017	2017.1479	GOV	MINIST						GOV			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	2.5	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	20170303	http://www.nationalobserver.com/2017/03/02/news/trudeau-carr-speak-houston-energy-summit
633009616	20170224	201702	2017	2017.1479	USAGOV	UNITED STATES	USA					GOV													1	010	010	01	1	0.0	2	1	2	2.5	1	Canada	CA	CA	60	-95	CA	0							3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	20170303	http://www.nationalobserver.com/2017/03/02/news/trudeau-carr-speak-houston-energy-summit
633009862	20170303	201703	2017	2017.1726											MEX	MEXICO	MEX								1	014	014	01	1	0.0	2	1	2	-5.69620253164557	0							1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	20170303	http://mynewsla.com/crime/2017/03/02/mexican-jewish-hate-crime-victim-illegal-painted-family-in-us-for-genertions/
