616254913	20170112	201701	2017	2017.0329	CAN	CANADIAN	CAN								USA	AMERICAN	USA								1	061	061	06	2	6.4	40	5	40	0.167032813753183	4	Brookfield, Nova Scotia, Canada	CA	CA07	45.25	-63.2833	-561700	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	4	Brookfield, Nova Scotia, Canada	CA	CA07	45.25	-63.2833	-561700	20170112	http://www.kelownadailycourier.ca/business_news/national_business/article_f2f03c9c-fea7-5bc5-be9c-35df2f1be56d.html
616254915	20170112	201701	2017	2017.0329	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	090	090	09	2	-2.0	6	1	6	1.5	4	Northwest Passage, Nunavut, Canada	CA	CA14	75	-100	-570389	3	University Of Rhode Island, Rhode Island, United States	US	USRI	41.829	-71.4167	1219739	3	University Of Rhode Island, Rhode Island, United States	US	USRI	41.829	-71.4167	1219739	20170112	https://www.luvmyboat.com/news/new-year-of-education-and-adventure-scheduled-aboard-tall-ship-oliver-hazard-perry/18009/
616255011	20170112	201701	2017	2017.0329	CHN	BEIJING	CHN								USA	CALIFORNIA	USA								1	042	042	04	1	1.9	1	1	1	2.75862068965518	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170112	http://news.psu.edu/story/444482/2017/01/11/growth-degree-programs-results-new-faculty-worthington-scranton
616255235	20170112	201701	2017	2017.0329	CUB	HAVANA	CUB								RUS	RUSSIA	RUS								0	036	036	03	1	4.0	1	1	1	-1.92400192400192	3	Great Falls, North Carolina, United States	US	USNC	35.4063	-80.1317	1017394	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20170112	http://hppr.org/people/tom-gjelten
616255262	20170112	201701	2017	2017.0329	CVL	TRAVELER						CVL													0	036	036	03	1	4.0	8	4	8	3.24339415505754	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170112	http://www.newtimes.co.rw/section/article/2017-01-12/207015/
616255523	20170112	201701	2017	2017.0329	EDU	UNIVERSITY						EDU			GRC	ATHENS	GRC								1	051	051	05	1	3.4	2	1	2	1.66112956810631	3	Pocahontas County, West Virginia, United States	US	USWV	38.3168	-80.0331	1550044	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170112	http://www.concord.edu/news/node/2393
616255724	20170112	201701	2017	2017.0329	GBR	BRITISH	GBR								ENV	ENVIRONMENTALIST						ENV			1	051	051	05	1	3.4	16	14	16	0.196963304010272	1	United Kingdom	UK	UK	54	-2	UK	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170112	http://www.macleans.ca/news/jane-fonda-speaks-against-oil-sands-in-alberta/
616255753	20170112	201701	2017	2017.0329	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	112	112	11	3	-2.0	156	35	156	-2.77646846730864	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170112	http://dailyjournalonline.com/news/national/govt-and-politics/trump-says-for-first-time-i-think-russia-hacked-dems/article_a70f9166-23e6-5994-a548-c380119a52ec.html
616256081	20170112	201701	2017	2017.0329	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-2.31277533039648	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170112	http://www.abc.net.au/news/2017-01-12/key-moments-from-the-donald-trumps-press-conference/8177394
616256108	20170112	201701	2017	2017.0329	GOV	AUTHORITIES						GOV			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	16	7	16	-11.39896373057	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	20170112	http://www.khou.com/news/local/texas/wilson-molinares-plea-deal/385313533
616256659	20170112	201701	2017	2017.0329	KOR	SOUTH KOREA	KOR																		1	172	172	17	4	-5.0	392	49	392	-2.73732721125989	1	China	CH	CH	35	105	CH	0							2	Montana, United States	US	USMT	46.9048	-110.326	MT	20170112	http://goldenisles.news/ap/national/bird-flu-plagued-south-korea-agrees-to-buy-us-eggs/article_3601186b-1ab1-58e9-911c-86c4e2c4aaf8.html
616256891	20170112	201701	2017	2017.0329	MED	SPOKESMAN						MED													0	010	010	01	1	0.0	1	1	1	-3.12732688011914	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170112	http://seriouslypolitics.com/2017/01/11/14/54/10/the-coup-before-the-inauguration/
616256933	20170112	201701	2017	2017.0329	MED	NEWS ORGANIZATION						MED													1	120	120	12	3	-4.0	2	1	2	0	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	0							1	Mexico	MX	MX	23	-102	MX	20170112	http://www.wfmj.com/story/34239333/donald-trump-gives-first-press-conference-since-election
616257003	20170112	201701	2017	2017.0329	MEX	MEXICO	MEX																		0	046	046	04	1	7.0	2	1	2	-4.66712422786548	1	Mexico	MX	MX	23	-102	MX	0							2	California, United States	US	USCA	36.17	-119.746	CA	20170112	http://www.californiatelegraph.com/index.php/sid/250849381
616257004	20170112	201701	2017	2017.0329	MEX	MEXICO	MEX																		0	046	046	04	1	7.0	14	1	14	-4.83455953007005	1	Mexico	MX	MX	23	-102	MX	0							2	Maine, United States	US	USME	44.6074	-69.3977	ME	20170112	http://www.mainemirror.com/index.php/sid/250849381
616257006	20170112	201701	2017	2017.0329	MEX	MEXICO	MEX																		0	046	046	04	1	7.0	2	1	2	-4.59849004804393	1	Mexico	MX	MX	23	-102	MX	0							2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	20170112	http://www.newjerseytelegraph.com/index.php/sid/250849381
616257017	20170112	201701	2017	2017.0329	MEX	MEXICO	MEX								CRM	ORGANIZED CRIME						CRM			0	020	020	02	1	3.0	28	13	28	-1.33721764069341	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	20170112	https://www.yahoo.com/news/mexican-leader-says-wont-fund-wall-wants-good-233606993.html
616257022	20170112	201701	2017	2017.0329	MEX	MEXICO	MEX								MEXJUD	MEXICO	MEX					JUD			0	186	186	18	4	-10.0	2	1	2	2.49093107617896	4	Lencho, Sonora, Mexico	MX	MX26	27.6167	-110.233	-1679592	4	Lencho, Sonora, Mexico	MX	MX26	27.6167	-110.233	-1679592	3	Tucson, Arizona, United States	US	USAZ	32.2217	-110.926	43534	20170112	http://tucson.com/entertainment/arts-and-theatre/spring-arts-preview/collection_5164b2a8-d829-11e6-ba64-773295b30f06.html
616257026	20170112	201701	2017	2017.0329	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	112	112	11	3	-2.0	17	7	17	-0.986485402876461	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	20170112	https://www.yahoo.com/news/mexican-leader-says-wont-fund-wall-wants-good-233606993.html
616257083	20170112	201701	2017	2017.0329	MIL	MILITARY						MIL			USA	UNITED STATES	USA								0	042	042	04	1	1.9	24	2	24	-0.572202637420027	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170112	http://www.straitstimes.com/asia/east-asia/high-tension-as-chinese-warships-enter-taiwan-strait
616257540	20170112	201701	2017	2017.0329	RUS	RUSSIA	RUS								CUB	HAVANA	CUB								0	036	036	03	1	4.0	1	1	1	-1.92400192400192	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	3	Great Falls, North Carolina, United States	US	USNC	35.4063	-80.1317	1017394	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20170112	http://hppr.org/people/tom-gjelten
616257668	20170112	201701	2017	2017.0329	RUSMED	RUSSIA	RUS					MED			RUS	RUSSIA	RUS								0	010	010	01	1	0.0	2	1	2	-3.12732688011914	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170112	http://seriouslypolitics.com/2017/01/11/14/54/10/the-coup-before-the-inauguration/
616257909	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA																		0	013	013	01	1	0.4	16	7	16	-11.39896373057	1	Mexico	MX	MX	23	-102	MX	0							3	Hays County, Texas, United States	US	USTX	30.0502	-98.0336	1383890	20170112	http://www.khou.com/news/local/texas/wilson-molinares-plea-deal/385313533
616257967	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA																		1	030	030	03	1	4.0	478	43	478	-3.86369774557747	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170112	http://news.trust.org/item/20170111222511-891wi
616258187	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA																		1	110	110	11	3	-2.0	2	1	2	-2.72654370489174	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	0							1	Mexico	MX	MX	23	-102	MX	20170112	http://www.lehighvalleylive.com/news/index.ssf/2017/01/9_highlights_of_donald_trumps.html
616258256	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA																		1	172	172	17	4	-5.0	16	7	16	-11.39896373057	1	Mexico	MX	MX	23	-102	MX	0							3	Hays County, Texas, United States	US	USTX	30.0502	-98.0336	1383890	20170112	http://www.khou.com/news/local/texas/wilson-molinares-plea-deal/385313533
616258295	20170112	201701	2017	2017.0329	USA	THE US	USA																		1	192	192	19	4	-9.5	17	9	17	-1.8625296113101	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	0							1	Mexico	MX	MX	23	-102	MX	20170112	http://www.businessinsider.in/Army-veteran-who-came-to-the-US-illegally-as-a-child-gives-powerful-testimony-against-Jeff-Sessions/articleshow/56489527.cms
616258298	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA																		1	192	192	19	4	-9.5	2	1	2	0	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	0							1	Mexico	MX	MX	23	-102	MX	20170112	http://www.wfmj.com/story/34239333/donald-trump-gives-first-press-conference-since-election
616258299	20170112	201701	2017	2017.0329	USA	THE US	USA																		1	192	192	19	4	-9.5	17	9	17	-1.8625296113101	1	Mexico	MX	MX	23	-102	MX	0							2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	20170112	http://www.businessinsider.in/Army-veteran-who-came-to-the-US-illegally-as-a-child-gives-powerful-testimony-against-Jeff-Sessions/articleshow/56489527.cms
616258324	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA								BUS	COMPANIES						BUS			1	010	010	01	1	0.0	2	1	2	0	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	4	Brompton, Medway, United Kingdom	UK	UKI3	51.4	0.533333	-2591014	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170112	http://www.prweek.com/article/1420636/hotwire-names-laura-macdonald-first-head-consumer-north-america
616258370	20170112	201701	2017	2017.0329	USA	AMERICAN	USA								CAN	CANADIAN	CAN								1	061	061	06	2	6.4	80	6	48	0.139194011460986	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	4	Brookfield, Nova Scotia, Canada	CA	CA07	45.25	-63.2833	-561700	4	Brookfield, Nova Scotia, Canada	CA	CA07	45.25	-63.2833	-561700	20170112	http://www.kelownadailycourier.ca/business_news/national_business/article_f2f03c9c-fea7-5bc5-be9c-35df2f1be56d.html
616258374	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	043	043	04	1	2.8	2	1	2	2.75862068965518	2	California, United States	US	USCA	36.17	-119.746	CA	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170112	http://news.psu.edu/story/444482/2017/01/11/growth-degree-programs-results-new-faculty-worthington-scranton
616258375	20170112	201701	2017	2017.0329	USA	CALIFORNIA	USA								CHN	BEIJING	CHN								1	043	043	04	1	2.8	5	1	5	2.75862068965518	2	California, United States	US	USCA	36.17	-119.746	CA	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	California, United States	US	USCA	36.17	-119.746	CA	20170112	http://news.psu.edu/story/444482/2017/01/11/growth-degree-programs-results-new-faculty-worthington-scranton
616258376	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	071	071	07	2	7.4	1	1	1	3.38164251207729	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170112	http://asiasociety.org/texas/events/beyond-2017-china%E2%80%99s-prospects-growth
616258419	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA								CRM	ORGANIZED CRIME						CRM			0	112	112	11	3	-2.0	51	8	51	-1.39781022967219	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	20170112	https://www.yahoo.com/news/mexican-leader-says-wont-fund-wall-wants-good-233606993.html
616258427	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA								CVL	CITIZEN						CVL			0	010	010	01	1	0.0	1	1	1	-3.98724082934609	2	Missouri, United States	US	USMO	38.4623	-92.302	MO	1	Mexico	MX	MX	23	-102	MX	3	Franklin County, Missouri, United States	US	USMO	38.4334	-91.0668	758490	20170112	http://www.emissourian.com/local_news/county/sharp-rise-in-overdose-county-cases---resulted-in/article_d6ba4eee-d807-11e6-a1b2-2b279df46ebb.html
616258503	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	013	013	01	1	0.4	2	1	2	0	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170112	http://www.prweek.com/article/1420636/hotwire-names-laura-macdonald-first-head-consumer-north-america
616258504	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	013	013	01	1	0.4	1	1	1	0	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170112	http://www.prweek.com/article/1420636/hotwire-names-laura-macdonald-first-head-consumer-north-america
616258627	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA								LEG	SENATOR						LEG			1	010	010	01	1	0.0	7	5	7	1.19562626506282	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170112	https://www.yahoo.com/news/corker-says-expects-senate-confirm-233320401.html
616258631	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA								LEG	SENATOR						LEG			1	012	012	01	1	-0.4	7	5	7	1.19562626506282	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170112	https://www.yahoo.com/news/corker-says-expects-senate-confirm-233320401.html
616258665	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA								LEG	SENATOR						LEG			1	081	081	08	2	5.0	6	4	6	1.31156397590662	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170112	https://www.yahoo.com/news/corker-says-expects-senate-confirm-233320401.html
616258674	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA								LEGGOV	SENATE						LEG	GOV		0	013	013	01	1	0.4	2	1	2	-2.53853127833182	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170112	http://siouxcityjournal.com/business/the-latest-tillerson-differs-with-trump-on-asia-nukes/article_e9adb972-694d-5817-83b3-ab4a1118b46a.html
616258705	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	031	031	03	1	5.2	2	1	2	0	3	Trump Tower, New York, United States	US	USNY	40.7625	-73.9744	2083283	1	Mexico	MX	MX	23	-102	MX	3	Trump Tower, New York, United States	US	USNY	40.7625	-73.9744	2083283	20170112	http://www.wfmj.com/story/34239333/donald-trump-gives-first-press-conference-since-election
616258706	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	031	031	03	1	5.2	2	1	2	0	3	Trump Tower, New York, United States	US	USNY	40.7625	-73.9744	2083283	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170112	http://www.wfmj.com/story/34239333/donald-trump-gives-first-press-conference-since-election
616258708	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	051	051	05	1	3.4	4	1	4	0	3	Trump Tower, New York, United States	US	USNY	40.7625	-73.9744	2083283	1	Mexico	MX	MX	23	-102	MX	3	Trump Tower, New York, United States	US	USNY	40.7625	-73.9744	2083283	20170112	http://www.wfmj.com/story/34239333/donald-trump-gives-first-press-conference-since-election
616258712	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	112	112	11	3	-2.0	16	3	16	-1.95731559785152	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170112	http://www.abc.net.au/news/2017-01-12/key-moments-from-the-donald-trumps-press-conference/8177394
616258713	20170112	201701	2017	2017.0329	USA	THE US	USA								MEX	MEXICO	MEX								1	192	192	19	4	-9.5	51	9	51	-1.8625296113101	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	20170112	http://www.businessinsider.in/Army-veteran-who-came-to-the-US-illegally-as-a-child-gives-powerful-testimony-against-Jeff-Sessions/articleshow/56489527.cms
616258717	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA								MIL	MILITARY						MIL			0	043	043	04	1	2.8	24	2	24	-0.572202637420027	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	20170112	http://www.straitstimes.com/asia/east-asia/high-tension-as-chinese-warships-enter-taiwan-strait
616258759	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA								PRK	NORTH KOREA	PRK								0	163	163	16	4	-8.0	4	2	4	-2.8079978202153	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	North Korea	KN	KN	40	127	KN	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170112	http://www.wtvm.com/story/34224244/the-latest-rubio-questions-tillerson-on-human-rights
616258761	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA								PRK	NORTH KOREA	PRK								0	163	163	16	4	-8.0	6	3	6	-2.89865890006683	2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	1	North Korea	KN	KN	40	127	KN	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170112	http://www.waaytv.com/ap/washington/booker-testifies-against-trump-ag-pick-sessions/article_409822ab-6943-5feb-9c62-49db36c8b642.html
616258762	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA								REL	RELIGION									0	120	120	12	3	-4.0	2	1	2	-2.81299524564183	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170112	http://www.wtvm.com/story/34224244/the-latest-rubio-questions-tillerson-on-human-rights
616258765	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA								REL	RELIGION									0	120	120	12	3	-4.0	1	1	1	-2.53853127833182	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Japan	JA	JA	36	138	JA	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170112	http://siouxcityjournal.com/business/the-latest-tillerson-differs-with-trump-on-asia-nukes/article_e9adb972-694d-5817-83b3-ab4a1118b46a.html
616258768	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA								REL	RELIGION									0	120	120	12	3	-4.0	26	12	26	-2.83439690874003	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170112	http://www.register-herald.com/region/the-latest-perry-steps-down-from-energy-company-boards/article_487b4942-beb8-5c0f-8e8d-54b06df6c687.html
616258877	20170112	201701	2017	2017.0329	USA	UNITED STATES	USA								USAJUD	UNITED STATES	USA					JUD			0	013	013	01	1	0.4	16	7	16	-11.39896373057	1	Mexico	MX	MX	23	-102	MX	3	Hays County, Texas, United States	US	USTX	30.0502	-98.0336	1383890	3	Hays County, Texas, United States	US	USTX	30.0502	-98.0336	1383890	20170112	http://www.khou.com/news/local/texas/wilson-molinares-plea-deal/385313533
616259138	20170112	201701	2017	2017.0329	USAMED	ASSOCIATED PRESS	USA					MED			MEX	MEXICO	MEX								0	070	070	07	2	7.0	127	91	127	-1.5361845192525	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170112	http://www.WSFA.com/story/34232405/combative-trump-concedes-russias-role-in-election-hacking
616261538	20170112	201701	2017	2017.0329											GBR	BRITISH	GBR								1	040	040	04	1	1.0	10	1	10	5.2924791086351	0							4	Manchester, Manchester, United Kingdom	UK	UKI2	53.5	-2.21667	-2602512	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	20170112	http://www.wexfordecho.ie/2017/01/11/sienna-miller-says-live-by-night-role-fulfilled-a-childhood-dream/
616261539	20170112	201701	2017	2017.0329											GBR	BRITISH	GBR								1	040	040	04	1	1.0	4	1	4	0.26809651474531	0							1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170112	http://www.timesofisrael.com/ex-british-spies-now-consultants-said-behind-trump-report/
616261652	20170112	201701	2017	2017.0329											MEX	MEXICO	MEX								0	046	046	04	1	7.0	2	1	2	-4.51745379876797	0							1	Mexico	MX	MX	23	-102	MX	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	20170112	http://www.bostonstar.com/index.php/sid/250849381
616261653	20170112	201701	2017	2017.0329											MEX	MEXICO	MEX								0	046	046	04	1	7.0	2	1	2	-4.3865661411926	0							1	Mexico	MX	MX	23	-102	MX	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170112	http://www.floridastatesman.com/index.php/sid/250849381
616261844	20170112	201701	2017	2017.0329	AFG	KABUL	AFG								USA	WASHINGTON	USA								0	110	110	11	3	-2.0	2	1	2	-6.77165354330709	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	India	IN	IN	20	77	IN	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20170112	http://www.indiawest.com/news/india/pakistani-research-groups-note-drop-in-violence-result-of-military/article_b25fea52-d84f-11e6-9f0a-07f86fbd1236.html
