626354375	20170211	201702	2017	2017.1123	COP	DEPUTY						COP			USA	AMERICAN	USA								1	043	043	04	1	2.8	6	2	6	4.24376613982287	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	20170211	http://www.globaltimes.cn/content/1032426.shtml
626354930	20170211	201702	2017	2017.1123	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	013	013	01	1	0.4	1	1	1	-0.44378698224852	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170211	https://www.yahoo.com/news/john-bercow-orchestrated-row-over-220000755.html
626354931	20170211	201702	2017	2017.1123	GBR	LONDON	GBR								USA	UNITED STATES	USA								0	046	046	04	1	7.0	54	26	54	-2.19954525553703	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170211	http://www.wfnc640am.com/news/wall-street-journals-tough-week-ends-with-departure-of-top-editor/
626354935	20170211	201702	2017	2017.1123	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	051	051	05	1	3.4	1	1	1	-0.44378698224852	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170211	https://www.yahoo.com/news/john-bercow-orchestrated-row-over-220000755.html
626354995	20170211	201702	2017	2017.1123	GOV	PRESIDENT						GOV													1	022	022	02	1	3.2	12	2	12	-2.86411588726185	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Saskatchewan, Manitoba, Canada	CA	CA03	52.15	-97.7167	-575075	20170211	http://leaderpost.com/news/politics/sask-government-not-worried-about-republican-groups-support-of-carbon-tax
626355024	20170211	201702	2017	2017.1123	GOV	PRESIDENT						GOV													1	043	043	04	1	2.8	294	49	294	1.15379955370131	1	Canada	CA	CA	60	-95	CA	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170211	http://www.cloverdalereporter.com/national/413452913.html
626355059	20170211	201702	2017	2017.1123	GOV	GOVERNOR						GOV													1	084	084	08	2	7.0	2	1	2	-2.05278592375366	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	11	78	-2112557	0							3	Memphis, Tennessee, United States	US	USTN	35.1495	-90.049	1326388	20170211	http://www.tennesseedaily.com/index.php/sid/251632473
626355119	20170211	201702	2017	2017.1123	GOV	PREMIER						GOV			CAN	CANADIAN	CAN								1	010	010	01	1	0.0	85	43	85	1.14508067604384	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170211	http://www.cloverdalereporter.com/national/413452913.html
626355122	20170211	201702	2017	2017.1123	GOV	ADMINISTRATION						GOV			CAN	CANADA	CAN								0	036	036	03	1	4.0	78	13	78	1.05708245243129	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	20170211	http://www.cloverdalereporter.com/national/413437073.html
626355166	20170211	201702	2017	2017.1123	GOV	MINIST						GOV			GBR	UNITED KINGDOM	GBR								0	051	051	05	1	3.4	2	1	2	-0.44378698224852	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	20170211	https://www.yahoo.com/news/john-bercow-orchestrated-row-over-220000755.html
626355230	20170211	201702	2017	2017.1123	GOV	PRESIDENT						GOV			JUD	FEDERAL COURT						JUD			0	036	036	03	1	4.0	76	14	76	-1.80471437332457	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170211	http://www.wistv.com/story/34475699/the-latest-trump-considering-new-order-on-immigration
626355237	20170211	201702	2017	2017.1123	GOV	PRESIDENT						GOV			JUD	FEDERAL COURT						JUD			0	172	172	17	4	-5.0	114	14	114	-1.80471437332457	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170211	http://www.wistv.com/story/34475699/the-latest-trump-considering-new-order-on-immigration
626355344	20170211	201702	2017	2017.1123	GOV	FOREIGN AFFAIRS MINIST						GOV			USA	WASHINGTON	USA								0	010	010	01	1	0.0	16	16	16	1.00948777245463	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	20170211	http://www.cloverdalereporter.com/national/413437073.html
626355375	20170211	201702	2017	2017.1123	GOV	FOREIGN AFFAIRS MINIST						GOV			USA	WASHINGTON	USA								0	040	040	04	1	1.0	16	16	16	1.00948777245463	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170211	http://www.cloverdalereporter.com/national/413437073.html
626355379	20170211	201702	2017	2017.1123	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	040	040	04	1	1.0	100	50	100	1.14470957661329	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170211	http://www.cloverdalereporter.com/national/413452913.html
626355391	20170211	201702	2017	2017.1123	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	043	043	04	1	2.8	98	49	98	1.15379955370131	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170211	http://www.cloverdalereporter.com/national/413452913.html
626355435	20170211	201702	2017	2017.1123	GOV	PRESIDENT						GOV			USAGOV	THE WHITE HOUSE	USA					GOV			1	043	043	04	1	2.8	2	1	2	2.62008733624454	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	20170211	http://www.1011now.com/content/news/Trump-meets-with-Japanese-Prime-Minister-413451823.html
626355485	20170211	201702	2017	2017.1123	GOVMIL	DEFENSE MINIST						GOV	MIL		CHN	CHINESE	CHN								1	010	010	01	1	0.0	4	2	4	-1.70358245687353	1	United States	US	US	38	-97	US	4	Huangyan, Zhejiang, China	CH	CH02	28.6478	121.259	-1910574	1	United States	US	US	38	-97	US	20170211	http://www.globaltimes.cn/content/1032421.shtml
626355488	20170211	201702	2017	2017.1123	GOVMIL	EXECUTIVE DEPARTMENT						GOV	MIL		GOV	ADMINISTRATION						GOV			0	100	100	10	3	-5.0	6	3	6	-1.78144921629013	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170211	http://www.860utahsbigtalker.com/news/what-trump-has-done-so-far-and-what-it-all-means/
626355854	20170211	201702	2017	2017.1123	JPNGOV	JAPAN	JPN					GOV			JUD	FEDERAL COURT						JUD			0	172	172	17	4	-5.0	2	1	2	-1.98209718670077	1	Japan	JA	JA	36	138	JA	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170211	http://local21news.com/news/100-days-100-voices/100-days-100-voices-week-3/amid-legal-setback-president-says-hes-considering-brand-new-order-on-immigration
626356240	20170211	201702	2017	2017.1123	LEG	REPRESENTATIVES						LEG			BUS	INDUSTRY						BUS			0	036	036	03	1	4.0	2	1	2	-2.54452926208652	2	Utah, United States	US	USUT	40.1135	-111.854	UT	2	Utah, United States	US	USUT	40.1135	-111.854	UT	1	Canada	CA	CA	60	-95	CA	20170211	http://www.cortezjournal.com/article/20170210/AP/302109756/More-companies-boycott-Outdoor-Retailer-show-in-Utah
626356249	20170211	201702	2017	2017.1123	LEG	LAWMAKER						LEG			CVL	RESIDENTS						CVL			1	114	114	11	3	-2.0	2	1	2	-3.9227895392279	3	Albuquerque, New Mexico, United States	US	USNM	35.0845	-106.651	928679	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170211	http://kunm.org/post/report-trinity-test-caused-generations-cancer-nm-das-partner-feds-fight-violent-crime
626356280	20170211	201702	2017	2017.1123	LEG	REPRESENTATIVES						LEG			MEX	MEXICO	MEX								0	173	173	17	4	-5.0	13	7	13	-2.96165004136452	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170211	http://www.mdjonline.com/news/national/the-latest-manager-musician-meant-no-harm-by-gun-on/article_01ee4e1d-5663-5e07-8ae0-90a0be0e1893.html
626356303	20170211	201702	2017	2017.1123	MAR	MOROCCO	MAR								REL	RELIGION									0	020	020	02	1	3.0	16	8	16	-0.283445571851796	1	Morocco	MO	MO	32	-5	MO	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	20170211	http://www.yorktonthisweek.com/quebec-student-athlete-says-he-was-denied-entry-to-the-united-states-1.9796239
626356414	20170211	201702	2017	2017.1123	MEX	NOGALES	MEX								USA	ARIZONA	USA								0	026	026	02	1	4.0	5	1	5	-7.30223123732251	1	Mexico	MX	MX	23	-102	MX	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	1	Mexico	MX	MX	23	-102	MX	20170211	http://www.kntu.com/2017/02/09/mexico-warns-immigrants-about-deportations/
626356416	20170211	201702	2017	2017.1123	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	040	040	04	1	1.0	213	198	213	-4.74762726579024	1	Mexico	MX	MX	23	-102	MX	3	Tularosa, New Mexico, United States	US	USNM	33.074	-106.019	899964	3	Tularosa, New Mexico, United States	US	USNM	33.074	-106.019	899964	20170211	http://abcnews.go.com/Technology/wireStory/report-atom-bomb-test-caused-generations-cancer-45414643
626356419	20170211	201702	2017	2017.1123	MEX	MEXICAN	MEX								USA	PHOENIX	USA								1	112	112	11	3	-2.0	2	1	2	-7.30223123732251	1	Mexico	MX	MX	23	-102	MX	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	1	Mexico	MX	MX	23	-102	MX	20170211	http://www.kntu.com/2017/02/09/mexico-warns-immigrants-about-deportations/
626356421	20170211	201702	2017	2017.1123	MEX	MEXICO	MEX								USACVL	UNITED STATES	USA					CVL			1	141	141	14	3	-6.5	2	1	2	-6.11620795107034	4	Guadalupe, Nuevo LeóX, Mexico	MX	MX19	24.4458	-99.8206	6194824	2	California, United States	US	USCA	36.17	-119.746	CA	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	20170211	https://mic.com/articles/168335/ice-detains-160-immigrants-in-southern-california-raids-spanning-five-days
626356428	20170211	201702	2017	2017.1123	MEXGOV	MEXICAN	MEX					GOV			USA	PHOENIX	USA								1	112	112	11	3	-2.0	6	1	6	-7.30223123732251	1	Mexico	MX	MX	23	-102	MX	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	1	Mexico	MX	MX	23	-102	MX	20170211	http://www.kntu.com/2017/02/09/mexico-warns-immigrants-about-deportations/
626356846	20170211	201702	2017	2017.1123	RUS	RUSSIA	RUS																		1	050	050	05	1	3.5	1	1	1	-2.56410256410257	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170211	http://www.dnaindia.com/world/report-new-top-us-diplomat-plays-central-role-in-trump-s-china-shift-2319463
626356931	20170211	201702	2017	2017.1123	RUS	MOSCOW	RUS								USA	WASHINGTON	USA								1	046	046	04	1	7.0	2	1	2	-0.2389486260454	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170211	http://www.grandforksherald.com/news/4215819-day-22-highlights-trump-presidency-5-pm-feb-10
626357141	20170211	201702	2017	2017.1123	UAF	TERRORIST						UAF			USA	PHOENIX	USA								0	051	051	05	1	3.4	84	12	84	-6.9097024705057	1	Canada	CA	CA	60	-95	CA	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	20170211	http://www.abc17news.com/news/national-world/mexico-warns-citizens-after-us-deportation-of-undocumented-mother/325435927
626357143	20170211	201702	2017	2017.1123	UAF	TERRORIST						UAF			USA	PHOENIX	USA								0	110	110	11	3	-2.0	96	12	96	-6.9097024705057	1	Canada	CA	CA	60	-95	CA	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	20170211	http://www.abc17news.com/news/national-world/mexico-warns-citizens-after-us-deportation-of-undocumented-mother/325435927
626357175	20170211	201702	2017	2017.1123	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	6	2	6	-2.86411588726185	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Saskatchewan, Manitoba, Canada	CA	CA03	52.15	-97.7167	-575075	20170211	http://leaderpost.com/news/politics/sask-government-not-worried-about-republican-groups-support-of-carbon-tax
626357193	20170211	201702	2017	2017.1123	USA	NEW HAMPSHIRE	USA																		1	010	010	01	1	0.0	2	1	2	1.87110187110187	1	Mexico	MX	MX	23	-102	MX	0							2	New Hampshire, United States	US	USNH	43.4108	-71.5653	NH	20170211	http://www.nationalreview.com/corner/444822/trump-administration-border-wall-price-rises-again
626357197	20170211	201702	2017	2017.1123	USA	NEW YORK	USA																		1	010	010	01	1	0.0	2	1	2	-1.72910662824208	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							1	India	IN	IN	20	77	IN	20170211	http://www.ssuchronicle.com/2017/02/10/future-of-global-extracorporeal-membrane-oxygenation-device-market-2016-2024/
626357199	20170211	201702	2017	2017.1123	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	5	5	5	2.7591912619103	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							1	United Kingdom	UK	UK	54	-2	UK	20170211	http://kffm.com/how-gigi-hadid-met-zayn-malik-ellen-show-quotes/
626357309	20170211	201702	2017	2017.1123	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	2	1	2	-0.2389486260454	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170211	http://www.grandforksherald.com/news/4215819-day-22-highlights-trump-presidency-5-pm-feb-10
626357325	20170211	201702	2017	2017.1123	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	1	1	1	-1.79282868525897	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	China	CH	CH	35	105	CH	20170211	http://www.vosizneias.com/262014/2017/02/10/san-diego-homeland-security-head-tours-border-as-wall-plan-takes-shape/
626357495	20170211	201702	2017	2017.1123	USA	UNITED STATES	USA																		0	120	120	12	3	-4.0	2	1	2	-0.2389486260454	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170211	http://www.grandforksherald.com/news/4215819-day-22-highlights-trump-presidency-5-pm-feb-10
626357537	20170211	201702	2017	2017.1123	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	2	1	2	-6.57894736842105	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	0							1	Mexico	MX	MX	23	-102	MX	20170211	https://www.kcet.org/shows/democracy-now/husband-of-guadalupe-garcia-de-rayos-speaks-out-about-wifes-deportation
626357558	20170211	201702	2017	2017.1123	USA	UNITED STATES	USA																		0	190	190	19	4	-10.0	2	1	2	-3.9227895392279	3	Albuquerque, New Mexico, United States	US	USNM	35.0845	-106.651	928679	0							1	Mexico	MX	MX	23	-102	MX	20170211	http://kunm.org/post/report-trinity-test-caused-generations-cancer-nm-das-partner-feds-fight-violent-crime
626357627	20170211	201702	2017	2017.1123	USA	DELAWARE	USA								CAN	CANADIAN	CAN								1	036	036	03	1	4.0	2	1	2	2.97029702970297	3	Heislerville, New Jersey, United States	US	USNJ	39.2232	-74.9924	877035	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170211	http://www.njherald.com/20170210/gov-christies-administration-preserves-delaware-bay-wetlands
626357630	20170211	201702	2017	2017.1123	USA	DETROIT	USA								CAN	CANADA	CAN								0	051	051	05	1	3.4	30	5	30	0	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170211	http://www.leaderpost.com/news/national/99ll+take+chances+embraced+canada+syrian+student+opts+anyway/12887937/story.html
626357640	20170211	201702	2017	2017.1123	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	011	011	01	1	-0.1	150	45	150	-1.86804006379415	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170211	http://syvnews.com/news/national/govt-and-politics/the-latest-trump-has-full-confidence-in-flynn/article_8ce26721-a103-51e2-b45b-a7514191191e.html
626357641	20170211	201702	2017	2017.1123	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	011	011	01	1	-0.1	66	31	66	-1.84964428719765	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170211	http://www.wistv.com/story/34475699/the-latest-trump-considering-new-order-on-immigration
626357642	20170211	201702	2017	2017.1123	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	036	036	03	1	4.0	10	6	10	-2.44734517143884	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170211	http://www.channelnewsasia.com/news/world/new-top-us-diplomat-plays-central-role-in-trump-s-china-shift/3510486.html
626357643	20170211	201702	2017	2017.1123	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	036	036	03	1	4.0	2	2	2	-2.50494505685512	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	Vietnam, Republic Of	VM	VM	16	106	VM	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170211	http://www.thestar.com.my/news/world/2017/02/11/new-top-us-diplomat-plays-central-role-in-trumps-china-shift/
626357647	20170211	201702	2017	2017.1123	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	041	041	04	1	1.0	16	11	16	-2.2907378726121	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170211	http://www.channelnewsasia.com/news/world/new-top-us-diplomat-plays-central-role-in-trump-s-china-shift/3510486.html
626357650	20170211	201702	2017	2017.1123	USA	THE US	USA								CHN	CHINA	CHN								1	042	042	04	1	1.9	8	2	8	-1.70358245687353	1	United States	US	US	38	-97	US	4	Huangyan, Zhejiang, China	CH	CH02	28.6478	121.259	-1910574	4	Huangyan, Zhejiang, China	CH	CH02	28.6478	121.259	-1910574	20170211	http://www.globaltimes.cn/content/1032421.shtml
626357651	20170211	201702	2017	2017.1123	USA	THE US	USA								CHN	CHINA	CHN								1	042	042	04	1	1.9	4	2	4	-1.70358245687353	1	United States	US	US	38	-97	US	4	Huangyan, Zhejiang, China	CH	CH02	28.6478	121.259	-1910574	1	United States	US	US	38	-97	US	20170211	http://www.globaltimes.cn/content/1032421.shtml
