645537876	20170404	201704	2017	2017.2575	USA	UNITED STATES	USA								GBR	BRITISH	GBR								1	040	040	04	1	1.0	6	2	6	-1.89877208745134	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170411	http://www.thestar.com.my/news/world/2017/04/11/trump-speaks-with-uks-may-germanys-merkel-on-syria--white-house/
645537878	20170404	201704	2017	2017.2575	USA	UNITED STATES	USA								GBR	BRITISH	GBR								1	138	138	13	3	-7.0	7	4	7	-1.44888885164168	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170411	http://www.thestar.com.my/news/world/2017/04/11/trump-speaks-with-uks-may-germanys-merkel-on-syria--white-house/
645537879	20170404	201704	2017	2017.2575	USA	UNITED STATES	USA								GBR	BRITISH	GBR								1	138	138	13	3	-7.0	7	4	7	-1.44888885164168	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170411	http://www.thestar.com.my/news/world/2017/04/11/trump-speaks-with-uks-may-germanys-merkel-on-syria--white-house/
645537884	20170404	201704	2017	2017.2575	USAGOV	UNITED STATES	USA					GOV			CHN	CHINA	CHN								1	046	046	04	1	7.0	2	2	2	-1.12719119445577	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170411	http://www.perishablenews.com/index.php?article=0059536
645538693	20170411	201704	2017	2017.2767	BUS	COMPANY						BUS													1	073	073	07	2	7.4	6	5	6	0.728997778178104	2	California, United States	US	USCA	36.17	-119.746	CA	0							1	Mexico	MX	MX	23	-102	MX	20170411	http://www.thehour.com/technology/businessinsider/article/TACO-BELL-CEO-We-could-probably-fulfill-11063930.php
645538806	20170411	201704	2017	2017.2767	CAN	MONTREAL	CAN								CVL	TRAVELLER						CVL			1	010	010	01	1	0.0	15	14	15	-4.62487720343941	3	Dallas, Texas, United States	US	USTX	32.7831	-96.8067	1380944	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	3	Dallas, Texas, United States	US	USTX	32.7831	-96.8067	1380944	20170411	http://www.missioncityrecord.com/national/419077644.html
645538836	20170411	201704	2017	2017.2767	CANGOV	CANADIAN	CAN					GOV			USA	UNITED STATES	USA								0	051	051	05	1	3.4	18	6	18	-4.76033317617476	1	Canada	CA	CA	60	-95	CA	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	20170411	http://www.newsradio1067.com/news/after-syria-strike-populist-supporters-abandon-trump-at-home-and-abroad/
645538867	20170411	201704	2017	2017.2767	CHN	CHINA	CHN								CVL	NEIGHBORHOOD						CVL			1	111	111	11	3	-2.0	8	1	8	-7.45829244357212	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	20170411	http://macaudailytimes.com.mo/unfettered-online-hate-speech-fuels-islamophobia.html
645538872	20170411	201704	2017	2017.2767	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	4	1	4	-2.85714285714286	1	China	CH	CH	35	105	CH	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	37.5664	127	-716583	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170411	http://english.donga.com/Home/3/all/26/894619/1
645538879	20170411	201704	2017	2017.2767	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			1	050	050	05	1	3.5	2	2	2	-1.12719119445577	1	China	CH	CH	35	105	CH	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170411	http://www.perishablenews.com/index.php?article=0059536
645538929	20170411	201704	2017	2017.2767	CHN	CHINA	CHN								USAGOV	US AMBASSADOR	USA					GOV			1	040	040	04	1	1.0	56	28	56	-4.26055274217112	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	20170411	http://www.wjbc.com/news/inside-the-tense-closed-door-un-security-council-deliberations-on-syria/
645539158	20170411	201704	2017	2017.2767	COP	POLICE						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	450	1	450	-10.2552706552707	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20170411	http://power107.iheart.com/articles/weird-news-104673/irs-phone-scams-mastermind-used-american-15725956/
645539159	20170411	201704	2017	2017.2767	COP	POLICE						COP			USA	AMERICAN	USA								1	173	173	17	4	-5.0	450	1	450	-10.2552706552707	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20170411	http://power107.iheart.com/articles/weird-news-104673/irs-phone-scams-mastermind-used-american-15725956/
645539818	20170411	201704	2017	2017.2767	GBR	UNITED KINGDOM	GBR								USA	AMERICAN	USA								0	013	013	01	1	0.4	20	10	20	-4.8962303893051	1	United Kingdom	UK	UK	54	-2	UK	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	1	United Kingdom	UK	UK	54	-2	UK	20170411	http://www.newsradio1067.com/news/after-syria-strike-populist-supporters-abandon-trump-at-home-and-abroad/
645539819	20170411	201704	2017	2017.2767	GBR	UNITED KINGDOM	GBR								USA	FLORIDA	USA								0	043	043	04	1	2.8	8	4	8	-0.51546391752577	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170411	http://www.greenwichtime.com/technology/businessinsider/article/Making-the-same-2-decisions-before-any-trip-I-11063931.php
645539830	20170411	201704	2017	2017.2767	GBRGOVMIL	UNITED KINGDOM	GBR					GOV	MIL		USA	AMERICAN	USA								0	013	013	01	1	0.4	60	10	60	-4.8962303893051	1	United Kingdom	UK	UK	54	-2	UK	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	1	United Kingdom	UK	UK	54	-2	UK	20170411	http://www.newsradio1067.com/news/after-syria-strike-populist-supporters-abandon-trump-at-home-and-abroad/
645539981	20170411	201704	2017	2017.2767	GOV	PRESIDENT						GOV			CHN	CHINA	CHN								0	036	036	03	1	4.0	4	1	4	-2.85714285714286	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	37.5664	127	-716583	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170411	http://english.donga.com/Home/3/all/26/894619/1
645539984	20170411	201704	2017	2017.2767	GOV	PRESIDENT						GOV			CHN	CHINA	CHN								1	046	046	04	1	7.0	2	2	2	-1.12719119445577	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170411	http://www.perishablenews.com/index.php?article=0059536
645540052	20170411	201704	2017	2017.2767	GOV	FOREIGN MINIST						GOV			ITA	ITALY	ITA								1	040	040	04	1	1.0	2	1	2	-2.64026402640264	1	Italy	IT	IT	42.8333	12.8333	IT	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170411	http://news.webindia123.com/news/Articles/World/20170410/3089691.html
645540333	20170411	201704	2017	2017.2767	IGOUNO	UNITED NATIONS		UNO				IGO			USAGOV	US AMBASSADOR	USA					GOV			1	040	040	04	1	1.0	198	33	198	-4.23583734493729	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	20170411	http://www.wjbc.com/news/inside-the-tense-closed-door-un-security-council-deliberations-on-syria/
645540967	20170411	201704	2017	2017.2767	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	-5.86053412462908	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	2	California, United States	US	USCA	36.17	-119.746	CA	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170411	http://www.huffingtonpost.com/entry/border-agents-asylum-seeker_us_58ebd4f2e4b0df7e204453f8?ee6&ncid=inblnkushpmg00000009
645540970	20170411	201704	2017	2017.2767	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	192	192	19	4	-9.5	2	1	2	-5.86053412462908	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	3	San Ysidro, California, United States	US	USCA	32.552	-117.043	1661394	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170411	http://www.huffingtonpost.com/entry/border-agents-asylum-seeker_us_58ebd4f2e4b0df7e204453f8?ee6&ncid=inblnkushpmg00000009
645540971	20170411	201704	2017	2017.2767	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	192	192	19	4	-9.5	6	1	6	-5.86053412462908	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	3	San Ysidro, California, United States	US	USCA	32.552	-117.043	1661394	3	San Ysidro, California, United States	US	USCA	32.552	-117.043	1661394	20170411	http://www.huffingtonpost.com/entry/border-agents-asylum-seeker_us_58ebd4f2e4b0df7e204453f8?ee6&ncid=inblnkushpmg00000009
645540976	20170411	201704	2017	2017.2767	MEXJUD	MEXICO	MEX					JUD			MEX	MEXICO	MEX								1	112	112	11	3	-2.0	3	3	3	-5.49519058003554	4	Tamaulipas, Sinaloa, Mexico	MX	MX25	24.9086	-107.594	-1703946	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170411	http://www.ivpressonline.com/news/world/ex-mexican-governor-s-long-flight-from-justice-ends/article_f51bf873-fdbb-55da-ac41-9cb437929328.html
645541286	20170411	201704	2017	2017.2767	NGOHRIAMN	AMNESTY INTERNATIONAL		AMN				NGO	HRI		CHN	CHINA	CHN								1	186	186	18	4	-10.0	18	11	18	-9.02007392593969	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	20170411	http://m.jamaicaobserver.com/mobile/news/China-remains-world-s-biggest-executioner---Amnesty
645541456	20170411	201704	2017	2017.2767	REB	UPRISING						REB													0	010	010	01	1	0.0	3	1	3	-1.47727272727273	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							1	Canada	CA	CA	60	-95	CA	20170411	http://www.250news.com/canadian-press/?loc=3&id=fd51fd2c-2919-4baa-8308-1d51227f0554
645542058	20170411	201704	2017	2017.2767	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	2	1	2	-2.59433962264151	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	0							1	Canada	CA	CA	60	-95	CA	20170411	http://www.250news.com/canadian-press/?loc=3&id=f7d16de9-dd7e-455e-a4f3-1b6ee36fc57e
645542271	20170411	201704	2017	2017.2767	USA	UNITED STATES	USA																		0	114	114	11	3	-2.0	1	1	1	0.45071526553008	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							1	Mexico	MX	MX	23	-102	MX	20170411	https://wn.com/Chief_Information_Officer
645542423	20170411	201704	2017	2017.2767	USA	CHICAGO	USA								CAN	CANADA	CAN								1	061	061	06	2	6.4	10	1	10	-4.10958904109589	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170411	https://www.wsj.com/articles/lumber-logs-a-12-year-high-1491851970
645542427	20170411	201704	2017	2017.2767	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	010	010	01	1	0.0	104	50	104	-3.60877183494569	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170411	http://www.kfdi.com/news/national/passenger-dragged-off-overbooked-united-flight
645542428	20170411	201704	2017	2017.2767	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	120	120	12	3	-4.0	104	50	104	-3.60877183494569	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170411	http://www.kfdi.com/news/national/passenger-dragged-off-overbooked-united-flight
645542575	20170411	201704	2017	2017.2767	USA	FLORIDA	USA								GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	8	4	8	-0.51546391752577	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170411	http://www.greenwichtime.com/technology/businessinsider/article/Making-the-same-2-decisions-before-any-trip-I-11063931.php
645542642	20170411	201704	2017	2017.2767	USA	UNITED STATES	USA								HLH	DOCTOR						HLH			0	020	020	02	1	3.0	3	3	3	0.15015015015015	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170411	http://www.news965.com/news/health-med-fit-science/things-you-need-know-before-using-23andme/sdjSgpnWC9Sn4Ohe8mRS7I/
645542756	20170411	201704	2017	2017.2767	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	012	012	01	1	-0.4	1	1	1	-5.86053412462908	2	California, United States	US	USCA	36.17	-119.746	CA	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170411	http://www.huffingtonpost.com/entry/border-agents-asylum-seeker_us_58ebd4f2e4b0df7e204453f8?ee6&ncid=inblnkushpmg00000009
645542758	20170411	201704	2017	2017.2767	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	013	013	01	1	0.4	1	1	1	-5.86053412462908	2	California, United States	US	USCA	36.17	-119.746	CA	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170411	http://www.huffingtonpost.com/entry/border-agents-asylum-seeker_us_58ebd4f2e4b0df7e204453f8?ee6&ncid=inblnkushpmg00000009
645542760	20170411	201704	2017	2017.2767	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	042	042	04	1	1.9	1	1	1	-5.86053412462908	2	California, United States	US	USCA	36.17	-119.746	CA	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170411	http://www.huffingtonpost.com/entry/border-agents-asylum-seeker_us_58ebd4f2e4b0df7e204453f8?ee6&ncid=inblnkushpmg00000009
645543021	20170411	201704	2017	2017.2767	USAGOV	US AMBASSADOR	USA					GOV			CHN	CHINA	CHN								1	040	040	04	1	1.0	56	28	56	-4.26055274217112	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	20170411	http://www.wjbc.com/news/inside-the-tense-closed-door-un-security-council-deliberations-on-syria/
645543023	20170411	201704	2017	2017.2767	USAGOV	UNITED STATES	USA					GOV			CHN	CHINA	CHN								1	046	046	04	1	7.0	1	1	1	-1.34529147982063	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170411	http://www.perishablenews.com/index.php?article=0059536
645543037	20170411	201704	2017	2017.2767	USAGOV	US AMBASSADOR	USA					GOV			IGOUNO	UNITED NATIONS		UNO				IGO			1	040	040	04	1	1.0	198	33	198	-4.23583734493729	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	20170411	http://www.wjbc.com/news/inside-the-tense-closed-door-un-security-council-deliberations-on-syria/
645543038	20170411	201704	2017	2017.2767	USAGOV	US AMBASSADOR	USA					GOV			IGOUNO	UNITED NATIONS		UNO				IGO			1	070	070	07	2	7.0	198	33	198	-4.23583734493729	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	20170411	http://www.wjbc.com/news/inside-the-tense-closed-door-un-security-council-deliberations-on-syria/
645543095	20170411	201704	2017	2017.2767	USAGOV	THE WHITE HOUSE	USA					GOV			USAMED	THE ASSOCIATED PRESS	USA					MED			1	013	013	01	1	0.4	2	1	2	-1.47727272727273	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170411	http://www.250news.com/canadian-press/?loc=3&id=fd51fd2c-2919-4baa-8308-1d51227f0554
645545294	20160411	201604	2016	2016.2767	CHN	CHINA	CHN																		1	081	081	08	2	5.0	64	8	64	-0.46884893187829	1	China	CH	CH	35	105	CH	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170411	http://www.sharenet.co.za/news/US_to_seek_China_access_for_beef_services_White_House/dc6f7ecf38ee3068468ea3583f69f1d3
645545296	20160411	201604	2016	2016.2767	CHN	CHINA	CHN																		1	172	172	17	4	-5.0	64	8	64	-0.46884893187829	1	China	CH	CH	35	105	CH	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170411	http://www.sharenet.co.za/news/US_to_seek_China_access_for_beef_services_White_House/dc6f7ecf38ee3068468ea3583f69f1d3
