626811220	20170213	201702	2017	2017.1178	CAN	CANADIAN	CAN								USAGOV	UNITED STATES	USA					GOV			1	040	040	04	1	1.0	7	4	7	-0.85674169141425	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170213	http://www.windsorstar.com/news/national/five+things+watch+canadian+business+world+coming+week/12903201/story.html
626811222	20170213	201702	2017	2017.1178	CANBUS	CANADIAN	CAN					BUS			GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	6	2	6	-1.31578947368421	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170213	http://www.windsorstar.com/news/national/five+things+watch+canadian+business+world+coming+week/12903201/story.html
626811228	20170213	201702	2017	2017.1178	CANGOV	CANADIAN	CAN					GOV			GOV	PRESIDENT						GOV			1	012	012	01	1	-0.4	6	1	6	3.75	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170213	http://www.efe.com/efe/english/world/trudeau-to-sidestep-conflictual-issues-in-meeting-with-trump/50000262-3177347
626811230	20170213	201702	2017	2017.1178	CANGOV	RONA AMBROSE	CAN					GOV			GOV	ADMINISTRATION						GOV			1	020	020	02	1	3.0	6	1	6	-0.21645021645022	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170213	http://montreal.ctvnews.ca/conservatives-offer-support-to-trudeau-ahead-of-meeting-with-trump-1.3281964
626811231	20170213	201702	2017	2017.1178	CANGOV	RONA AMBROSE	CAN					GOV			GOV	ADMINISTRATION						GOV			1	040	040	04	1	1.0	6	1	6	-0.21645021645022	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	1	United States	US	US	38	-97	US	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170213	http://montreal.ctvnews.ca/conservatives-offer-support-to-trudeau-ahead-of-meeting-with-trump-1.3281964
626811258	20170213	201702	2017	2017.1178	CHN	BEIJING	CHN																		0	060	060	06	2	6.0	66	62	66	-1.61281556904599	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170213	http://www.huffingtonpost.com/entry/trump-north-korea_us_58a0d5bbe4b0ab2d2b16484b?h8s9btv055wcj714i&ncid=inblnkushpmg00000009
626811265	20170213	201702	2017	2017.1178	CHN	CHINA	CHN								CUB	CUBA	CUB								0	190	190	19	4	-10.0	6	4	6	-3.1208640420671	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Bay Of Pigs, Matanzas, Cuba	CU	CU03	22.18	-81.1664	-1618230	20170213	http://www.tomdispatch.com/blog/176242/tomgram:_rajan_menon,_the_china_missile_crisis_of_2018/
626811269	20170213	201702	2017	2017.1178	CHN	CHINA	CHN								MED	NEWSPAPER						MED			1	010	010	01	1	0.0	8	4	8	0.69204152249135	4	Wang Tao, Shanxi, China	CH	CH24	36.8667	112.15	-1930009	2	Nebraska, United States	US	USNE	41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE	41.1289	-98.2883	NE	20170213	http://kticradio.com/abc_business/tiffany-trump-gets-front-row-treatment-at-chinese-designers-ny-fashion-week-show-abcid35861626/
626811285	20170213	201702	2017	2017.1178	CHN	CHINA	CHN								USA	NEW YORK	USA								1	036	036	03	1	4.0	48	23	46	1.096739122089	4	Wang Tao, Shanxi, China	CH	CH24	36.8667	112.15	-1930009	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Wang Tao, Shanxi, China	CH	CH24	36.8667	112.15	-1930009	20170213	http://abcnewsradioonline.com/business-news/tiffany-trump-gets-front-row-treatment-at-chinese-designers.html
626811286	20170213	201702	2017	2017.1178	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	190	190	19	4	-10.0	87	15	82	-3.17869778493309	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170213	http://www.tomdispatch.com/blog/176242/tomgram:_rajan_menon,_the_china_missile_crisis_of_2018/
626811287	20170213	201702	2017	2017.1178	CHN	CHINESE	CHN								USAGOV	THE WHITE HOUSE	USA					GOV			0	010	010	01	1	0.0	15	12	14	-3.380563860518	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170213	http://www.tomdispatch.com/blog/176242/tomgram:_rajan_menon,_the_china_missile_crisis_of_2018/
626811411	20170213	201702	2017	2017.1178	CUB	CUBA	CUB								CHN	CHINA	CHN								0	190	190	19	4	-10.0	6	4	6	-3.1208640420671	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Bay Of Pigs, Matanzas, Cuba	CU	CU03	22.18	-81.1664	-1618230	20170213	http://www.tomdispatch.com/blog/176242/tomgram:_rajan_menon,_the_china_missile_crisis_of_2018/
626811714	20170213	201702	2017	2017.1178	GBR	UNITED KINGDOM	GBR								ELI	ACTOR						ELI			1	051	051	05	1	3.4	36	17	36	5.30917162665681	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	4	Manchester, Manchester, United Kingdom	UK	UKI2	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	53.5	-2.21667	-2602512	20170213	http://www.newsnet5.com/news/national/the-latest-british-academy-film-awards
626811715	20170213	201702	2017	2017.1178	GBR	BRITISH	GBR								ELI	ACTOR						ELI			1	051	051	05	1	3.4	72	17	72	5.30917162665681	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	4	Manchester, Manchester, United Kingdom	UK	UKI2	53.5	-2.21667	-2602512	20170213	http://www.newsnet5.com/news/national/the-latest-british-academy-film-awards
626811737	20170213	201702	2017	2017.1178	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	010	010	01	1	0.0	98	22	98	4.93203440351774	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170213	http://www.newsnet5.com/news/national/the-latest-british-academy-film-awards
626811738	20170213	201702	2017	2017.1178	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	051	051	05	1	3.4	98	21	96	5.25469150121933	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170213	http://www.newsnet5.com/news/national/the-latest-british-academy-film-awards
626811739	20170213	201702	2017	2017.1178	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	051	051	05	1	3.4	230	31	140	5.25736094313098	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170213	http://www.newsnet5.com/news/national/the-latest-british-academy-film-awards
626811742	20170213	201702	2017	2017.1178	GBR	LONDON	GBR								YEM	YEMEN	YEM								1	042	042	04	1	1.9	2	2	2	-7.69230769230769	3	San Diego State University, California, United States	US	USCA	32.7753	-117.072	248828	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170213	http://www.kbzk.com/story/34485141/anwar-al-awlaki-fast-facts
626811774	20170213	201702	2017	2017.1178	GOV	GOVERNMENT						GOV													0	011	011	01	1	-0.1	2	1	2	-1.52941176470588	4	Winnipeg, Manitoba, Canada	CA	CA03	49.8833	-97.1667	-576096	0							1	United States	US	US	38	-97	US	20170213	http://www.brandonsun.com/national/breaking-news/lawyers-call-for-changes-to-safe-third-country-agreement-amid-influx-of-refugees-413535843.html
626811789	20170213	201702	2017	2017.1178	GOV	PRESIDENT						GOV													1	026	026	02	1	4.0	2	1	2	-0.85653104925054	1	Canada	CA	CA	60	-95	CA	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170213	http://dailycaller.com/2017/02/12/trudeau-to-meet-with-trump-in-washington-on-monday/
626811841	20170213	201702	2017	2017.1178	GOV	GOVERNMENT						GOV													0	124	124	12	3	-4.0	2	1	2	-1.52941176470588	4	Winnipeg, Manitoba, Canada	CA	CA03	49.8833	-97.1667	-576096	0							1	United States	US	US	38	-97	US	20170213	http://www.brandonsun.com/national/breaking-news/lawyers-call-for-changes-to-safe-third-country-agreement-amid-influx-of-refugees-413535843.html
626811867	20170213	201702	2017	2017.1178	GOV	PRIME MINISTER						GOV			CAN	TORONTO	CAN								1	040	040	04	1	1.0	3	1	3	-1.14503816793893	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170213	http://huddle.today/five-things-watch-canadian-business-world-coming-week49/
626811868	20170213	201702	2017	2017.1178	GOV	PRESIDENT						GOV			CAN	TORONTO	CAN								1	040	040	04	1	1.0	31	7	27	-0.441232574995314	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170213	http://huddle.today/five-things-watch-canadian-business-world-coming-week49/
626811873	20170213	201702	2017	2017.1178	GOV	PRESIDENT						GOV			CANBUS	CANADIAN	CAN					BUS			1	040	040	04	1	1.0	12	2	12	-1.31578947368421	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170213	http://www.windsorstar.com/news/national/five+things+watch+canadian+business+world+coming+week/12903201/story.html
626811997	20170213	201702	2017	2017.1178	GOV	PRESIDENT						GOV			USA	AMERICAN	USA								1	073	073	07	2	7.4	3	1	3	-0.21459227467811	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170213	https://www.wsj.com/articles/texas-and-the-real-forgotten-man-1486941499
626812088	20170213	201702	2017	2017.1178	HTI	HAITIAN	HTI								MEX	MEXICAN	MEX								1	043	043	04	1	2.8	13	10	13	-3.82033867816568	1	Haiti	HA	HA	19	-72.4167	HA	1	United States	US	US	38	-97	US	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170213	http://www.afghanistansun.com/index.php/sid/251670659
626812096	20170213	201702	2017	2017.1178	HTICVL	HAITI	HTI					CVL			MEX	MEXICAN	MEX								1	043	043	04	1	2.8	13	10	13	-3.82033867816568	1	Haiti	HA	HA	19	-72.4167	HA	1	United States	US	US	38	-97	US	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170213	http://www.afghanistansun.com/index.php/sid/251670659
626812332	20170213	201702	2017	2017.1178	JUD	LAWYER						JUD			REF	REFUGEE						REF			1	020	020	02	1	3.0	64	31	64	-2.17237344806872	1	United States	US	US	38	-97	US	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	20170213	http://www.quesnelobserver.com/national/413536633.html
626812393	20170213	201702	2017	2017.1178	LCAGOV	STEPHENSON	LCA					GOV			CAN	CANADA	CAN								0	036	036	03	1	4.0	2	2	2	1.06870229007634	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170213	http://wlfi.com/ap/trump-trudeau-to-discuss-women-in-workforce/
626812395	20170213	201702	2017	2017.1178	LCAGOV	STEPHENSON	LCA					GOV			GOV	CHIEF OF STAFF						GOV			0	036	036	03	1	4.0	33	6	33	0.895971471555133	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170213	http://wlfi.com/ap/trump-trudeau-to-discuss-women-in-workforce/
626812411	20170213	201702	2017	2017.1178	LEG	PARLIAMENT						LEG			CAN	CANADIAN	CAN								1	090	090	09	2	-2.0	3	1	3	-1.41643059490085	1	Canada	CA	CA	60	-95	CA	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170213	http://boingboing.net/2017/02/12/parliament-ponders-letting-us.html
626812412	20170213	201702	2017	2017.1178	LEG	SENATOR						LEG			CANGOV	CANADA	CAN					GOV			1	012	012	01	1	-0.4	34	17	34	-1.06172985692789	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170213	http://economictimes.indiatimes.com/news/international/world-news/the-latest-trump-trudeau-to-confer-on-women-in-workforce/articleshow/57117021.cms
626812413	20170213	201702	2017	2017.1178	LEG	SENATOR						LEG			CANGOV	CANADA	CAN					GOV			1	012	012	01	1	-0.4	2	1	2	-0.42689434364994	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170213	http://kdhnews.com/news/politics/the-latest-trump-trudeau-to-confer-on-women-in-workforce/article_15f9beb2-135d-599d-b8e7-a951ae95c347.html
626812437	20170213	201702	2017	2017.1178	LEG	SENATE						LEG			USA	UNITED STATES	USA								0	143	143	14	3	-6.5	72	18	72	-1.02646121730134	2	New Hampshire, United States	US	USNH	43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH	43.4108	-71.5653	NH	1	Canada	CA	CA	60	-95	CA	20170213	http://economictimes.indiatimes.com/news/international/world-news/the-latest-trump-trudeau-to-confer-on-women-in-workforce/articleshow/57117021.cms
626812515	20170213	201702	2017	2017.1178	MEX	MEXICO	MEX																		0	020	020	02	1	3.0	2	1	2	-1.33010882708585	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	Mexico	MX	MX	23	-102	MX	20170213	http://mwcnews.net/news/americas/63709-massive-anti-trump-rallies.html
626812530	20170213	201702	2017	2017.1178	MEX	MEXICO	MEX																		1	141	141	14	3	-6.5	19	19	19	-7.33591627982201	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	0							4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170213	http://www.wcti12.com/news/world/mexicans-march-against-trump-corruption-in-home-country/330473799
626812534	20170213	201702	2017	2017.1178	MEX	MEXICO	MEX								CAN	CANADA	CAN								0	050	050	05	1	3.5	186	93	186	0.892836113779787	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170213	http://www.roanoke.com/news/politics/wire/trump-trudeau-to-discuss-women-in-workforce/article_d8cbe2a9-84ea-5652-814a-82bc5e68176e.html
626812535	20170213	201702	2017	2017.1178	MEX	MEXICO	MEX								CAN	CANADA	CAN								0	050	050	05	1	3.5	12	1	12	0.879014913726392	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170213	http://hosted.ap.org/dynamic/stories/U/US_TRUMP_IVANKA?SITE=MAQUI&SECTION=BUSINESS&TEMPLATE=DEFAULT&CTIME=2017-02-12-18-36-24
626812536	20170213	201702	2017	2017.1178	MEX	MEXICO	MEX								CAN	CANADA	CAN								0	050	050	05	1	3.5	14	7	14	0.979275543133641	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170213	http://hosted2.ap.org/APDEFAULT/f70471f764144b2fab526d39972d37b3/Article_2017-02-12-US--Trump-Ivanka/id-aefb25a20be647e2bcaef7e8a3b2f447
626812563	20170213	201702	2017	2017.1178	MEX	MEXICAN	MEX								HTICVL	HAITI	HTI					CVL			1	042	042	04	1	1.9	13	10	13	-3.82033867816568	1	United States	US	US	38	-97	US	1	Haiti	HA	HA	19	-72.4167	HA	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170213	http://www.afghanistansun.com/index.php/sid/251670659
626812570	20170213	201702	2017	2017.1178	MEX	MEXICAN	MEX								MEXCVL	MEXICAN	MEX					CVL			1	051	051	05	1	3.4	24	8	24	-2.44661203171506	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	20170213	http://counton2.com/ap/thousands-march-in-mexico-to-demand-respect-reject-trump/
626812574	20170213	201702	2017	2017.1178	MEX	MEXICO CITY	MEX								MEXGOV	MEXICO	MEX					GOV			1	141	141	14	3	-6.5	12	12	12	-6.85974128212	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170213	http://www.abc15.com/news/national/mexicans-march-against-trump-bad-hombre-for-the-whole-world
626812579	20170213	201702	2017	2017.1178	MEX	MEXICAN	MEX								USA	WASHINGTON	USA								1	042	042	04	1	1.9	24	8	24	-2.34257210960639	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170213	http://mwcnews.net/news/americas/63709-massive-anti-trump-rallies.html
626812583	20170213	201702	2017	2017.1178	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	112	112	11	3	-2.0	110	51	110	-1.9873849238722	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170213	http://www.meadvilletribune.com/cnhi_network/terrain-complicates-trump-s-border-wall-blueprints/article_588fa6cb-6a55-5d3b-9739-9fb3b8523f48.html
626812585	20170213	201702	2017	2017.1178	MEX	MEXICAN	MEX								USA	WASHINGTON	USA								1	161	161	16	4	-4.0	5	4	5	-2.96699042488317	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170213	http://mwcnews.net/news/americas/63709-massive-anti-trump-rallies.html
626812593	20170213	201702	2017	2017.1178	MEXGOV	MEXICAN	MEX					GOV			USA	WASHINGTON	USA								1	042	042	04	1	1.9	30	5	30	-3.14778588829364	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170213	http://mwcnews.net/news/americas/63709-massive-anti-trump-rallies.html
626812594	20170213	201702	2017	2017.1178	MEXGOV	MEXICAN	MEX					GOV			USA	WASHINGTON	USA								1	161	161	16	4	-4.0	24	4	24	-2.94308309105598	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170213	http://mwcnews.net/news/americas/63709-massive-anti-trump-rallies.html
626812733	20170213	201702	2017	2017.1178	MYS	MALAYSIAN	MYS																		1	020	020	02	1	3.0	6	1	6	-4.61847389558233	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							1	Mexico	MX	MX	23	-102	MX	20170213	http://www.themalaymailonline.com/malaysia/article/police-to-trace-missing-rm55m-in-investment-scam
626812784	20170213	201702	2017	2017.1178	NLD	DUTCH	NLD																		1	110	110	11	3	-2.0	6	1	6	0.492610837438419	1	United Kingdom	UK	UK	54	-2	UK	0							2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	20170213	http://www.ajc.com/news/world/dutch-populist-wilders-warns-backlash-frozen-out/hmsPpOJt0fruUZTsGSoVmN/
626812839	20170213	201702	2017	2017.1178	OPP	PROTESTER						OPP			MEX	MEXICO	MEX								0	0874	087	08	2	10.0	488	61	488	-7.00314618388072	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	20170213	http://www.newsnet5.com/news/national/mexicans-march-against-trump-bad-hombre-for-the-whole-world
626813145	20170213	201702	2017	2017.1178	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	2	1	2	7.91208791208791	4	Manchester, Manchester, United Kingdom	UK	UKI2	53.5	-2.21667	-2602512	0							3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170213	http://www.standard.co.uk/showbiz/celebrity-news/baftas-2017-winners-emma-stone-and-casey-affleck-honoured-as-la-la-land-gets-best-film-a3464996.html
626813162	20170213	201702	2017	2017.1178	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	2	1	2	-5.57077625570777	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	0							1	China	CH	CH	35	105	CH	20170213	https://www.wsj.com/articles/tom-hayden-crusader-for-thecommunists-1486941343
626813175	20170213	201702	2017	2017.1178	USA	AMERICAN	USA																		0	010	010	01	1	0.0	2	1	2	-4.27461139896373	2	Rhode Island, United States	US	USRI	41.6772	-71.5101	RI	0							1	China	CH	CH	35	105	CH	20170213	http://peakoil.com/publicpolicy/steve-bannon-believes-the-apocalypse-is-coming-and-war-is-inevitable/comment-page-1
