628980726	20170219	201702	2017	2017.1342	GBR	UNITED KINGDOM	GBR																		1	051	051	05	1	3.4	4	1	4	3.08219178082192	1	United Kingdom	UK	UK	54	-2	UK	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170219	http://www.bet.com/music/2017/02/18/young-thug-sings-drakes-praises.html
628980757	20170219	201702	2017	2017.1342	GBR	UNITED KINGDOM	GBR								USA	DETROIT	USA								0	043	043	04	1	2.8	2	1	2	1.49501661129569	1	United Kingdom	UK	UK	54	-2	UK	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	United Kingdom	UK	UK	54	-2	UK	20170219	http://kenw.org/?page=7791
628980759	20170219	201702	2017	2017.1342	GBR	BRITISH	GBR								USA	UNITED STATES	USA								0	138	138	13	3	-7.0	2	1	2	-3.54803493449782	4	Claremont, Surrey, United Kingdom	UK	UKN7	51.35	-0.35	-2592670	2	North Carolina, United States	US	USNC	35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC	35.6411	-79.8431	NC	20170219	http://streetwiseprofessor.com/?p=10415&pfstyle=wp
628980761	20170219	201702	2017	2017.1342	GBR	BRITISH	GBR								USAMIL	UNITED STATES	USA					MIL			0	138	138	13	3	-7.0	2	1	2	-3.54803493449782	2	North Carolina, United States	US	USNC	35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC	35.6411	-79.8431	NC	4	Claremont, Surrey, United Kingdom	UK	UKN7	51.35	-0.35	-2592670	20170219	http://streetwiseprofessor.com/?p=10415&pfstyle=wp
628981048	20170219	201702	2017	2017.1342	GOV	GOVERNOR						GOV			USA	VERMONT	USA								1	043	043	04	1	2.8	10	3	10	1.49640302924975	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170219	http://wnyt.com/politics/gov-scott-emphasizes-vermont-quebec-cooperation/4404053/
628981660	20170219	201702	2017	2017.1342	MEX	MEXICO	MEX								GOV	GOVERNMENT						GOV			0	173	173	17	4	-5.0	2	1	2	-2.02952029520295	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	20170219	http://www.borderlandbeat.com/2017/02/the-cartels-next-door-3rd-in-6-part_18.html
628981665	20170219	201702	2017	2017.1342	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	173	173	17	4	-5.0	2	1	2	-2.02952029520295	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	20170219	http://www.borderlandbeat.com/2017/02/the-cartels-next-door-3rd-in-6-part_18.html
628981666	20170219	201702	2017	2017.1342	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	173	173	17	4	-5.0	2	1	2	-2.02952029520295	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	20170219	http://www.borderlandbeat.com/2017/02/the-cartels-next-door-3rd-in-6-part_18.html
628981670	20170219	201702	2017	2017.1342	MEXCRM	MEXICO	MEX					CRM			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	1	1	1	-2.02952029520295	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	20170219	http://www.borderlandbeat.com/2017/02/the-cartels-next-door-3rd-in-6-part_18.html
628982145	20170219	201702	2017	2017.1342	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	1	1	1	-1.301775147929	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	0							1	United Kingdom	UK	UK	54	-2	UK	20170219	http://www.denofgeek.com/us/movies/long-movies/243583/14-movies-that-should-have-stopped-minutes-earlier
628982223	20170219	201702	2017	2017.1342	USA	WASHINGTON	USA																		1	051	051	05	1	3.4	5	1	5	-0.79575596816977	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	New Windsor, Windsor and Maidenhead, United Kingdom	UK	UKP9	51.4833	-0.6	-2611829	20170219	http://www.recordonline.com/news/20170218/washingtons-285th-birthday-comes-with-history-lesson
628982298	20170219	201702	2017	2017.1342	USA	UNITED STATES	USA																		0	110	110	11	3	-2.0	2	1	2	-2.02952029520295	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	0							4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	20170219	http://www.borderlandbeat.com/2017/02/the-cartels-next-door-3rd-in-6-part_18.html
628982335	20170219	201702	2017	2017.1342	USA	SAN DIEGO	USA																		1	138	138	13	3	-7.0	10	2	10	-4.70626060740225	1	United States	US	US	38	-97	US	0							4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170219	http://timesofsandiego.com/life/2017/02/18/storm-runoff-pollutes-coastal-water-prompting-health-advisory/
628982363	20170219	201702	2017	2017.1342	USA	UNITED STATES	USA																		0	174	174	17	4	-5.0	2	1	2	-2.02952029520295	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	0							4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	20170219	http://www.borderlandbeat.com/2017/02/the-cartels-next-door-3rd-in-6-part_18.html
628982441	20170219	201702	2017	2017.1342	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	020	020	02	1	3.0	3	1	3	-2.38095238095238	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170219	http://www.videtteonline.com/viewpoint/the-weakest-link-trump-administration-edition/article_5f9bd31e-f47c-11e6-bab8-4723234f26f6.html
628982443	20170219	201702	2017	2017.1342	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	036	036	03	1	4.0	18	2	18	1.47367838973678	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	20170219	http://wnyt.com/politics/gov-scott-emphasizes-vermont-quebec-cooperation/4404053/
628982444	20170219	201702	2017	2017.1342	USA	VERMONT	USA								CAN	CANADIAN	CAN								1	036	036	03	1	4.0	10	3	10	1.49640302924975	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170219	http://wnyt.com/politics/gov-scott-emphasizes-vermont-quebec-cooperation/4404053/
628982446	20170219	201702	2017	2017.1342	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	040	040	04	1	1.0	9	4	9	1.37927765664992	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170219	http://wnyt.com/politics/gov-scott-emphasizes-vermont-quebec-cooperation/4404053/
628982447	20170219	201702	2017	2017.1342	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	042	042	04	1	1.9	12	4	12	1.37927765664992	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170219	http://wnyt.com/politics/gov-scott-emphasizes-vermont-quebec-cooperation/4404053/
628982448	20170219	201702	2017	2017.1342	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	054	054	05	1	6.0	12	4	12	1.37927765664992	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170219	http://wnyt.com/politics/gov-scott-emphasizes-vermont-quebec-cooperation/4404053/
628982450	20170219	201702	2017	2017.1342	USA	UNITED STATES	USA								CANGOV	CANADA	CAN					GOV			1	040	040	04	1	1.0	6	4	6	1.37927765664992	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170219	http://wnyt.com/politics/gov-scott-emphasizes-vermont-quebec-cooperation/4404053/
628982451	20170219	201702	2017	2017.1342	USA	UNITED STATES	USA								CANGOV	CANADA	CAN					GOV			1	040	040	04	1	1.0	5	3	5	1.49640302924975	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	20170219	http://wnyt.com/politics/gov-scott-emphasizes-vermont-quebec-cooperation/4404053/
628982452	20170219	201702	2017	2017.1342	USA	UNITED STATES	USA								CANGOV	CANADA	CAN					GOV			1	042	042	04	1	1.9	12	4	12	1.37927765664992	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170219	http://wnyt.com/politics/gov-scott-emphasizes-vermont-quebec-cooperation/4404053/
628982453	20170219	201702	2017	2017.1342	USA	UNITED STATES	USA								CANGOV	CANADA	CAN					GOV			1	054	054	05	1	6.0	12	4	12	1.37927765664992	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170219	http://wnyt.com/politics/gov-scott-emphasizes-vermont-quebec-cooperation/4404053/
628982457	20170219	201702	2017	2017.1342	USA	UNITED STATES	USA								CHN	CHINESE	CHN								0	040	040	04	1	1.0	1	1	1	-0.56179775280899	1	United States	US	US	38	-97	US	4	Hangzhou, Zhejiang, China	CH	CH02	30.2553	120.169	-1908366	4	Hangzhou, Zhejiang, China	CH	CH02	30.2553	120.169	-1908366	20170219	http://www.pioneernews.in/2017/02/18/opinion-india-china-talks-next-week-will-be-influenced-by-trump/
628982561	20170219	201702	2017	2017.1342	USA	DETROIT	USA								GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	2	1	2	1.49501661129569	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170219	http://kenw.org/?page=7791
628982580	20170219	201702	2017	2017.1342	USA	VERMONT	USA								GOV	GOVERNOR						GOV			1	042	042	04	1	1.9	6	1	6	1.45985401459854	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170219	http://wnyt.com/politics/gov-scott-emphasizes-vermont-quebec-cooperation/4404053/
628982589	20170219	201702	2017	2017.1342	USA	WASHINGTON	USA								GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	5	1	5	-0.79575596816977	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	New Windsor, Windsor and Maidenhead, United Kingdom	UK	UKP9	51.4833	-0.6	-2611829	4	New Windsor, Windsor and Maidenhead, United Kingdom	UK	UKP9	51.4833	-0.6	-2611829	20170219	http://www.recordonline.com/news/20170218/washingtons-285th-birthday-comes-with-history-lesson
628982867	20170219	201702	2017	2017.1342	USAGOVMED	NASA	USA					GOV	MED		CVL	SCIENTIST						CVL			0	040	040	04	1	1.0	8	1	8	0.64350064350064	1	United Kingdom	UK	UK	54	-2	UK	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	1	United Kingdom	UK	UK	54	-2	UK	20170219	https://www.cnet.com/uk/news/hidden-figures-nasa-true-stories-octavia-spencer-janelle-monae-taraji-henson-kevin-costner/
628984842	20170219	201702	2017	2017.1342	CAN	CANADA	CAN																		1	090	090	09	2	-2.0	6	3	6	0.74808742955732	2	California, United States	US	USCA	36.17	-119.746	CA	0							4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170219	http://www.canadianinquirer.net/2017/02/18/hundreds-attend-funeral-saturday-for-the-man-behind-sharkwater-documentary/
628984847	20170219	201702	2017	2017.1342	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	2	2	0.846269075370465	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	California, United States	US	USCA	36.17	-119.746	CA	20170219	http://www.canadianinquirer.net/2017/02/18/hundreds-attend-funeral-saturday-for-the-man-behind-sharkwater-documentary/
628984848	20170219	201702	2017	2017.1342	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	2	2	0.846269075370465	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170219	http://www.canadianinquirer.net/2017/02/18/hundreds-attend-funeral-saturday-for-the-man-behind-sharkwater-documentary/
628984849	20170219	201702	2017	2017.1342	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	2	2	0.846269075370465	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	California, United States	US	USCA	36.17	-119.746	CA	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170219	http://www.canadianinquirer.net/2017/02/18/hundreds-attend-funeral-saturday-for-the-man-behind-sharkwater-documentary/
628984851	20170219	201702	2017	2017.1342	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	2	2	0.846269075370465	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	California, United States	US	USCA	36.17	-119.746	CA	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170219	http://www.canadianinquirer.net/2017/02/18/hundreds-attend-funeral-saturday-for-the-man-behind-sharkwater-documentary/
628984854	20170219	201702	2017	2017.1342	CAN	CANADA	CAN								USAENV	UNITED STATES	USA					ENV			0	040	040	04	1	1.0	2	2	2	0.846269075370465	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170219	http://www.canadianinquirer.net/2017/02/18/hundreds-attend-funeral-saturday-for-the-man-behind-sharkwater-documentary/
628984894	20170219	201702	2017	2017.1342	CHN	CHINA	CHN								USA	WASHINGTON	USA								0	042	042	04	1	1.9	74	74	74	1.87110187110187	4	Chengdu, Sichuan, China	CH	CH32	30.6667	104.067	-1900349	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	20170219	http://wvah.com/news/nation-world/big-crowds-say-goodbye-to-bao-bao-before-she-heads-to-new-home-in-china
628984895	20170219	201702	2017	2017.1342	CHN	CHINA	CHN								USA	WASHINGTON	USA								0	046	046	04	1	7.0	1	1	1	1.17145899893504	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Monmouth County, New Jersey, United States	US	USNJ	40.3001	-74.1663	882910	20170219	http://www.app.com/story/news/local/how-we-live/race/2017/02/18/black-history-honorees-fight-has-just-begun/98104386/
628984896	20170219	201702	2017	2017.1342	CHN	CHINA	CHN								USA	WASHINGTON	USA								0	046	046	04	1	7.0	1	1	1	1.17145899893504	1	China	CH	CH	35	105	CH	3	Monmouth County, New Jersey, United States	US	USNJ	40.3001	-74.1663	882910	3	Monmouth County, New Jersey, United States	US	USNJ	40.3001	-74.1663	882910	20170219	http://www.app.com/story/news/local/how-we-live/race/2017/02/18/black-history-honorees-fight-has-just-begun/98104386/
628985204	20170219	201702	2017	2017.1342	GBRGOV	UNITED KINGDOM	GBR					GOV			GBR	BRITAIN	GBR								1	057	057	05	1	8.0	4	2	4	-1.22664950883783	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170219	http://www.arabnews.com/node/1056381/business-economy
628985450	20170219	201702	2017	2017.1342	IND	NEW DELHI	IND								USA	WASHINGTON	USA								0	036	036	03	1	4.0	3	1	3	-2.6281208935611	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170219	http://www.bendbulletin.com/localstate/5073232-151/yesteryear
628986248	20170219	201702	2017	2017.1342	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	010	010	01	1	0.0	6	3	6	0.74808742955732	2	California, United States	US	USCA	36.17	-119.746	CA	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170219	http://www.canadianinquirer.net/2017/02/18/hundreds-attend-funeral-saturday-for-the-man-behind-sharkwater-documentary/
628986249	20170219	201702	2017	2017.1342	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	010	010	01	1	0.0	6	3	6	0.74808742955732	2	California, United States	US	USCA	36.17	-119.746	CA	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	California, United States	US	USCA	36.17	-119.746	CA	20170219	http://www.canadianinquirer.net/2017/02/18/hundreds-attend-funeral-saturday-for-the-man-behind-sharkwater-documentary/
628986250	20170219	201702	2017	2017.1342	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	040	040	04	1	1.0	2	2	2	0.846269075370465	2	California, United States	US	USCA	36.17	-119.746	CA	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170219	http://www.canadianinquirer.net/2017/02/18/hundreds-attend-funeral-saturday-for-the-man-behind-sharkwater-documentary/
628986251	20170219	201702	2017	2017.1342	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	040	040	04	1	1.0	2	2	2	0.846269075370465	2	California, United States	US	USCA	36.17	-119.746	CA	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	California, United States	US	USCA	36.17	-119.746	CA	20170219	http://www.canadianinquirer.net/2017/02/18/hundreds-attend-funeral-saturday-for-the-man-behind-sharkwater-documentary/
628986253	20170219	201702	2017	2017.1342	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	043	043	04	1	2.8	2	2	2	0.846269075370465	2	California, United States	US	USCA	36.17	-119.746	CA	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170219	http://www.canadianinquirer.net/2017/02/18/hundreds-attend-funeral-saturday-for-the-man-behind-sharkwater-documentary/
628986257	20170219	201702	2017	2017.1342	USA	WASHINGTON	USA								CHN	CHINA	CHN								0	043	043	04	1	2.8	74	74	74	1.87110187110187	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Chengdu, Sichuan, China	CH	CH32	30.6667	104.067	-1900349	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	20170219	http://wvah.com/news/nation-world/big-crowds-say-goodbye-to-bao-bao-before-she-heads-to-new-home-in-china
628986258	20170219	201702	2017	2017.1342	USA	WASHINGTON	USA								CHN	CHINA	CHN								0	046	046	04	1	7.0	1	1	1	1.17145899893504	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	3	Monmouth County, New Jersey, United States	US	USNJ	40.3001	-74.1663	882910	20170219	http://www.app.com/story/news/local/how-we-live/race/2017/02/18/black-history-honorees-fight-has-just-begun/98104386/
628986259	20170219	201702	2017	2017.1342	USA	WASHINGTON	USA								CHN	CHINA	CHN								0	046	046	04	1	7.0	1	1	1	1.17145899893504	3	Monmouth County, New Jersey, United States	US	USNJ	40.3001	-74.1663	882910	1	China	CH	CH	35	105	CH	3	Monmouth County, New Jersey, United States	US	USNJ	40.3001	-74.1663	882910	20170219	http://www.app.com/story/news/local/how-we-live/race/2017/02/18/black-history-honorees-fight-has-just-begun/98104386/
628986260	20170219	201702	2017	2017.1342	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	051	051	05	1	3.4	6	3	6	-1.50361291451875	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170219	http://www.arabnews.com/node/1056291
628986409	20170219	201702	2017	2017.1342	USA	UNITED STATES	USA								MOS	MOSLEM				MOS					1	043	043	04	1	2.8	1	1	1	-1.69286577992744	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170219	http://freerepublic.com/focus/f-news/3526609/posts
628988034	20170219	201702	2017	2017.1342											GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	6	1	6	1.03806228373702	0							2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	1	China	CH	CH	35	105	CH	20170219	http://www.marinij.com/lifestyle/20170218/retired-lawyers-passion-for-old-wests-military-history-leads-to-book
628988341	20170219	201702	2017	2017.1342	CAN	CANADA	CAN								COP	POLICE						COP			1	075	075	07	2	7.0	2	1	2	-2.99345182413471	1	United States	US	US	38	-97	US	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	1	United States	US	US	38	-97	US	20170219	http://kuow.org/post/refugees-are-freezing-flee-us-canada
628988349	20170219	201702	2017	2017.1342	CAN	CANADA	CAN								USA	AMERICAN	USA								1	013	013	01	1	0.4	2	1	2	-2.98507462686567	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170219	http://www.irishexaminer.com/breakingnews/world/the-scientist-who-can-erase-memories-says-youre-not-allowed-to-use-it-after-a-break-up-777797.html
628988350	20170219	201702	2017	2017.1342	CAN	CANADA	CAN								USA	BOSTON	USA								1	040	040	04	1	1.0	12	4	12	-3.8511051890859	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	20170219	http://www.irishexaminer.com/breakingnews/world/the-scientist-who-can-erase-memories-says-youre-not-allowed-to-use-it-after-a-break-up-777797.html
